,cellid,callout0,callout1,callout2,callout3,callout4,callout5,callout6,callout7,callout8,callout9,callout10,callout11,callout12,callout13,callout14,callout15,callout16,callout17,callout18,callout19,callout20,callout21,callout22,callout23,hwr
39,4047,1.883965027329512e-05,0.00015531367425887377,4.4363298628931617e-05,4.4363298628931617e-05,4.4363298628931617e-05,0.00031054309040252144,0.0006369940499428917,0.0021085445334153197,0.006900917247403981,0.006493695830469326,0.0056954822260777485,0.006384863764586998,0.004334399860459961,0.004196395252645478,0.00623651487203713,0.0059654132281763,0.0064075975875596755,0.006300830766534035,0.006245433853193088,0.004543016782759514,0.0025999377851709166,0.0014408866293176043,0.0010268693974559437,0.00039773691666998107,2
40,4145,0.0001856697035304127,0.00021742186599203544,0.0,8.190869095236645e-05,6.384866218268423e-05,0.00011039942261558062,0.000496202092822856,0.003833955882775022,0.0072599376299876325,0.008563255475459643,0.010177621574219748,0.009503089083480054,0.008218855183304173,0.005873578396996585,0.006970520949267218,0.008712877367500167,0.008035356327345639,0.009854717321981161,0.00785314368796054,0.005530161652294676,0.0040951213694702514,0.002572083397711215,0.0008666429592879005,0.000569843110176977,1
41,4146,5.0098116339899574e-05,6.573988839721746e-06,0.0,5.464747958493952e-05,0.0,3.6310713277160795e-05,0.0009195169936324234,0.0062755052487167085,0.010340693179076195,0.012417019147402047,0.013594181949503351,0.012101660561569454,0.01057143159146172,0.006880583804010909,0.010528638664999151,0.01326844061385734,0.009012104345113934,0.011714435442345314,0.012796400367840124,0.006678380767607823,0.0029424763897301486,0.002568333167384359,0.0009072606853911029,0.0002972351665809743,0
42,4147,0.00015734478236228955,6.052831947044229e-06,0.0,4.3047723196589694e-05,0.0,0.00023488061524903637,0.0017841376450366047,0.008325887579848909,0.013516748087222558,0.016976507676506658,0.020653231074841467,0.01815558658601892,0.014886368012567338,0.010836019511341216,0.015028650320230902,0.017400395782824526,0.013385062129294191,0.01701293539290442,0.020337628654474627,0.00980772427701499,0.004893808903515177,0.004675187020490768,0.0013492608849995852,0.0004664063396214027,2
43,4148,0.00045376572538965494,0.00015456172750904836,0.00010243563434708786,0.00026319376762061497,0.00010243563434708786,0.0004453755557593918,0.0014698821798321037,0.010607496193640972,0.020954828104879343,0.02385533961702114,0.026400530718365876,0.030847338265712614,0.023025745681661575,0.017958467778854504,0.021343924888464066,0.023434138242635377,0.0253191294449627,0.026271155609856052,0.022063757451148355,0.012319719167436564,0.007465708640107115,0.005521569328641315,0.0028173640527984997,0.002193341066833488,1
44,4149,0.0003466336967953217,0.000369419303585249,0.00018664260825631984,0.00027938211097645123,9.750087550006886e-06,0.0004571709808458499,0.00298395210416898,0.01264534499279529,0.03476799621946788,0.049377640185907685,0.04354873965494905,0.049648598923431306,0.04113950698499208,0.035161955646607276,0.03575613372118874,0.04152364505828454,0.038789221774189614,0.04593816255362991,0.04413148393493018,0.03419037284278194,0.023342593515276303,0.011102441343677516,0.008375182560637904,0.0037812532305902323,2
45,4150,0.000635094273127829,0.0007327940471223852,0.00016071914632521548,7.737994094221808e-05,0.0,0.0002222712382531291,0.003923214662685508,0.010344843656803571,0.029488278197152135,0.0350736361212545,0.0400613038083407,0.04216095444153365,0.036553601131308476,0.026546022035921164,0.035294936819270706,0.039153855567955705,0.038499945768113365,0.04541351772591238,0.03355091480807333,0.021597431530217478,0.014459759392252133,0.008551552401297936,0.006130987053637792,0.002303904505068552,2
46,4151,0.00015595195165402106,0.0001898307935882888,1.2783644451674906e-05,2.522291540007746e-05,4.0303082419762465e-05,0.00010896498464320352,0.0013792132233933865,0.00782973684135179,0.020735581375735706,0.026264145008482967,0.04276669415170984,0.041238893370618375,0.03171536318321391,0.023969466527549648,0.028969592045533333,0.03306407583550256,0.03459246160261443,0.033332421230467896,0.029877618242928568,0.022310451473839917,0.014001511233804236,0.008419263305168026,0.004879197794554282,0.001820706959494067,2
47,4152,0.00023425367369981734,0.001104890518371944,0.00043405326344538524,0.00033940699764964784,0.0006572803144030919,0.0017664957023312204,0.0017883787816670648,0.0033646654688717892,0.00970496255703619,0.011667691068839083,0.01358434581480625,0.013413069347742019,0.010981877363073114,0.008784338248153264,0.010314276099809398,0.012322210110376633,0.013975896496494451,0.012316168601317757,0.011366840199846337,0.00797985467143048,0.005102767951068193,0.0038194670014723006,0.0012683829369967228,0.0008378702853355952,2
48,4153,0.000457692813814411,0.0028628525879239044,0.0011497078323920355,0.000958089860326696,0.0021412106968739138,0.005762202328788898,0.0021262523040142703,0.003988712588423748,0.010282572956373172,0.012933128567565717,0.01663551226669444,0.016262783881648632,0.013943528571046951,0.011994632723810806,0.012443792147019316,0.017060514387182663,0.0187733029360158,0.01614850216289481,0.014115081217659161,0.00975501837425512,0.006555232470794654,0.003921189254622716,0.0010656216818712696,0.000769910868691529,2
49,4154,3.66947617276324e-05,9.361310907571648e-05,0.0,3.2766982403105022e-06,1.0206899306471988e-05,3.626519975044299e-05,0.0005559482454659906,0.002323891640463817,0.006049264677045432,0.005700481231138014,0.008372087401903466,0.006044899322221235,0.005524158746142165,0.0043078049811250815,0.007058292837808657,0.005168142815351973,0.007099507825900758,0.007561770941895502,0.0059786753588228995,0.0038257429398658943,0.0032847397400957382,0.0009915763164549565,0.0008400299558829268,0.00040269359315135765,0
50,4155,2.2829167280796617e-05,9.017328899557926e-05,0.0,1.7048039908392946e-05,1.8083184055018757e-05,5.608277059745499e-05,0.0005683167627884547,0.0021665047011347853,0.005525662179813072,0.005310908652827663,0.007835856925461644,0.005741843600902013,0.005470473079030082,0.004153071675082352,0.006596253706088898,0.004834049142295043,0.00651215156530604,0.007012131048836664,0.005627606604464771,0.0035146226577842,0.0030443542443114174,0.0009668092539464669,0.0007713309164464508,0.00041918405083160885,1
51,4156,3.213870208974267e-05,0.0002526542277069322,3.379963366213825e-05,0.0002246342394330003,0.00022382757015940426,0.0004285716451406914,0.001171065117501076,0.0035416914872710777,0.008991862724208056,0.009486767890792318,0.010326357796271625,0.009499467173438877,0.007357346058847673,0.006389150009763386,0.010017848504887402,0.008805113779603862,0.009223131508031751,0.010063773052242726,0.009486496243820928,0.006644552796636179,0.004825276986186322,0.002314622755283322,0.0015005109418912124,0.000811461799376214,2
52,4157,8.530411299342742e-05,0.00010469338436692087,2.7890622239705154e-05,6.337440668018828e-05,0.0001330211694398989,0.0003346730654051285,0.0008863709920852765,0.0036305197912739947,0.01000994306718668,0.011321296829588124,0.012066694318845937,0.011212394998616865,0.008784327163008506,0.007538191661402528,0.010014485337945175,0.009308713409258722,0.012048882307351148,0.012204179659028713,0.010120215377644372,0.0071162280662005195,0.005534326359075604,0.0024152928021455872,0.0013900669617815256,0.0008669791103425271,1
53,4158,7.13042979147893e-05,6.180626545539303e-05,9.899780426261765e-06,2.7016696699755924e-05,4.4485969353226064e-05,0.00014606809130290467,0.0005494175733784007,0.00245443497861866,0.006679133604835933,0.008584376789822979,0.010242430422814686,0.008314275578293754,0.0060250912039660496,0.006014986300541293,0.006399895630006184,0.006338702856795354,0.009429438682305584,0.00901185056397175,0.006737153581633753,0.0046825389775843685,0.0036344669637790854,0.0015586914470180275,0.0008166942516820159,0.0005476496698245236,0
54,4159,8.847906709001474e-05,0.00016831990175962048,0.0,0.00010485647206189492,1.8546592680013255e-06,8.662440782201343e-05,0.00036843901406393787,0.0018416413623796991,0.005121137251427439,0.006065783354497143,0.007108667898518199,0.005502713873804989,0.004289002569891137,0.0052722283369243065,0.00443422600421149,0.00496773309587871,0.007644618254037769,0.0047531725736447835,0.004306753391218574,0.0027935799650640938,0.0021898278380552715,0.000773342156607639,0.0005599198939478464,0.0005318300019391521,0
55,4160,7.15798443790547e-05,0.0002132911059293367,0.0,0.00013161558241597636,2.965708801002665e-05,4.192275636902805e-05,0.0003166980275431138,0.0016081245109631401,0.005096351540856443,0.0054797302906190995,0.006495421396372042,0.005251344794298632,0.004286926716830289,0.005096271071554346,0.00478534594801261,0.004364075401194404,0.007185609815861162,0.004517949747976225,0.003880481579304976,0.0026721807316408526,0.0025028354864814854,0.0008194700655314258,0.000503613083030721,0.0006728114433663337,1
56,4161,0.00017846552097656163,0.00027409392237169545,0.0,5.453625604478819e-05,0.00014558646954952574,3.287905142703589e-05,0.0004443463494249474,0.002098635249334392,0.006421382727822833,0.007533714449543357,0.009251178843353268,0.006870515807455616,0.004655513879768702,0.006167142133549996,0.006720130684301729,0.005419064219548087,0.009759717000918997,0.008202263253476146,0.005409461370517473,0.0037014685271823554,0.004245985893989892,0.0010195966280873545,0.0007069832928529832,0.0011019551313181768,1
57,4162,7.19294852631641e-05,4.56533117321833e-05,1.1842418035208985e-06,3.1751597447287364e-05,7.017157941652369e-05,0.00019009983099152933,0.0004428602164368208,0.0017674841154928357,0.004533872091158846,0.007404501566698624,0.007172113620125589,0.007203632136221942,0.005205762263482785,0.004783324306622553,0.005926566501187529,0.005054627821906299,0.0071919848144919645,0.007473839705287636,0.005834199867690829,0.004899891662379967,0.003406652612150155,0.0014403360388722515,0.0009158077984246364,0.0004092123224086259,1
