,cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23
10,7472.0,0.0,0.0001144476742495,0.0,9.196943537086494e-05,0.0,0.0,4.630414493435408e-05,0.0013393972843027,0.0015093380148786,0.0054014035009402,0.0062039322114559,0.0022367116055102,0.0044501070352182,0.0046905417261913,0.0019276893043766,0.0050266692968754,0.0050146072994661,0.0016997780666627,0.0048138180992114,0.0022133460782294,0.000362532458009,0.0007256643965417,0.0004014157570931,0.0001451956552532
11,7458.0,0.0,0.0002255931594355,0.0,5.053652505975514e-05,0.0,0.0,0.0001345717230056,0.0017169336454109,0.0044047269467748,0.0079985096760391,0.0108168366559367,0.0065764502048316,0.0079648384672699,0.0071650006023945,0.0017382283167403,0.0074191048435177,0.0083090786014457,0.0054747393539024,0.0075741985574341,0.0043500148642171,0.0013799369126305,0.0008818027288689,0.0004066571377884,4.015125417518669e-05
12,7456.0,0.0001128384336424,0.0004169475377824,0.0,9.194987109903167e-06,0.0,0.0,0.0002012967675245,0.0011021494570656,0.0034352336596057,0.0040066270206126,0.0049404355810351,0.0052514192351493,0.0037384777855948,0.0027816834274584,0.005373252970691,0.0040556840745739,0.0042127693922508,0.0056709415431688,0.0032818769280204,0.0018453235981257,0.0017027672952761,0.0018884289038864,0.0007878180634389,5.545758443998863e-05
13,7455.0,0.0001554872130094,0.0,0.0,0.0,2.533393718414169e-05,4.047609999846035e-06,0.000974411427,0.0004149517486301,0.0073985092647176,0.0010289637931854,0.001181080016994,0.0087051138177888,0.000511590658479,0.0007671599427737,0.0044142862852658,0.0009338004686774,0.0007146261262808,0.009628661548201,0.0008375840405387,0.0006817401128787,0.0033452535391329,0.000168175346018,8.61792000570937e-05,0.0002230056905569
14,7454.0,0.0001336237240647,1.6696462712778324e-06,0.0,0.0,1.734869564315243e-05,1.3910389170878714e-05,0.0002779491221771,0.0004689215017277,0.0033540118376347,0.0024694419156348,0.0016959867963419,0.0047833481676451,0.0012295960735821,0.0013279934699312,0.0072367760372852,0.0015796974599505,0.0014968778878405,0.004163656325317,0.001107551786312,0.001025977800226,0.0011691251425269,0.0002041856167243,7.063812778747858e-05,0.0001155244279459
15,7453.0,6.056838443135793e-05,5.971262650941143e-05,0.0,0.0,0.0,4.252149594317208e-05,0.0001254329041911,0.0004130163855888,0.0007772704018316,0.0032835446957482,0.0028374421721441,0.0011439149078989,0.002089657339598,0.001642466186573,0.0037715934923237,0.0020459389633609,0.0020961863133978,0.0008510795174106,0.0017975265531476,0.0012778656326003,0.0002743686137167,0.0003826292421249,1.6000784109878067e-05,0.0001305167710213
16,7452.0,5.980765433896224e-05,8.261583683850251e-05,0.0,0.0,0.0,6.992938905221101e-05,9.883443097951736e-05,0.0007010374080256,0.0007290183182568,0.0004493124730908,0.0002677176062806,0.0009596331989543,0.0003318360567627,0.0003109598535803,0.0007965115131571,0.0004159481590539,0.0005273373025513,0.001004416382251,0.0003737616250247,0.0002061138668757,0.0002955556875359,0.0006649915977552,0.0001093386000253,5.465225127368101e-05
17,7451.0,5.241150577397965e-05,8.871479007121395e-06,0.0,0.0,0.0,1.6000784109878067e-05,2.3451249795107623e-05,0.0003409949359272,0.0014913328180706,0.001183798608677,0.0016722037710151,0.0020124956714883,0.0004731195122854,0.0007841038557671,0.0008678569346558,0.0013403290880503,0.0010431789357205,0.0018496977402624,0.0010467070098861,0.000655967488148,0.0003986115718061,7.473107156924662e-05,9.890074374706984e-05,2.6042675919409347e-05
18,7450.0,4.411147086671756e-05,0.0,0.0,0.0,0.0,0.0,0.0001093386000253,0.0,0.0020771186857502,0.0001959320053136,8.576662127393274e-05,0.0032766541610077,6.964439647502741e-05,0.0001579456812751,0.001301319450733,0.00013928879295,0.000113372594954,0.0024624113759848,0.0001012162986846,7.61449885307629e-05,0.0006784422857284,0.0,0.0,1.734869564315243e-05
19,7449.0,8.94701300311111e-05,1.754161999776259e-05,0.0,2.1243044415953293e-05,0.0,2.7194934642931464e-05,0.0,0.000355590915597,0.0007692759756023,0.0060625624889882,0.0068465354777207,0.001235551928803,0.0049383822184195,0.0038386945734767,0.0021100951685748,0.005681153512224,0.005998485358365,0.0005788434132062,0.0046757136322661,0.0024234437207515,0.0002354399990492,0.0001674964530548,6.805957497140587e-05,0.0
20,7448.0,0.000152309951858,0.0,0.0,0.0,0.0,0.0,9.078317090370152e-05,5.750544223766072e-05,0.0019193211409254,0.0,0.0,0.0027406096567104,0.0,2.8015713149843013e-06,0.0004088933736727,0.0,0.0,0.0035384666273745,0.0,0.0,0.0008800747703844,2.818204152193772e-05,5.706795968926354e-07,1.1927289176621938e-05
21,7457.0,6.303594632487666e-05,9.946532583460832e-05,0.0,0.0,0.0,0.0,0.0,0.0002710650030697,8.797020214716907e-05,0.0004540495610977,0.0006851035738024,8.679249847579453e-05,0.000180514292291,0.0004601424199275,9.087132805957854e-06,0.0004498824175156,0.000750633954796,1.8788027681291816e-05,6.053838506366227e-05,0.0001351584820553,9.394013840645908e-06,5.438986928586293e-05,0.0,0.0
22,7447.0,3.910283677169897e-05,0.0,0.0,0.0,0.0,0.0,9.016390913120174e-05,0.0002857412599338,2.235065668628357e-07,1.3244913210541098e-05,8.315560809166149e-06,3.6306042569969225e-05,1.663112161833238e-05,4.543566402978927e-06,0.0007174901717122,1.1016062797937371e-05,1.663112161833238e-05,3.618569288011991e-05,8.315560809166149e-06,0.0,5.7309376118675816e-08,1.313521817538245e-05,8.797936721656448e-06,3.8721345299763376e-05
23,7473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000180514292291,7.012869970317031e-05,0.002750927511207,0.0020823459473077,0.0003739848661638,0.0011902133501453,0.0014582707991496,0.0004204274345332,0.0019530976014672,0.0018517236084895,0.0001696594417666,0.0013574740221561,0.0010659316518913,4.44377234982295e-05,0.0003137866881969,0.0001025446005801,0.0
24,7475.0,0.0,5.732008036768478e-05,0.0,0.0,0.0,7.134814411068169e-05,0.0001025446005801,0.0004659472202015,0.0006587698328632,0.0008464476728069,0.0004985219266089,0.0009518437140013,0.0004659472202015,0.0006104047247996,0.0003406945976999,0.0003214897156035,0.0004395111896071,0.0011014186181296,0.000144457504598,0.0001180214740036,0.0002736350005556,7.783840168763745e-05,0.0,3.0283110044236484e-05
25,7507.0,6.440615711710201e-06,0.0,1.4786414927203965e-05,0.0,0.0,3.8919200843818727e-05,4.500743665317319e-05,0.0002614455688158,0.0006757924102766,0.0005818459325131,0.0008443968026454,0.0007129674531663,0.0002614455688158,0.0006896777844494,0.0009545139609101,0.0010274351407276,0.0009975542677421,0.0004270946303858,0.0001080599778276,0.0001387215290039,0.0002519160845867,0.0001180214740036,0.0,8.875910741892236e-05
26,7506.0,0.0,6.510267213818741e-05,2.7194934642931464e-05,0.0,0.0,5.901073700181904e-05,3.2183046959774984e-06,0.0002039123748893,0.0005901073700181,0.0005309012959603,0.0009234691059235,0.0018312141743989,0.0002214046645579,0.0006931025383702,0.0006597304200765,0.0009633703736713,0.0011158405371216,0.0004395111896071,0.0001245467938752,0.0001586637751661,0.000295053685009,7.361885686574632e-05,0.0,9.946532583460832e-05
27,7505.0,0.0,8.595586714627282e-05,3.8919200843818727e-05,0.0,0.0,3.680942843287316e-05,0.000144457504598,0.000128077945273,0.0006936076450196,0.0007126570670004,0.0004862369229876,0.0011682781891836,0.0002450579749647,0.0007689000709246,0.0007019901682088,0.0002890750128285,0.0004107814651514,0.0004874151364066,0.0002358005202754,0.0002029788135043,0.0002491498143025,6.0597861326254944e-05,3.3639018593435957e-06,5.732008036768478e-05
28,7504.0,0.0,2.3975886757926857e-05,5.901073700181904e-05,0.0,0.0,2.727141898971832e-05,4.295730568950311e-05,0.0003339248330487,0.000725368058272,0.0021153814851752,0.0024829553476464,0.0009510294168211,0.0013109948399076,0.002205656846988,0.0009188224138827,0.0019854722590153,0.0021173210063228,0.0005288631958406,0.0014167860189844,0.0011173448765085,0.0002357685695322,0.0001679352138135,0.0,0.0
29,7503.0,0.0,8.201335189337218e-05,3.680942843287316e-05,0.0,0.0,3.101144852738213e-05,1.3698052969825734e-05,0.0019243917610011,0.0007587985822726,0.0107214619716983,0.0139831408663149,0.0005313194950538,0.0087471122505183,0.0083798987409562,0.0009188132425415,0.0089357011459959,0.0098129575077669,0.0005797654528778,0.0083780121058515,0.0074011604979939,0.0004019254758452,0.0006373236802572,0.0002223945030094,6.510267213818741e-05
30,7502.0,0.0,2.2400714458933182e-06,2.727141898971832e-05,0.0,7.180599768694833e-06,1.9474332407401065e-06,0.0,0.0020185682330453,0.0015956587635392,0.0094513156162087,0.0123152586981862,0.002257669029273,0.0079822739074821,0.0075990105210742,0.0005067890186911,0.0082299866577291,0.0087221880951275,0.0019014553842165,0.0074588983680901,0.0064698403375287,0.0009340966525317,0.0040903157017942,0.0019167724412537,8.662864751814152e-05
31,7501.0,0.0,1.6257841679175728e-05,3.101144852738213e-05,5.275822986026998e-05,0.0,1.0200918821840268e-06,4.379487477642831e-07,0.0001519208763137,0.0057280936099299,0.0003693076090218,0.0002637911493013,0.0127442381921306,0.000198325292907,0.0005803405284629,0.001893337766033,0.0001582746895808,0.0003101955658945,0.0100766056314582,0.0001582746895808,0.0004157120256151,0.004733981586786,0.0036167584484824,0.0017006459772385,0.0001298882035166
32,7500.0,2.6942662648955487e-05,0.0,1.9474332407401065e-06,2.998947654111644e-05,3.159976594434996e-05,2.343844144787056e-05,0.0,9.08713280595794e-06,0.0051546121983975,0.0021418660212652,0.0021501706122106,0.0112355925311075,0.0017727925736034,0.0014545671125078,0.0087186561952376,0.0012381400741969,0.0016305617194301,0.009257382485574,0.0012571583854318,0.0011643958324792,0.00430655509382,0.0001055164597205,0.0,0.000368138416842
33,7499.0,0.0002869349408423,1.1972466868566708e-05,0.0,4.09558635781444e-06,0.0,0.0,7.754007846384488e-05,0.000641219572,2.4946682427498704e-05,0.0014528863719741,0.0013084595762567,2.156047401970725e-05,0.0008372808411041,0.0005800332014511,0.0003307617091383,0.000823229755432,0.0007871473757211,0.0,0.0006145415347504,0.0006261102972281,0.0,0.0003545688368649,0.0001356448681183,0.0
34,7474.0,0.0,5.882025985917095e-07,1.0200918821840268e-06,0.0,0.0,0.0,0.000211032919441,4.584750089494064e-08,0.0006140373185221,2.980087558171142e-07,1.8284832850057508e-05,0.0001519208763137,3.620861663056743e-05,1.0888781462548404e-07,0.0078104529107345,1.819886878587949e-05,1.8181675973043888e-05,0.0002974879393605,3.6179961942508105e-05,5.4206902600031584e-05,4.640441659324871e-05,0.0002247419515085,5.595628357639921e-05,0.001071744521383
35,7498.0,0.000257339573973,0.0,0.0,0.0,0.0,0.0,0.0001721838782382,0.0,0.0011012389994164,0.0,6.064873834724545e-06,0.0012666701878161,1.212974766944909e-05,0.0,0.0013329531552693,6.064873834724545e-06,6.064873834724545e-06,0.0006402990241963,1.212974766944909e-05,1.8194621504173635e-05,0.0002767324427242,4.584750089494064e-08,1.146187522373516e-08,0.0
36,7484.0,2.081594565430783e-05,0.0,0.0,0.0,0.0,0.0,1.638234543125776e-05,1.3206473967658985e-05,0.0,8.584208078978501e-05,7.428641606808321e-05,1.212974766944909e-05,4.457184964084975e-05,3.136537567319051e-05,1.432734402966895e-07,4.952427737872203e-05,4.457184964084975e-05,1.212974766944909e-05,3.63178034110628e-05,3.6317803411062624e-05,0.0,0.0,0.0,0.0
37,7483.0,2.586545161073158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0018147144171393,6.438156059233882e-05,0.0072499558641737,0.009577698543238,7.263560682212586e-05,0.0089393660358774,0.0035403711813327,0.0,0.0034653039461258,0.005229053534938,3.7968612657020174e-05,0.0030035308541548,0.0028285541059905,1.6508092459573813e-05,1.3206473967659068e-05,3.3016184919147457e-06,0.0
38,7482.0,5.73093761186758e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0020319287283009,0.0052493289228977,0.0112501789887112,0.0111008022871501,0.0094507057135288,0.0079432715292553,0.0044912928708457,4.127023114893501e-05,0.006274855733979,0.0064582294376363,0.0028393724377683,0.0048218627171087,0.0048069642151492,0.001444889812221,0.0008620967411058,0.0003245641374544,0.0
39,7481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016701527725911,0.0083781514795771,0.0060133378559727,0.0077897434131701,0.0109831973374595,0.0073695973037978,0.0029154233059324,0.0044245470611596,0.0032041499627439,0.0043775250500081,0.0049171732602905,0.0024591849942439,0.002191335289448,0.0021896397421805,0.0016236138212277,0.0004490910210033,0.0
40,7480.0,1.6508092459573729e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0004515111387998,0.0042813569464511,0.0002534994252583,5.711231424017713e-05,0.0078509435685555,3.759694224192651e-05,0.0001364177860186,0.005768572747419,0.0007259375695117,0.0003726595178444,0.0023941911999379,0.0002357878810027,0.0,0.0011923706177104,0.0006972701227605,0.0002759748723305,0.0
41,7479.0,5.324211654921909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005169134796331,8.513079570230021e-05,0.0003851646726496,0.0001648487046112,0.0006265173935414,0.0001209194289481,0.0001612438809604,0.003821784911453,0.0006941086510509,0.0005052194475592,0.0005424735247045,0.0003381623244632,2.1112097860329297e-05,0.0001180731657207,0.0,9.399235560481629e-06,0.0
42,7478.0,0.0001816856745746,0.0,0.0,0.0,0.0,0.0,0.0,0.0004422118890988,0.0002357172014755,0.0004034823335045,0.0001778837690497,0.0007337484661988,9.018103146422253e-05,0.0001672618793017,0.00044193267802,0.0006641768863252,0.0003722361820405,0.0006225203018967,0.0002614413062554,2.413059328950002e-05,0.0001370940562479,3.792451330096777e-05,2.2409399098939235e-05,0.0
43,7477.0,4.1518356702299525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002416434729282,0.0002407234620405,0.0002623987865814,7.808686413343517e-05,0.0005960224517781,4.6744668484110296e-05,0.0001494998347704,0.0005083141147938,0.0007378558139038,0.0001466888714737,0.0004091777563413,0.0001045022224501,2.71542962532036e-05,8.93499594382384e-05,3.736895929623849e-05,1.995662218997698e-05,0.0
44,7476.0,0.0,0.0,0.0,0.0,0.0,2.3819315040014763e-05,0.0,0.000593026378183,0.002044436049608,0.000123834218719,8.568748375959843e-05,0.0020980829651772,2.2827183875705416e-06,4.7237236762881234e-05,0.0001582746895808,1.0535373034431178e-05,3.985877375015417e-05,0.0015729999661736,4.811142839701481e-05,1.8788027681291816e-05,0.0005653334116048,0.0,4.1577804045830745e-06,0.0008486527248717
45,7485.0,0.0,5.958856743848066e-05,0.0,0.0,0.0,3.641003439888707e-05,0.0,0.0042646410158728,0.0015973862905343,0.00343336321809,0.0026223151846118,0.0021759479634758,0.0021299726364023,0.0018871106512381,0.0009012083769495,0.0024497371668302,0.0025614803397196,0.0022097879359574,0.0018880884627518,0.0014161529227133,0.0005054795090699,0.0004435829747879,9.115613353407832e-05,2.83941117542028e-05
46,7446.0,9.974225586488448e-05,0.0002233210137746,0.0,0.0,2.239116766701038e-06,2.806039574677053e-05,9.115613353407832e-05,0.000706929934893,0.0181827057257141,0.000949333271722,0.0009606047565311,0.0260745824090665,0.0005933080626972,0.0008151762909437,0.0120262861896915,0.0007344100967024,0.0009806303058054,0.0228398378127934,0.0009850326383632,0.0004231481113753,0.0105931012966736,0.001495756233561,0.000958895333156,1.7783654383340025e-05
47,7445.0,9.599860183736774e-05,5.804222960619411e-05,0.0,0.0,0.0,0.0,0.0020439608992712,0.0007434629906956,0.0017513788731977,0.0006798233174607,0.0002465573242574,0.0026289070621221,0.0005282647763078,0.0006401687072072,0.0021633884046897,0.0008799125452348,0.0010719755820975,0.0020859651657546,0.0005102633294252,0.0004004248691795,0.0007748790359893,0.0005211871830066,0.0002132490630035,5.42706377015547e-05
48,7444.0,8.014730662616092e-05,6.551746361788542e-05,4.127132979879732e-06,6.1919646563329e-06,3.095982328166458e-05,6.1919646563329e-06,0.0002132490630035,0.0009231570267947,0.0026894169365985,0.0034100468921864,0.0032474754228717,0.0022323396823398,0.0024211131776079,0.0020659437098577,0.002005244149678,0.0027075760939728,0.0029405585566522,0.0023827411368218,0.002935707670665,0.0016885821001368,0.0008208207783518,0.0006314515443918,0.0002991085462252,0.0001843707451272
49,7414.0,9.728131473143826e-05,8.017107896713923e-05,0.0,1.7124803196460084e-05,8.562401598230068e-05,1.7124803196460084e-05,6.050181414658319e-05,0.0009176939198717,0.0026634772913846,0.0032696796826165,0.0034618404241971,0.0021728401760943,0.0024134837764198,0.002157800494714,0.0022590350893452,0.0025104453979573,0.0025903861816,0.0023952001776842,0.0026873040568327,0.0015823978718621,0.0009485069171847,0.0005683670101162,0.0002326737091797,0.000159456108631
50,7413.0,5.981034327595039e-05,7.030276655436953e-05,0.0,3.5795691040940625e-07,1.7897845520470314e-06,3.5795691040940625e-07,0.0001049274786862,0.0005080992985061,0.001760989847096,0.0023132242506264,0.0019515538264947,0.0016779513630929,0.0015173903132987,0.0011612064573849,0.0021686031217137,0.001770222992857,0.0019823728712343,0.0014986568483182,0.0017654243592612,0.0010965443058083,0.0003689756610723,0.0005709533910051,0.0003202499032469,0.0001488541047136
51,7412.0,5.189521602946499e-05,3.4296978581753884e-05,0.0,6.648162189512954e-07,3.324081094756732e-06,6.648162189512954e-07,2.547232532697972e-05,0.0005910364529212,0.0017793537851501,0.0024397996488831,0.0019872297400781,0.0025051029724313,0.0017008242573077,0.0011605782969272,0.0016175326078345,0.0016497243423168,0.0018503738784349,0.001591784644828,0.0014767168893005,0.0009314527100149,0.0003705636705184,0.0003329825588898,0.0001071404401133,0.0001279138656725
52,7411.0,5.713811031497298e-05,1.0014203108130754e-05,0.0,2.7713483897379808e-05,6.961208879631977e-05,8.287774844984331e-05,7.923700989447157e-05,0.0006380668877454,0.002023347027751,0.0019143320148575,0.00273717790789,0.0018015970502851,0.0020086365002648,0.0016136653212663,0.0021895547676132,0.0019391557630897,0.0017132241563438,0.0020501410503003,0.0016451983864342,0.0011081453010317,0.0008035596814028,0.0002941450275471,1.3206684133706209e-05,9.484393556823454e-05
53,7410.0,3.0488651508795027e-05,5.542696779475963e-05,0.0,5.7026621211120615e-05,0.0002851331060556,5.7026621211120615e-05,0.000152358485625,0.0015967453939113,0.004276996590834,0.0048472628029452,0.0062151076265666,0.0032555414622149,0.0038778102423562,0.0034208031872217,0.0016035624847775,0.0036497037575117,0.0034274154112938,0.0039348368635673,0.00344971354055,0.0021099849848114,0.0015967453939113,0.0003879887745633,0.0002360243438017,6.558521944192658e-06
54,7409.0,1.6842741063730532e-06,0.0001140532424222,0.0,2.5831176767084908e-05,0.0001031273550074,4.6653999829436815e-05,0.0002851331060556,0.001683563001699,0.0046601378609491,0.0052829478631586,0.0063069393318334,0.0043903128693755,0.0040448514326879,0.0034896713757811,0.0033356602981277,0.0047366194557711,0.0046238255377416,0.0041793778749633,0.0042187108816295,0.0025802980392213,0.0017498536857917,0.0007983726969556,0.0006843194545334,9.680016620910724e-05
55,7408.0,6.92180339328755e-05,0.0001264127448821,0.0,6.750357393560862e-07,3.375178696780601e-06,6.750357393560862e-07,0.0002079012044947,0.0001405449157224,0.0011477639458357,0.0007621151550429,0.0020132729876058,0.0007377000989831,0.0004438358456335,0.0003109606708897,0.0041915414705549,0.0013360018289664,0.0007088656068474,0.0006797602097881,0.0003769113976083,0.0001927329833358,0.0001697082489229,0.0010321360819277,0.0004407684758297,0.0001140532424222
56,7407.0,0.0001140532424222,6.074050794868539e-05,0.0,0.0,0.0,0.0,6.302136459482791e-06,0.0015494893988709,0.0012420113261139,0.0005793203805409,0.002985551365009,0.0004616501666325,0.0003272618795265,0.0001358276749231,0.0018017378861046,0.0015602077061048,0.0005440322175761,0.0003715922661858,9.20528345730724e-05,1.183168933009879e-05,4.6026417286536206e-05,7.808280478269336e-05,0.0001763270988897,0.0001334372366498
57,7406.0,6.543832150696976e-05,9.009925628347146e-05,6.75561213566696e-05,0.0,2.853560170967521e-06,2.853560170967521e-06,0.0,4.6026417286536206e-05,0.0025235047274959,0.0035213699813227,0.0029622657113153,0.0023274092572763,0.0023622601586496,0.002005357809369,0.0037798702052782,0.0026070374019355,0.0034086935258517,0.002346204658203,0.0030989501684242,0.0015872943463824,0.0009392920212898,0.0014375938262596,0.0007416152515073,0.0004064284545647
58,7415.0,0.0005255589780244,4.6026417286536206e-05,0.0,0.0,0.0,0.0,1.1414240683870086e-05,0.0003270712439086,0.0017574969442888,0.0016751787318085,0.0025372770681373,0.0010797063710879,0.000801904572904,0.0012195619654758,0.0020866678596014,0.0025307394591353,0.0019995992039514,0.0013195727835454,0.0006639471234852,0.0002982529849557,0.0004810893664482,0.0,0.0001225565977758,8.066954033747795e-06
59,7405.0,8.331465380646904e-05,0.0,5.964632188222334e-05,0.0,0.0,0.0,5.964632188222334e-05,0.0002378585468888,0.0025808315849465,0.0027300697575183,0.0037403597223019,0.0016487238316944,0.0013082220078884,0.0021992457305177,0.0038990901120111,0.003887533373947,0.0036085051174007,0.0019125291940472,0.0009495425311477,0.000594646367222,0.0007720944491848,0.0,0.0001635356219543,0.0
60,7403.0,0.0001372911447588,0.0,0.0001635356219543,0.0,1.844115075641592e-06,0.0,0.0001189292734444,0.0012045105028206,0.0046125115300416,0.0161486383502086,0.0182681688323621,0.0196059728538716,0.0116902708948173,0.0117850644369916,0.0043729112866614,0.0196168767418458,0.0164888455659207,0.0112172800322104,0.0124937515937734,0.0093551579897301,0.0053187939000938,0.0,0.0003405018238059,0.0
61,7402.0,0.0001635356219543,1.844115075641592e-06,0.0001189292734444,0.0,0.0003019656107621,0.0,0.0001253889123893,0.0012614112234274,0.0046302610761858,0.0136680334481291,0.0175472103099717,0.0193823891499671,0.0113700481942122,0.010521155952359,0.0106384124235775,0.0195125392227146,0.0132803376683624,0.0105697469294982,0.0120070814981566,0.0091277073507466,0.0048468045478252,7.809603946779953e-05,0.0019947383445389,0.0
62,7401.0,0.0001189292734444,0.0003019656107621,0.0001253889123893,0.0,0.0005046967154812,0.0,3.163305090724097e-05,0.0005365261131838,0.0037195634622243,0.0016498328018518,0.0064529671782713,0.0068709776861912,0.0044043159385645,0.0036957834676809,0.0088532909794032,0.0045070701499353,0.0028303218988556,0.0041762427180633,0.0043487792372786,0.0036646130800534,0.0018132749094068,0.0001179576165216,0.0017097708030619,0.0001030981310776
63,7400.0,0.0010382294556218,0.0005046967154812,3.163305090724097e-05,0.0,0.0002105596316745,0.0,0.0,0.0002251107675388,0.001954844219771,0.0004720482388743,0.003786417168407,0.003620717375139,0.0026176993885063,0.0017632834151898,0.0032077819846437,0.0017696247237586,0.0011953989642376,0.0019365309478399,0.0019510820837043,0.0017405224520298,0.0008699013685443,1.2448237586981003e-05,0.0001903148188626,2.84845173548532e-05
64,7399.0,0.0008656515982548,0.0002105596316745,0.0,0.0,8.921198079271636e-06,2.2135398092615524e-05,0.0,0.0002119354380028,0.0005305554832025,0.0006841214397057,0.0007889436070596,0.0010258233758236,0.0008563367494776,0.0006785815038805,0.00130704560249,0.0005532588259409,0.0005661441070772,0.0007057408393984,0.0008091457879052,0.0006784799003165,0.0003751776034496,1.4551135864391211e-05,0.0,0.0
