,cellid,internet0,internet10,internet20,internet30,internet40,internet50,internet60,internet70,internet80,internet90,internet100,internet110,internet120,internet130,internet140,internet150,internet160,internet170,internet180,internet190,internet200,internet210,internet220,internet230,internet240,internet250,internet260,internet270,internet280,internet290,internet300,internet310,internet320,internet330,internet340,internet350,internet360,internet370,internet380,internet390,internet400,internet410,internet420,internet430,internet440,internet450,internet460,internet470,internet480,internet490,internet500,internet510,internet520,internet530,internet540,internet550,internet560,internet570,internet580,internet590,internet600,internet610,internet620,internet630,internet640,internet650,internet660,internet670,internet680,internet690,internet700,internet710,internet720,internet730,internet740,internet750,internet760,internet770,internet780,internet790,internet800,internet810,internet820,internet830,internet840,internet850,internet860,internet870,internet880,internet890,internet900,internet910,internet920,internet930,internet940,internet950,internet960,internet970,internet980,internet990,internet1000,internet1010,internet1020,internet1030,internet1040,internet1050,internet1060,internet1070,internet1080,internet1090,internet1100,internet1110,internet1120,internet1130,internet1140,internet1150,internet1160,internet1170,internet1180,internet1190,internet1200,internet1210,internet1220,internet1230,internet1240,internet1250,internet1260,internet1270,internet1280,internet1290,internet1300,internet1310,internet1320,internet1330,internet1340,internet1350,internet1360,internet1370,internet1380,internet1390,internet1400,internet1410,internet1420,internet1430,h/w
0,5056,0.07265468092140209,0.10769225829507219,0.09493823911969985,0.08014341084684405,0.06977276207102794,0.09548311236812165,0.073869595891284,0.07121443050660928,0.06768624079264474,0.06658099628338705,0.07205749392312577,0.08033363945543476,0.07544190673168512,0.07091466420217306,0.06787264981068729,0.05713427271253744,0.05856570531109571,0.06499677856684279,0.056476147857732265,0.053347162869725004,0.05495460316459864,0.05111030009016363,0.047117226536762674,0.05512291062400167,0.050047017876322375,0.04987328077512948,0.05458135216653501,0.046953449077291605,0.04932303358198837,0.054070232858869825,0.05350947142398937,0.044479036570412446,0.04841573750564246,0.04997454655486486,0.047904401180296985,0.0499262529705145,0.05394709469554632,0.05277192618391622,0.07227112020761135,0.059544856969385544,0.06506886853371659,0.06997568296907193,0.08214605578150268,0.07839927781974929,0.09410089354304504,0.11844069712171448,0.11772240513150817,0.15557359766917797,0.20804175552716403,0.18658860345736245,0.22809102233344408,0.3365145748937118,0.3586584739934129,0.4297824475497298,0.5012689151766959,0.5739137399544151,0.5356729920671557,0.6686538835949289,0.6628555391774235,0.7047177521794645,0.637855748300943,0.6105209229088141,0.6381122118378427,0.6786617354884047,0.7032065332962005,0.6619073207004953,0.6390308239088208,0.6836301547238521,0.6132888432448658,0.7053288535089003,0.5784981918465905,0.6094386337459109,0.674555676294836,0.7256595636342951,0.7284724156075616,0.7185484561274784,0.665676524576994,0.5947569201463652,0.6565804892448224,0.6974850781229082,0.6548007626505936,0.6309501496934926,0.6708492518405608,0.6045058890776233,0.760330938369781,0.7370468156844106,0.6962410092006875,0.553986911349718,0.570265712233578,0.6719971203639961,0.705105079190687,0.6465197864046011,0.5477922242516766,0.5975414493793503,0.5337464325418813,0.5346684585986646,0.5324975266493016,0.5502361633996034,0.5187511192203698,0.5413073105793796,0.4198821113159789,0.4615425894538927,0.4636913303672955,0.378798100884684,0.3435278310414314,0.3965264263070564,0.3617481793323193,0.3989905397457973,0.37981918934672,0.4017682285327796,0.3373149668280424,0.2595401625816619,0.24567460821300405,0.22096740832668682,0.23002463969566064,0.25659206256851097,0.2142935857569178,0.2057815206001243,0.18795506064691678,0.1984298525864071,0.21169418106139906,0.18582998973881817,0.19538022496378246,0.166017247409435,0.1820356102784966,0.15819810885531654,0.14458705362704022,0.18082912437914705,0.16632720786490787,0.12604216488630615,0.1776284996668844,0.14564668952931725,0.1711615431499864,0.19126283765245725,0.140615799372357,0.22218708148901112,0.13445096844321153,0.17414309189937463,0.21370622400510883,0.16153232273738063,0.13527678627248998,0.14329193602433152,0.16140855397885678,0.13850242482841368,1
1,5065,0.05236771321796541,0.039270198608364316,0.041261586914639194,0.04896724857502651,0.04026168664418011,0.04806759092407914,0.050607946301146935,0.03596520536388046,0.04248944053922082,0.039029879582704534,0.034357602118956124,0.03673914966080524,0.03638097942298108,0.031484799940800674,0.034786467014286025,0.034044371489223964,0.027385707848459107,0.03416972304452054,0.031211263689885884,0.029781822376699452,0.030824528932818843,0.031058947028908702,0.028772872827713434,0.02894721156033487,0.028295782581225344,0.025755887513457098,0.02688216520195638,0.030975203729781662,0.022742345055940978,0.031321486211327396,0.029675340606757947,0.026392413366402433,0.031320850854014044,0.03454304797007281,0.030499306387740246,0.02992598542687091,0.03462389785203238,0.02978037746483558,0.03233921881308951,0.035452385600979915,0.02825152315675276,0.03433328046142249,0.04037605584401863,0.043921251706935165,0.04786404126740749,0.07118863789145116,0.05578098165835102,0.09888648187503946,0.0973848146571849,0.097428160131371,0.10231626297615243,0.12336738585938022,0.11573885286707097,0.1302622177166448,0.18555559354447426,0.2199670314723285,0.17549689490752393,0.16067752694698514,0.19397399214598995,0.17486989870658112,0.1839328619135896,0.17986062308254164,0.19347038978744552,0.21216707883710645,0.1980126013282557,0.21662998290491237,0.1962818902742198,0.2514888103493902,0.21588714565471176,0.22226872530561423,0.21465380663580524,0.21259658484436245,0.20368135260219442,0.18328057956888105,0.1885626059395946,0.2087438199246501,0.19077867980534632,0.18661690514686124,0.21687130720862363,0.19266394679198962,0.22176671715682506,0.24105849057902962,0.21925283498206083,0.2346512808486013,0.21146209207154956,0.19431991183062344,0.2004329427948989,0.19360733709667027,0.16745424780520482,0.17397337958177592,0.182923949044809,0.1774307038507522,0.1719205132405947,0.18251235063348528,0.15377726072636042,0.16615732153561713,0.18927848059522295,0.19792797345643467,0.17161994292079386,0.19296036656471297,0.1727963483446391,0.17398033908376861,0.17194682650990262,0.17830534820537317,0.16534520917420695,0.17627355431363034,0.16416811960014321,0.17978734554379955,0.179469159093045,0.16113852381661314,0.16638871682195397,0.1518769102902674,0.13752681970162373,0.15149739367640505,0.15471716636154784,0.13623646485960214,0.13554854775616829,0.13244646740751073,0.1153485170374524,0.12229674474097052,0.11399968111166203,0.10732316988635607,0.12416505508966234,0.10242533575231642,0.11554224766210738,0.09973539589529214,0.09670301592379361,0.09876923239200283,0.08226017409725998,0.07648893848055253,0.07887245599193947,0.0821788534172057,0.07663985148947236,0.09117471714312446,0.07455087520500994,0.07741083516554771,0.09010755239180498,0.07323306395806016,0.07807420366221476,0.060947306495521186,0.06381729437084896,0.04773588934718063,0.06035913088520713,0.06066283987881125,1
2,5076,0.006100370259202356,0.006693687190126466,0.006684190127638332,0.006382968867214555,0.006318113126193913,0.0067598902654860136,0.005802215140021079,0.005491728773737209,0.006722829842045648,0.005388233318309252,0.006441718084309003,0.007061111525909792,0.005394339842235443,0.00654521353973696,0.006807795085753422,0.0053141124714285205,0.007242350323408472,0.006722829842045649,0.005558163805724801,0.006583853254144276,0.00629958291447373,0.005689175546859742,0.0067784204772061984,0.006909711250214429,0.005942771018889403,0.006864965011880923,0.006356752840601229,0.006044687183350409,0.006375283052321413,0.006515838931189735,0.005952036124749494,0.006983832097095162,0.007510574480095035,0.006562024944553547,0.006880336641667204,0.00736843931025976,0.008372439965025156,0.009388864307584541,0.007995982480009784,0.007612490644556043,0.009357910408070364,0.009226619635062131,0.011120281092337918,0.010886934638932035,0.01146466930012825,0.014095454589821773,0.010226578286810804,0.013749487091064484,0.014406357794116486,0.013812855981809568,0.011585579589565527,0.013258550237857469,0.011921818069206636,0.013490177884359753,0.013885861450979446,0.012355909393605594,0.01408751105974177,0.01306669900015979,0.0121393743450163,0.011048549163686099,0.011189848947700594,0.010776470555181503,0.014020542762549623,0.010005676837885348,0.012260424150390218,0.013859041995173387,0.012232721273501349,0.014159658866387636,0.013907178772068837,0.011778148973850561,0.011809057507918585,0.009962045977262704,0.011265083462493093,0.011953931751861024,0.014365535359549483,0.011001295807873467,0.01399973738997835,0.013560235411537336,0.013567549753865784,0.013521271299810579,0.015932502474917544,0.01529476370297937,0.012890661988818051,0.012958676311772594,0.013125169185380953,0.012714996450041007,0.014957180558815245,0.013386078999739065,0.012865932812480281,0.01293264153670938,0.013383846946505646,0.015133357086093622,0.015136840065346973,0.014359821624874407,0.013538222220563804,0.015661631684815207,0.013304411853901837,0.012770123171945468,0.014908392317465019,0.013284858705162191,0.014254261648536985,0.014037354167366206,0.01449598978672014,0.018039332490980397,0.017023047664357655,0.015218507211184203,0.016507381634812867,0.018340229354084733,0.01900887132045915,0.018981495510705604,0.02023333274761394,0.016035905489654098,0.020397807215541276,0.017296334091264513,0.020629249980660763,0.01893535753260384,0.014901729439591345,0.014835154891667103,0.013025482816324874,0.014438474146586767,0.013045360362383965,0.013622934190957104,0.015273984088966916,0.011974924675630983,0.013144189068916037,0.01307766159623705,0.011733520934767273,0.01272242899161967,0.012740959203339853,0.012964901034949,0.012864424645518303,0.01171076383864757,0.012645149562805038,0.010223862301446559,0.012554077795171075,0.010647992650101296,0.010205332089726378,0.010411627130698157,0.011587137563846054,0.010608005601355074,0.0099806943882331,0.011530199594346592,0.009877198932805142,0.00980126683832942,1
3,5085,0.004821270053003885,0.008252643646114518,0.0056717783586925415,0.0028646661206800715,0.003732394631324173,0.0027449711520606828,0.00242304666426101,0.0025307553740367052,0.0022372400110361773,0.0032117767291111217,0.0028288129618476523,0.0027250252473020272,0.0018361774792300558,0.0016753787808018701,0.0025941517139425898,0.0018692039076690726,0.002539373788946741,0.002824677944020627,0.0022738124492435834,0.0035252333334222495,0.006099553406503298,0.003508355816067193,0.004674286176182756,0.002948697613888993,0.001190999956091949,0.0017894555672913026,0.002097357480647938,0.0012879529047680755,0.002595185468399345,0.0018757814198712905,0.0020715673334062157,0.002186152357469234,0.0025266791839370886,0.003143163722403076,0.003272377608277354,0.0048584331819224265,0.00500411672372341,0.009846698087741782,0.0057579559406089175,0.004437289810593246,0.004600810199821545,0.005590708394981944,0.004280470935122539,0.0045480409560118016,0.005569574703380553,0.005656150955488657,0.007260150098806839,0.005210990152749259,0.005340299751320716,0.00824308551753926,0.006644592592551819,0.00628253864722774,0.00684693407553132,0.007712536249534499,0.008411859458539495,0.008918864838428969,0.00832313091802973,0.007369462981514959,0.008165511408320798,0.008023182304487498,0.008949437839283765,0.007619814685827535,0.010521331240273338,0.007592661804807,0.008808257446632323,0.010543643904749316,0.008531373788567208,0.008817903269898559,0.013807513932499491,0.012789007532155118,0.007893436047590886,0.010150329392678556,0.005958049930528191,0.008556350550049685,0.008359524535957449,0.00840880556951867,0.009120653754490253,0.010916615795841158,0.010032216936299791,0.010186721474360125,0.011005903903814654,0.0089513813466419,0.009454183181701704,0.009431123770090378,0.007842455116269735,0.0080851854296818,0.009649022965404094,0.008852615952028431,0.00797708409488604,0.017003463182881557,0.008364099192905186,0.009896086497993744,0.008550051790443039,0.008634437560289794,0.008107207733661703,0.007527195765296494,0.005812109135059927,0.01151933742207908,0.00846205411834571,0.01693757405766473,0.011491019422868638,0.00974185817556278,0.008865768503675925,0.01009963859099136,0.015610870295053305,0.01912914438607927,0.007907973783813442,0.008582759080352229,0.008132051166692694,0.009494720424314887,0.0117209347021304,0.011927047227023863,0.009715064304694905,0.007474137998165718,0.00691568194555354,0.007183073872058302,0.009576108228412256,0.009190332601517281,0.008624856834511944,0.012038796052280363,0.008644412157151834,0.017522595448034733,0.008196105697488274,0.006435244447629063,0.0072153929825389046,0.0063231388029110075,0.005325372087424352,0.008695602659620954,0.007697285503697931,0.010921212910826122,0.010372844074703626,0.011088002304088997,0.011762715200281533,0.00864948171715741,0.008092296040185007,0.004995681138096158,0.0054078357725016795,0.004262034146427556,0.003383437255056244,0.0036582251153496463,0.003756172088376694,0.004055017110186147,0.003907715469317828,0.0034762501500781666,1
4,5093,0.0006212509436329654,0.0006093926959384699,0.0007663783033305385,0.0014334117374931667,0.0013498240085682474,0.0017677626531928435,0.00032193056993013754,0.0003467712614692165,0.00010842842046399802,0.0005726937567048953,0.0010866404760239503,0.000334350915699677,0.0006562814856298142,0.0008358772892491926,0.00041793864462459635,0.00032193056993013754,0.000908713069641298,0.0,0.0005263670650885943,0.000692980424863389,0.00040551829885505686,0.0005851141024744348,0.0006687018313993539,0.0004297968923190919,0.00041793864462459635,0.0010516099340271013,0.0005726937567048953,0.00027560387831383656,0.0008234569434796531,0.0005625039062471255,0.0007522895603242733,0.00032193056993013754,0.00016717545784983848,0.0006336712894025054,0.0010041590462607128,0.00046649583155266634,0.0008256874387914223,0.0008482976350187321,0.0013272138123409378,0.0009680222051021822,0.0007054007706329285,0.0012797629245745496,0.0004427793361636752,0.00027504178023879275,0.0006218130417080091,0.00017959580361937786,0.00041793864462459635,0.0011487422048716478,0.0021145339146620605,0.0006935425229384329,0.0005387874108581337,0.000551207756627673,0.0006935425229384329,0.00016717545784983848,0.0003117407194723673,0.0010149109947935266,0.00040551829885505686,0.0014717790739634667,0.0003953284483972865,0.0010149109947935266,0.0013147934665713984,0.0016734229757351098,0.0005500835604775856,0.001349261910493204,0.00032193056993013754,0.0005969723501689304,0.0006364638827893181,0.00032193056993013754,0.0010149109947935266,0.00045463758385817077,0.0012187853918769398,0.0008720141304077232,0.0007765681537883081,0.0012679046768800536,0.00019145405131387353,0.001172458700260639,0.000957270256569368,0.0002157326447779087,0.002101551470817477,0.001135759761027064,0.0011351976629520204,0.002439239180990605,0.0016621268261156588,0.0009329916631053326,0.0022579749801345016,0.002713174662067715,0.001481968924421237,0.0030588217273868432,0.001934376012967639,0.0024008718445203054,0.0013633506534994685,0.0035744368439426257,0.0017429219616537646,0.0016491443822710754,0.0015649945552711126,0.0019015759662825583,0.0014452699851876622,0.000943743611638147,0.0021501086577455472,0.0021037819661292464,0.002726701306998937,0.002067083026895672,0.0016841749242679253,0.0017926033447319225,0.001493827172115732,0.00107645062556618,0.0015288577141125818,0.0015310882094243506,0.0016000250972679616,0.00296337575076743,0.0011007292190302151,0.0012193474899519837,0.0021529012511323606,0.0007895505976328915,0.0014334117374931667,0.0018874872232762935,0.0015310882094243506,0.0019603230036683993,0.000692980424863389,0.00168584332150465,0.001722542260738224,0.0013142313684963546,0.0014571282328821587,0.0009313232658686073,0.0014220976908853088,0.0010149109947935266,0.0012306436395714353,0.0010877467751856317,0.0016135517421991823,0.001757572802735074,0.0008974169200218457,0.0007641478080187688,0.0007647099060938127,0.00027560387831383656,0.000682228476330575,0.0008844344761772625,0.0002874621260083321,0.0006336712894025054,0.0006466537332470881,0.0007912189948696172,0.0006093926959384699,0.0005969723501689304,0.000682228476330575,0.0003462091633941727,1
5,5153,0.0670692317231768,0.0695529487449978,0.09224075714252375,0.06265556340039204,0.05634620990852865,0.06313873365646441,0.08802756809803211,0.11580113927604019,0.09065363032074279,0.13455029685637002,0.07889841634216481,0.14981561128702928,0.1242354501252618,0.06502778240132721,0.0543178938296325,0.05757740848741775,0.05214601289036566,0.05097562157368033,0.04972511683128256,0.04676086152144966,0.050736839311873165,0.04982684489141357,0.0493728334790325,0.05912896267756035,0.05256444226967345,0.046673733027783826,0.04646844796297272,0.0463388145213489,0.046458907201760276,0.04779635954293664,0.04675743333251059,0.05086496019855319,0.04792947502909439,0.04875020166773642,0.04702096701497015,0.055945428960441,0.04587331963313383,0.04916358970643395,0.05003701435424205,0.051665096728189225,0.04681487888909039,0.06606410362550413,0.060628136849758464,0.06085265423969657,0.06733945764690939,0.07414824162721433,0.09350774465414016,0.12189675639459997,0.12421592331942427,0.12347906681070346,0.16022240382321512,0.12299327621143515,0.12961201393789853,0.16258342139211043,0.17094553239759813,0.177000850464787,0.17962432552784924,0.20699570309412502,0.21201980147411495,0.27727677430173275,0.30909932554871716,0.20948828353289087,0.19371357321385546,0.20443227526970406,0.20620853811282533,0.18729633505094306,0.21915203979679768,0.18071909572500947,0.19013961481492792,0.2094982236583591,0.19366452643624166,0.230052861600882,0.2317153760960688,0.2276536697522443,0.26663784747193275,0.21031230287606967,0.2193807771214187,0.23926312338425598,0.26512662925157965,0.24987514805580716,0.2601283856569222,0.2421981532953362,0.26477834623056984,0.2249927454653856,0.2533172012249718,0.2691032092199687,0.2434491840765353,0.23025064606723475,0.20328010660227985,0.19519570089588734,0.2182186440080214,0.22893093436639111,0.226914251178128,0.20978351683536514,0.22896726948423235,0.19999266860311687,0.18875208621935366,0.19157796237762284,0.19409395891275505,0.2090903631152653,0.19033510444019092,0.19111151279290317,0.1966217881491641,0.18860094691071708,0.18577493248262847,0.17476901297513592,0.17348340828099107,0.17956677573408544,0.19436238505641312,0.19461256288976073,0.1523759847939539,0.16094043117523493,0.16751667592218544,0.17942637580661808,0.18039545320294764,0.19103974309843,0.16842343758971515,0.17649972692359125,0.1595709610421536,0.15268986113145713,0.15897960708630457,0.14589651865921696,0.12685451723321498,0.18859596011679894,0.1668356257637881,0.12935280752329348,0.13963489126668444,0.13715273682017484,0.14328102314138877,0.11929748347154868,0.10876849689524172,0.10517892898122858,0.09800017440321644,0.09975454737164144,0.11544981124122462,0.0908783516385955,0.09827528167210596,0.09260326731425786,0.08862390686113047,0.08279994447783484,0.08432440459306315,0.08083872859122654,0.08981380734274509,0.09052076662798231,1
6,5168,0.15652406166353122,0.15365000343867233,0.14724876438818205,0.13903296033596266,0.15235768180305775,0.11193816948924416,0.13446899743647361,0.11078649237470212,0.10462929276973072,0.1283676064631715,0.1275399303042514,0.11296469856322092,0.13733531874308022,0.1038416454844924,0.10235577265527955,0.10717233911976853,0.09371521808490162,0.10871479502140664,0.10277758897831187,0.08923773218781227,0.0921129930843771,0.09059210655519694,0.0907109310608867,0.08602091725555142,0.08076895947377206,0.09142888167057008,0.09219589133409192,0.08765747178046117,0.07696025811767271,0.09162130295300314,0.08106587861088108,0.07703794351380636,0.07257817034708564,0.07942945081039439,0.07953065018601142,0.0859577726097783,0.0879029625380892,0.07881202184994855,0.08435933781359721,0.09891448086564908,0.1337593786293414,0.1404478947531931,0.11195754553518834,0.10898504432412573,0.12487238617447878,0.1410785157421016,0.1572069290620364,0.17269263470758886,0.18236944794652105,0.19873488843699427,0.18792028856018217,0.17631888462981987,0.17010709543653346,0.1732067206519057,0.18461589317089674,0.18975530818511027,0.17681193829555167,0.17797728451995196,0.16185859911723793,0.18119083442418493,0.1828483943544915,0.17997630830977845,0.1945855244473993,0.18784340157450802,0.17896210995676343,0.16369225437754456,0.18882441846284728,0.19486452587798847,0.1917714267398302,0.19014832512573906,0.20097033116528623,0.17890149003987169,0.16818662861571926,0.19405549659881094,0.23953307862439208,0.23652897482619661,0.1872489201455189,0.19753433572920298,0.207405547690925,0.18921957262180533,0.17456521377618603,0.19366860492463184,0.20074452752881555,0.18802712148835762,0.20348967749909774,0.18876190709640742,0.1865351482884184,0.1849482287120646,0.18725649621545842,0.179948965352878,0.188887148857813,0.19803453000026097,0.18263841866127462,0.19076501309425387,0.18432204011400377,0.17695052506503955,0.2258052486571852,0.19068830711014234,0.17215766501235757,0.1815912289006898,0.16729176459458,0.17152069770368317,0.2269896961480084,0.17333020872169475,0.1663996698975498,0.1698323674375356,0.17423927849941007,0.18031042110111914,0.20287942037193915,0.18039249509377794,0.20883815220741322,0.21751017174733664,0.201015424312268,0.2006378445575878,0.18731726439974108,0.18013693348828433,0.1843844775704053,0.22287421106047484,0.21180202661920428,0.21676702249905164,0.21807062832913238,0.20315776506579436,0.19182390305352404,0.2027932435750226,0.21835180034055454,0.20371166863270834,0.23983701430237925,0.1967269020967168,0.19999409519176364,0.20535196803433498,0.1890009868597725,0.2066564152084702,0.18971591893541456,0.17953403394421305,0.19494509898121065,0.168597362663916,0.17971573561920337,0.16819976799670375,0.19780621077411906,0.16764557950544887,0.1828329956858346,0.21456702938885258,0.2041610985248,0.1999094762716155,1
7,5176,0.006452072195853826,0.007154312909737994,0.007154312909737994,0.006782986904582669,0.0067647120186759505,0.007226918564250953,0.006218440997930035,0.005828840106867989,0.007245193450157675,0.00570140979463487,0.0069866778485100905,0.007649414249945095,0.005446549170168633,0.007081213366111114,0.00738724367111617,0.0056685150000027745,0.007951295688654884,0.0071794038608934815,0.005905100738562292,0.007175748883712137,0.00668064754350504,0.006058528985928211,0.007172093906530792,0.007299524218763912,0.006291046652442994,0.007423299553815688,0.006822697764463534,0.006276426743717617,0.006833662696007561,0.0069208882592459,0.006283736698080308,0.0073214540818519755,0.007958605643017572,0.006924749783858939,0.007175748883712137,0.007670850223919236,0.008756082311048382,0.009971905798478066,0.008209811290302467,0.007976880528924292,0.009771869831731986,0.009673679336949624,0.01152349329747748,0.011370684692406647,0.012049316122477095,0.014695125083694005,0.010511854643089139,0.014721697702191247,0.015132653772976906,0.014572544074301757,0.011932356852674087,0.013931737535954822,0.012267626975129895,0.013884222832597347,0.014452423716431332,0.012828024015487266,0.014602978217412053,0.013348916743395464,0.012452962238900063,0.011222806184427229,0.01130974440598334,0.010755956883443038,0.014648310816882143,0.009852979766267174,0.0127378439116132,0.014426551534479696,0.012383517672454528,0.014534799976828782,0.014506467143355345,0.011706861798839764,0.011957447803829574,0.010137080208184162,0.011398002706380144,0.012325118831803556,0.014921859422118482,0.011072952119992123,0.014732869181166975,0.014321338427016864,0.014142944981676632,0.014325280745880442,0.01656756934385553,0.01598931051245483,0.01348049592192385,0.013640327139675147,0.013805214207699016,0.013524149100668285,0.015734036793125204,0.013775273953702647,0.01352316132244044,0.013494828488967004,0.013891945881823423,0.015741140200056198,0.015868283170607088,0.014576405598914799,0.014194195456465978,0.016604819552214593,0.013898842741322725,0.013403534853683933,0.015479176168658968,0.013782583908065334,0.015129986574023403,0.014809830249406894,0.015111505140684992,0.019215066519845902,0.01811234077760618,0.01596401301386766,0.017620894414580424,0.019593495931932214,0.02015003144767654,0.020383456098168645,0.02150627069426969,0.01710415055296749,0.02214329650225413,0.01828650456240062,0.021890689981878004,0.02055840111375924,0.016168772530273445,0.015727220727876436,0.013844305425284793,0.015741140200056198,0.014008285509331352,0.014775534581683562,0.016476194914321937,0.012751763383792962,0.014441458784887295,0.014324786856766518,0.012733901592749631,0.013894487327595769,0.01397855180276668,0.014036537548554263,0.01412762463640563,0.012303682857829413,0.013676176474942967,0.011127570230280593,0.013701267426098455,0.011673347361912582,0.011065435618197743,0.011338571128570696,0.012751269494679043,0.0116304754139643,0.011073239461674352,0.012499569958280226,0.010682650792384464,0.010642939932503601,0
8,5188,0.003335361015769362,0.004152409866810817,0.004749962145060293,0.0024080046968003766,0.0018891867471284968,0.002045939843472383,0.002135752163912578,0.002544459179581837,0.002224152802600715,0.002488808582726355,0.0021939459639611168,0.001653685123052593,0.0018498379413766316,0.0015195311710658388,0.0010059763348598501,0.0020039223149689,0.0018593531781786981,0.0015169311850764043,0.0018886223741709633,0.002417739115580463,0.002328506237317569,0.0039869745399592465,0.001707409244582622,0.0019230772879330754,0.002587368097769599,0.002216589482178084,0.002759293781287676,0.0020544208951774248,0.002269578010125448,0.0018740620373335916,0.002817691685890713,0.0028251239201768593,0.002652448580477553,0.00325157955763491,0.003963893339292911,0.004742991005918768,0.005242736906161547,0.004343654649550284,0.004319898491140119,0.004296126309434021,0.0047036292221049525,0.005360682650327852,0.0052087124811484,0.004321193241260512,0.004957783377393198,0.005942158097134482,0.00557860252711953,0.006486473905148716,0.006191514174210481,0.007519046214218321,0.007551364300249777,0.005710603598833905,0.006026037050443804,0.006918027652467558,0.006608398114397599,0.006814123418500986,0.008628683225120384,0.007524074912429125,0.00768935707628765,0.007649695671076244,0.010459400649512165,0.00870969548045407,0.007868662251576508,0.0071508351063528765,0.007522897179751252,0.00894784353626208,0.008290941993080886,0.009618461079799254,0.010464287183183535,0.009698984411347103,0.014608633221285368,0.00959840145059979,0.00811699435346347,0.010809471482395036,0.00871163263186841,0.007485793747011838,0.009658103638235055,0.008849718366972225,0.0075469258514379274,0.00879725099846624,0.008432540129406967,0.008626827248724994,0.008419299336665935,0.008978044181180894,0.008460985629590047,0.007184084309343585,0.014151148139702235,0.008082817440382287,0.009180577257209267,0.008844290976405142,0.008914911814706827,0.008748582081789427,0.01068554625227399,0.008448454934724313,0.007697865883500123,0.009905598171179152,0.009368411939312826,0.011522690502243117,0.009850989527681717,0.013511684002663258,0.009866657696360658,0.009413138973645064,0.01042144384485224,0.008089042257251544,0.01339934373609227,0.010258168973305405,0.007690664262790346,0.00740963993657552,0.011747381321839036,0.011876204023276353,0.014444571963905604,0.008344108662242077,0.012981984687458852,0.007585325635489142,0.010264611340809261,0.00946892505131558,0.008354516172105945,0.011209629197492334,0.010224280988329091,0.009796601207791687,0.005708246910291831,0.008651494791011512,0.006392638418870021,0.007010459895398595,0.007671224890292359,0.006539099238866764,0.007627791956296232,0.0059008874108622085,0.006420668316443994,0.006188860443127219,0.004774358357349217,0.007492598718254744,0.006106685821307056,0.004592123022635148,0.006166719137323263,0.006652204399480994,0.004755201303472619,0.00465720138426717,0.004824901447412748,0.004348777903834716,0.0038877877606334136,0.004346356959313678,0.004647375826519916,0.0034283576361312466,1
9,5198,0.014815599524115309,0.01535820388752305,0.011667043217594932,0.011439350659677675,0.011005675646087607,0.009412961216141666,0.010044697754034632,0.011559209033622439,0.009440779102534918,0.02202610425542949,0.011898954677865366,0.011387352935326419,0.010723774753676953,0.008877651379075417,0.01075789764241001,0.010232008943184491,0.009501378462888866,0.009117940843742666,0.009485193489301404,0.007708010950498607,0.007655849708396859,0.008251773373280112,0.007841063862309167,0.008711865096317174,0.00842909245065466,0.008556225546638013,0.00784722218063531,0.009094968626874119,0.007795627697829805,0.0077363638650392716,0.008700020875620922,0.010183868552419985,0.007781995455562085,0.0084850770517827,0.00858635874818265,0.008056879699558638,0.008071328549034284,0.009577570143024159,0.00957496880304104,0.007319865982162234,0.010342985295868424,0.011401989722638275,0.01256955975618191,0.011998942465999933,0.0128696572846274,0.01246557157682033,0.01472452542071951,0.013983196138524969,0.014903050431798237,0.012766338673605982,0.015803731148850045,0.013048399431874967,0.01209430306650407,0.013855721315183029,0.01185427251477524,0.01160579596610919,0.010104468633704794,0.012622227378489205,0.011358835110965521,0.010898765896002284,0.031047633210438918,0.01163837691328083,0.009248617682295332,0.00744654614906561,0.009188971681077776,0.009029772310285218,0.008158218512047169,0.008536806197220193,0.008865492477985813,0.008468976200855904,0.008891373097152112,0.008904935769056373,0.00809624351139597,0.009499543742183373,0.009548547023333322,0.010584223223648603,0.012608460570890974,0.01235991022064614,0.013758866835219843,0.013709950902861907,0.010328894221222016,0.01084829516547398,0.012948013340381146,0.015590929448220407,0.013727987767239158,0.015043645139639615,0.012896545774226435,0.011926023895993006,0.012256304296592666,0.011161751331297069,0.015948066501839466,0.010820864077461533,0.009734857789411272,0.010183934930729117,0.010024989246927078,0.012141008313406313,0.009773851297136175,0.01069171547338596,0.010887523982772122,0.010871987014542058,0.012420419288496626,0.011380880638963883,0.011679872271070837,0.012338094540467569,0.01209905011493642,0.010606612448707942,0.014776733812163254,0.01346428158241521,0.013853281632530518,0.013664978642512725,0.012819650434060689,0.012557140170202978,0.012298517726243628,0.015115663235069398,0.015550953817372237,0.015214562434487202,0.018365257021097744,0.018727830962854953,0.018626306667978366,0.015226918878527671,0.016176605378856724,0.016055277935329508,0.015331016180184375,0.018955387788621356,0.01553159227740837,0.01926046847646577,0.017652345144689944,0.021556954151682815,0.01549799488764273,0.018113701859225197,0.016418191284662126,0.01522271949754791,0.017958446049557538,0.013782824468551684,0.019904554992008473,0.01499176044736165,0.015873726604057246,0.014894079517058921,0.0156297508180771,0.012784910650602164,0.01282148180880854,0.013553293764801274,0.01294855872087101,0.013288055474061358,1
