,cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23,h/w
183,8686,0.0012067401208909756,0.0002492347245858721,0.0,0.0004127235576851426,0.0007165477171003235,0.0002492347245858721,0.0028730782201473615,0.008712421470570568,0.025305198664221016,0.04578511138578331,0.04558162473198685,0.05407317928199457,0.05988825342750654,0.046474593682029885,0.0436864252266299,0.054783111455429225,0.0566063443476452,0.057546190806823244,0.04507516308470416,0.035442712619118306,0.020937274127790475,0.015938265205902812,0.00826026441084704,0.005606100585367467,1
184,8695,0.001010527245794867,0.0011419953362591876,0.00048518969014206065,1.042878238105148e-05,0.00011302693712233242,0.0006628821818752623,0.0014995489324465257,0.010815609180949023,0.026715275253382978,0.030878486738822816,0.03076280829135472,0.03309350978922224,0.027898493439145484,0.0244683605799152,0.031088568802257254,0.028090505710051897,0.033227809255604215,0.03890334558876797,0.03583436356890315,0.02766375655077543,0.016490171814334535,0.008925426067343466,0.0044277794874583954,0.003644389266173124,0
185,8758,0.0012980770447782901,0.0010650453323133183,0.0007652976472007801,0.0,0.0003580224360438671,0.0005405106610366129,0.002662552223004856,0.015503335175474885,0.04205078253488202,0.06944794764614907,0.06691480480883981,0.08161329871303126,0.0864877906874409,0.06353725463644948,0.07256862401642242,0.07371712216468307,0.08970730141919715,0.09420488031577154,0.10067469496928103,0.055788420829635914,0.040391150207140035,0.026143272556733137,0.014569828389083883,0.0059352755663715385,1
186,8763,0.0006165986051780536,3.967744681840758e-05,0.0,1.7156997928966506e-05,0.0,0.0,0.001101829063051752,0.003952479606423377,0.01151781492231709,0.017682025710559088,0.019823931240651765,0.02175923697234179,0.019370585848324115,0.017507652376079996,0.018216999418310474,0.019010471527614228,0.02441737165801086,0.02092274120340148,0.021447034706419,0.011583910995919766,0.012623825748447797,0.009574948498834515,0.00268641495021081,0.0013563247881280883,1
187,8779,0.00041083897523012795,7.831455814362183e-06,0.0,0.0,0.0,0.0,0.00041867043104449025,0.006266596591518414,0.013053884718678684,0.01839678225513948,0.01778476703324599,0.018603954425301338,0.014518756112700893,0.013024894127672874,0.011015049826414517,0.014718398189169294,0.014989016734561548,0.01817355367127329,0.009704710317952,0.013987103160277542,0.006057588889040694,0.0032263048132444134,0.0017947578255130712,0.0021356056737854294,0
188,8782,0.0006794289718742674,9.217357472164347e-05,0.0,0.00014995622595908353,0.0,0.0009793414237924346,0.001255862147957365,0.005387597366573956,0.01714910778923134,0.024475657491670567,0.021309991403599227,0.022130650503217823,0.019632364474465192,0.015849087996517484,0.029255395642010386,0.028043540041634302,0.02920041577618437,0.027461157004371288,0.027754090643688892,0.017535946741254714,0.01245438742635116,0.008877263967017174,0.0029446549176276324,0.0020230961450726373,0
189,8794,0.001357763428454171,0.0020391720799166407,0.00032881787608139956,0.0004360601077960684,0.0,0.0005934319916586357,0.0009143910210315419,0.009156152262066624,0.0381350863094559,0.0430837309820136,0.04076325975657791,0.04694511453965648,0.04779503987991487,0.03330365477058521,0.03965400979936281,0.04251810096297468,0.04830446877460215,0.05025748049243521,0.05055708769867,0.03634578498273947,0.024054644576960733,0.013323482571921258,0.006114848856595998,0.0061436795741813596,0
190,8860,0.0015519463005982848,0.0007769856466551715,0.0,0.0,0.0003402438652964935,0.0,0.004057600723495764,0.013016811290732748,0.041169716559448455,0.07380108717416131,0.07054341352488763,0.06735518699110879,0.06838346796164971,0.06006722316151772,0.05905159268077157,0.0766059324270115,0.1001434007491225,0.09113113872368535,0.07611722972658116,0.04060658379219618,0.03732453920120908,0.018740303431491183,0.011936401675525402,0.003348988545572251,0
191,8861,0.0015512713030275986,0.0007756356515137993,0.0,0.0,0.0,0.0,0.0028323074389244923,0.01048691043028295,0.03622201223940465,0.06887837130540675,0.06680072630712966,0.05924116636382636,0.05512727459517728,0.05314516001355319,0.050244174980665635,0.06699725151193402,0.08962991598590077,0.08178704341932094,0.06383314064840595,0.03447462005210551,0.03457728748785092,0.020575931861326217,0.01278063618410762,0.0032710242494063658,0
192,8874,0.007011835288280297,0.002938135998656818,0.002053368158745648,0.0008895994651447784,0.0015224395852575722,0.004880677500635442,0.014413627875742222,0.04507950473831365,0.111746845332672,0.1357423051437836,0.13844492075800988,0.16816962075494257,0.15490153986247196,0.14016389466878865,0.15870653352234798,0.1722843258997346,0.2003552955242393,0.21350037548566148,0.2170359341864438,0.1721397635827255,0.10223741234420665,0.08981022564158499,0.04070901921050325,0.023784413185863693,1
