,cellid,callout0,callout1,callout2,callout3,callout4,callout5,callout6,callout7,callout8,callout9,callout10,callout11,callout12,callout13,callout14,callout15,callout16,callout17,callout18,callout19,callout20,callout21,callout22,callout23,h/w
15,4278,0.002576758694326791,8.65552808798137e-06,0.0012644640520819367,0.0017727491557881718,0.006570214105079151,0.011649039910533114,0.014479688633809603,0.022378742064079124,0.037322264331004086,0.06274947996084773,0.05564752845033241,0.06298945589811808,0.03683680775935295,0.04371791605826478,0.05796411662368772,0.04939638523154999,0.055591888979557816,0.06776105246187789,0.0675658627120018,0.04404147545159,0.029938405307544106,0.03166084374442491,0.014237753134317412,0.010389762379510508,1
16,4279,0.004211235127159064,0.001147051894363319,0.0007859101103362515,0.0011391175974157079,0.004009045687858599,0.0071194118234535015,0.00988359439158471,0.01878082425566296,0.036442450871625905,0.056639619128215274,0.06662829254294078,0.06584463143643093,0.04609619160111104,0.05209669584133135,0.06020817609439419,0.053604512822768235,0.06542211290011841,0.06651289669442632,0.06237399838553441,0.04485885785911971,0.03426119210956522,0.02583227623418111,0.015396030261019647,0.010699897664934324,1
17,4280,0.00779181732204124,0.0027961822850375694,0.00027986987236832545,0.0004569168588532208,0.0011558203121742755,0.0023600034795669103,0.005506247854239683,0.018053756441362038,0.03573908741495886,0.050090359375175676,0.0605757601491519,0.05513344220372483,0.04330987636005381,0.04895756970734846,0.05783113286261033,0.049774937969461586,0.06568107992903484,0.05856937994743563,0.060556054525876694,0.04492292380900662,0.04089857411873073,0.019859648060504245,0.016120906547765636,0.011611350451156872,1
18,4281,0.006343964985416034,0.002224607045777045,0.0003643421827488644,0.00036568073585633686,0.0005911324504171154,0.0014078477669804401,0.0041503625505272534,0.01836866664904668,0.03755430224006067,0.048567432683864015,0.06084537261739852,0.055539800831621446,0.039673257461470754,0.04551140391537797,0.051885445231622494,0.05015421836403052,0.06155498123803602,0.0572374293181148,0.06043195452111367,0.048211288359414434,0.037434107390699745,0.02078768023517451,0.014921520629161626,0.009765384022485621,1
19,4282,0.0024885278171319285,0.0006968042411496416,0.0007344321654713061,0.0006959630579385937,0.0006336144111653962,0.0012011928309460574,0.0024594663115327198,0.013521068582473116,0.035299680342334036,0.03906305201384089,0.04789511916585353,0.047066608620169786,0.03184444939864306,0.038318004413808136,0.04223870441988971,0.04708503228379676,0.04740863577253154,0.06109048101438099,0.05601309835731874,0.044214555757023336,0.025518495198475495,0.015888977477120616,0.01275680284787856,0.00680162238211253,0
20,4363,0.009177766185882157,0.0021244383591128317,0.0017576074039530802,0.0032258820905914924,0.001378059221108857,0.0015546156300827682,0.006136929116584293,0.03062469990006256,0.0852940329040589,0.16191446651111757,0.15351002847521272,0.1613365306102068,0.13717188243533518,0.1299204729590286,0.16796647181175076,0.16872416981951974,0.17334541103758694,0.17406970419042395,0.17453512453028008,0.16542818094351242,0.1277692406837849,0.09839180105103632,0.07705900377929281,0.0318856985289614,1
21,4364,0.02093856043465041,0.08218170232037561,0.10653954831272172,0.18824772444431184,0.09349701286733206,0.09516422886872367,0.04754409005538648,0.02747965736094796,0.07837201616527775,0.2109739095809582,0.16094770463233604,0.1982381066634421,0.1726216484445156,0.11943132982438098,0.13948596085349607,0.156620695868958,0.1632691097924678,0.17150430731964267,0.1497312634137923,0.12554436596115326,0.1071203906649277,0.06266659340210595,0.05471763196845816,0.017718710180133403,1
22,4365,0.02676547364485386,0.07170127334285324,0.09352956632773397,0.16538307181200324,0.08448299585940806,0.08454663738502831,0.04327180400859218,0.04766481872594013,0.12068545238792149,0.250005409397921,0.23603726202171985,0.2383617494002304,0.20316231683231376,0.16242303311200382,0.20225793394230684,0.2016638568864702,0.2193436381467433,0.19504273032937208,0.1983008867262955,0.20296500519090607,0.13615376131355386,0.09025427967025132,0.06092353121736974,0.028181459961027236,1
23,4366,0.0246841886047793,0.005417588311214241,0.005402793378042757,0.010147700690834979,0.005333373689798537,0.004622451012771804,0.013467760730994928,0.09961521740075362,0.23645663089789323,0.3605423312277304,0.4313964978454409,0.39697716974153563,0.2926051860915966,0.27897276115128367,0.35530446928908155,0.3516294732004747,0.41684317413262045,0.3504851182005876,0.36310438618629076,0.39257633611081016,0.2618672402740345,0.18252493986358373,0.12112095743007674,0.060125398262017245,1
24,4367,0.005676739095805763,0.0034202297026197422,0.004488692709080565,0.007467451298583572,0.0018934883408361495,0.004543894371595632,0.005671228632517617,0.026952866554376193,0.08279346877253983,0.16377360992648207,0.2522640356935907,0.23347835473638376,0.2172401304118952,0.16393449484196151,0.19761819281116028,0.22984785349670825,0.2825584645733107,0.24925868159631726,0.229976346494397,0.17279985825165947,0.09295938702022896,0.06882206396044184,0.029194556749963844,0.018529533132227993,0
25,4368,0.0030215998037651723,0.0015100705687415147,0.004148196591409641,9.034979270488772e-05,0.000999479855071024,0.001972117164216399,0.0052343713430304875,0.028504890027385352,0.08494566808153764,0.14691093558071625,0.15828921997121467,0.15174815161128627,0.1385780576267733,0.13394971037803644,0.13382318636575158,0.15758833007064385,0.1659176096085956,0.16913409794159331,0.194974310911795,0.12315427402339926,0.10698252378467545,0.051672882765147005,0.03817215328113723,0.017151108487665205,0
26,4369,0.004987792948403214,0.004144434429027246,0.0023137659883459842,0.00019634822678779465,0.0034675787072074586,0.0023014113026082928,0.00810420025417581,0.026571030778877028,0.10339404290934494,0.15403340761492387,0.17527576586435645,0.15431605653953182,0.11550390736932804,0.13739015993426598,0.14729530567320281,0.14929821212611824,0.1744981753770342,0.1751395257689938,0.16512619118781255,0.16194360714988051,0.11770041993056442,0.0753327157057056,0.03508534715474986,0.018587543418652135,1
27,4370,0.006060412113823983,0.002277477152998729,0.0012711124270674361,0.00018783194388369027,0.0037294028416227356,0.0021888948881082075,0.011744519669145644,0.03049911977262655,0.07685637835371471,0.11947076278195767,0.1337004904516311,0.13075885534766032,0.07927396235616675,0.09410420670557658,0.09855757945178498,0.11305648426172996,0.10957841642703153,0.11510547416696572,0.10736583374179191,0.13225842169721486,0.08345522735030951,0.05618443685553775,0.021427372698666573,0.015224424884553596,1
28,4371,0.006844319147570862,0.0021840753381415132,0.00039969083226137913,0.0010914574290839085,0.0024701181607299748,0.0026541211766286004,0.005938873263461428,0.0211248663136803,0.04416912353001364,0.06228176684448492,0.06533487088244302,0.0696944691273691,0.0583682406723191,0.06088854303992463,0.0619093836732034,0.0670277403360944,0.0788390355429109,0.07668371571829458,0.068394974044327,0.07382600142330535,0.05491687914236212,0.03300435977776568,0.02016017297087252,0.009203050008740632,0
29,4372,0.00760757481278518,0.0020416173775866103,0.0004722509730691801,0.0017863840717954646,0.00411145977228737,0.006900515163476562,0.009552803393141716,0.023484012345130315,0.044769238906092516,0.06322514326112216,0.0732438563436989,0.0703815208036786,0.05942540479309902,0.06500869925046,0.06061505222758873,0.06399031387826555,0.09071228936202805,0.08592884629383245,0.07998743034932815,0.07258366147842249,0.05621606040552078,0.03384450342106809,0.02214766170657254,0.006871795764600667,1
30,4373,0.0017717456852166672,0.0007958335640393777,0.002244494551596602,0.0060487218320182095,0.034054813234777354,0.05105280238098195,0.0580985559461193,0.0654365158711958,0.05820711150427173,0.07543875672036165,0.060527574538978834,0.056117235213735316,0.029394848332424246,0.023409360502269636,0.019461631019871747,0.015983518652231774,0.02401576266004935,0.02078804897218623,0.029516764007555107,0.019988796364181043,0.01207658367971242,0.008877345930954727,0.00574230161368158,0.004306668269185708,0
31,4374,0.0007849994333541834,0.00046321115388288446,0.003461786012888032,0.00823159921595276,0.04020795291098403,0.058256471879232045,0.0672301883732495,0.08084686085856668,0.06728833337296075,0.08849211291904724,0.07041694906138472,0.06781782912868146,0.03179873507869406,0.018024620867555984,0.018613236044441154,0.013019480877374114,0.015194113772376956,0.009758934341837295,0.02515056638138976,0.014318931636492914,0.006601783746304765,0.005353573159067698,0.002445181002592407,0.004263938308358012,0
32,4375,0.000809997725822734,0.0004555693815119405,0.0033832029855377457,0.007985788812573108,0.038637428428983586,0.05582379992973516,0.06484488045561063,0.07817052982997094,0.0662803951998963,0.08677752045410378,0.06986040947591153,0.06791041432292662,0.03353642567029339,0.02058275835267102,0.020397891238262387,0.014434313023544658,0.01628277156269706,0.011412020966915947,0.027211089956215025,0.016368918019621505,0.007169407104001986,0.007433741090248636,0.0029204716976260993,0.004339049124394768,0
33,4376,0.0020662794848020504,0.00012393689597122468,0.001217441274088207,0.002282254707028993,0.011747298777833594,0.01940647524814702,0.02261414826828436,0.027061121695664762,0.03788103972664914,0.058286399177296985,0.05224935452578627,0.05420078543401519,0.03652001508750119,0.039179806876688004,0.04354659277254156,0.036666839174527094,0.038770014904711776,0.05011866392356399,0.051663003953148816,0.03765273709407324,0.021597898509450982,0.027425675558236787,0.011459910218603897,0.00792168167137266,0
34,4377,0.0024727145421427413,0.0,0.001297375638465494,0.0018163258938516914,0.007002751726645276,0.012259435116425481,0.014735226379636618,0.020954968704043075,0.0364063193778683,0.06008301727878983,0.055785198421666966,0.05998579654732525,0.04027506574025588,0.04534535872667402,0.05462474589386534,0.046081819828515495,0.04915376789245818,0.06218629431397106,0.06302568748425802,0.04489669060352711,0.027436484309535557,0.03262083330429177,0.014420883065447166,0.009453447138831549,0
35,4378,0.0026426333676983077,0.0,0.0015582366402862036,0.0018163258938516914,0.006813345156459289,0.01219071517483464,0.01466923219705127,0.023714531877413007,0.040830150546400865,0.0717458421535602,0.07517515876851293,0.08040092496672645,0.05197898262168233,0.06184955818921524,0.07612147677265901,0.06318019289679018,0.06950876281603302,0.08802035692946547,0.07137994687790505,0.05462650649308637,0.0321469589797631,0.03235032745171787,0.016249293149094422,0.01009596585317216,0
36,4379,0.0018911435376529335,6.246931060774234e-05,0.0014137709168232134,0.0018160649447569854,0.0067450945338065685,0.011577859816179585,0.014392229672033515,0.021384952413361562,0.04254484708686767,0.07899587977596978,0.1065641906529068,0.10957151961032649,0.07326356571692703,0.078782221065707,0.0876626037416698,0.08606412518392112,0.10269616850371478,0.09681058021053675,0.07513108938485527,0.05639889824289253,0.03407377990363778,0.03718872346986874,0.01784387981676811,0.01321619890875743,1
37,4380,0.0033732399822792546,0.0011491566212770313,0.0006076644232588746,0.0008714043720232514,0.0021881685662872865,0.003876714373449634,0.007086106815935265,0.01576176149391417,0.0340149139265897,0.05909137158325994,0.08007215477851529,0.08129646668079922,0.056034526403806406,0.06058618193724165,0.06500564883331447,0.06936703842489432,0.08468164976475423,0.07392715160828257,0.05853280130882735,0.04247167790655048,0.029220527489215206,0.023606088463988085,0.013556065188525169,0.01060538487859054,0
38,4381,0.0041336473671381374,0.0015825917611225313,0.0006320800325989415,0.0007040118215443103,0.00014960168845480843,0.0008808108935374826,0.003292461029017183,0.01410284087409309,0.03281717053663237,0.04432328870583217,0.05239411838824987,0.0534748092218245,0.03835192794401266,0.04601195402878377,0.04937946417281708,0.053880422515571444,0.05997409752438817,0.061316206385566605,0.05307575738419271,0.03949327870874733,0.026087466067341348,0.014283911789829063,0.012925497527199846,0.007507644403878321,1
39,4382,0.00193109985492504,0.0006786962885486101,0.000994888734602524,0.0009587531266186317,0.0001413508342478465,0.0010776610425475611,0.002093434796720096,0.012057250582622426,0.03309002900687174,0.038541982333399144,0.043657217835737304,0.04580704640033639,0.031200231113128626,0.03975399634251063,0.04149717320793898,0.05050883215888602,0.0483309467496645,0.060228547280084206,0.052175410960721445,0.03912374311793434,0.019751339467803275,0.013053663965005093,0.012666642634165719,0.005844799564133039,0
40,4463,0.007302556686167283,0.000682731977230007,0.0014663020666501189,0.0022613715595144737,0.000766142208282659,0.0017250531799486882,0.004935714724007501,0.02474821640879325,0.06798752434422195,0.12629634516727725,0.1157226704267142,0.11632705897537175,0.10767366552271919,0.10837606576771326,0.13604581586638592,0.13358876562758262,0.13280316963811986,0.12710450738590987,0.13194022664985733,0.13331560300574724,0.09007062897238895,0.07646365772081584,0.05944116569788748,0.0224479051582495,1
41,4464,0.011290408828710751,0.020042740388614585,0.023940240970384944,0.03674990179746276,0.027506394845967553,0.02172044821884907,0.02107130149354719,0.05168568458582957,0.11129526246784689,0.2065463500364584,0.20850452781832557,0.2605173753402518,0.22771529731187715,0.16705461014538275,0.1979302239029266,0.17807299332185178,0.28401261930595956,0.269928098756764,0.21734262389258183,0.1977892657811067,0.11935675391962945,0.06908122143491852,0.049022678048257586,0.025770263408870536,1
42,4465,0.01532778080544488,0.0037031747804806203,0.0008860422830476406,0.0006814784816509209,0.00015475254195566697,0.00046203370756455896,0.002375375091118949,0.040637088710801815,0.10743505025452914,0.17403334896185632,0.20914171679523355,0.1894708700012682,0.15467675538179382,0.17054018374997176,0.2183807835070348,0.16832165147999473,0.1743207375720043,0.19298232068335328,0.22863117048284448,0.20858213535811254,0.17062138907645433,0.10041004721310295,0.05443281499651871,0.044715261061261086,1
43,4466,0.010501677615019701,0.0036665229596187132,0.0017857872174418437,0.0032466424527290913,0.0003546484794340602,0.0006716901148568835,0.0046628833861003605,0.03543703855152487,0.09353747686237902,0.14358187103701125,0.1691327748595578,0.1699444759002703,0.1328230505163862,0.12269147246935633,0.15915411398736956,0.15022950990664877,0.1720150966054766,0.15497922999672845,0.1628790268672189,0.1549486039856377,0.12356704610802624,0.08933630842828458,0.04676704632325082,0.030160959445219036,1
44,4467,0.0026411497238329495,0.003520075875231099,0.003224231341764949,0.0020660407547278816,0.00041185506471992417,0.0013597567687956482,0.006230771789360509,0.03335279991288963,0.07800810089537275,0.13218699014615098,0.1557345714278943,0.15688356593426847,0.1329438575406104,0.11263034941909258,0.11713740129333719,0.15104968654510523,0.15410455942035312,0.15075728872990848,0.1660434576574743,0.11215486615247704,0.10446834437555302,0.0637192762050536,0.043196861706481675,0.019252189906239937,1
45,4468,0.004391666070520242,0.0004254356308988232,0.005593659027944832,0.0009298272837628768,4.538028574673052e-06,0.0021695463409266793,0.009220120392844637,0.032620236810655526,0.08604886472509186,0.15424737089819815,0.17705356247776094,0.1781167948093941,0.1528541781446174,0.14209573564645636,0.1261454595133073,0.18034878835617027,0.1612264745097256,0.17333187904983663,0.21797703701919763,0.13058038082879805,0.1182696426445799,0.058882053503548804,0.048334165113116945,0.015449591496645492,0
46,4469,0.00629166177539858,0.0028556298112442265,0.00185685432327745,0.002678185251645393,0.0005678917483567311,0.0005725126257830504,0.009497937288606236,0.0254078956311042,0.08616120655017398,0.12863732894880667,0.15653714200103838,0.12052664104407582,0.10788343317644697,0.1408223948215868,0.13313871220363402,0.12199691405599647,0.15139906675115528,0.17445831264605324,0.15836895411086652,0.1419789103034734,0.0917609040451564,0.06495233627719384,0.036641588478118596,0.01497764994854394,0
47,4470,0.008721213181996137,0.003004978503489232,0.0012020412755696134,0.002450972001852527,0.003853019697366925,0.005939881091836071,0.011710172204780961,0.03387787345319559,0.08141770240401423,0.12594868826851854,0.1571588296371631,0.14066787395507568,0.1022770430446971,0.12372130983048776,0.12519223278426844,0.12349015451082805,0.1554715821204486,0.15801488045542378,0.14736551436323142,0.14782010245638189,0.10417127226435272,0.06695090713385035,0.0345612215666113,0.013279954702045576,1
48,4471,0.01222432489722071,0.0028648354862021697,0.0005955571978488569,0.0028257288323481904,0.004112425133420942,0.00774224357203514,0.009263907505643503,0.03244322959667924,0.06410487229851508,0.09351744545771311,0.10981978600243233,0.11289752335557146,0.08967548980739762,0.09664805325908918,0.09443994739018848,0.09902514793672908,0.1389124055606425,0.12606532358621877,0.11922275152582468,0.11249028982042426,0.08914907929080534,0.05232841690076694,0.0324001904301294,0.009946744637651701,1
49,4472,0.011655142717025934,0.002864520341022886,0.0006449262084801584,0.0029869848540077814,0.006104892649473773,0.011267630769835101,0.013658396910689558,0.03504172348227609,0.06545805159404426,0.09387175936751331,0.10695722299759138,0.11048089277456404,0.08710238807792967,0.09315958574727887,0.09042990931213671,0.09401548007556636,0.13358649851486723,0.12020046690495761,0.1143465942482908,0.10865854959484314,0.08551837591736247,0.05072639522461472,0.03167548316963767,0.010128258391926392,1
50,4473,0.0017223526611575648,0.0017014690552116126,0.003354702164370684,0.012460905153570009,0.04847831597285829,0.07986676810763858,0.08532495342146287,0.09630522095908149,0.1017522980399763,0.10513240392675668,0.09894968842770512,0.08785770146556078,0.04585410397535176,0.02980628077070266,0.020451488251714403,0.013987671191753273,0.0256551943043954,0.019448114392586133,0.02267347473926,0.023658741597994155,0.01408068368608734,0.010316009025913913,0.005610725338958342,0.004644668402356202,1
51,4474,0.0008456873650026288,0.001546011618640432,0.004848026135887807,0.016756072026673514,0.05924039397799404,0.09703858639351316,0.10358073556067736,0.12093594748969867,0.1223136239297855,0.1267730248948519,0.1209466980794571,0.10404470399892934,0.04871613799607225,0.024329193020389515,0.01575654008362216,0.011083270732048223,0.013679525046952024,0.010623366821925884,0.016756738626453754,0.01196110007126606,0.00570424117813071,0.0029516087062351343,0.001244198776176125,0.0032598213138974185,0
52,4475,0.0008575322178381326,0.0014708938737238331,0.004298540276243189,0.015307441752372723,0.05516831332555144,0.09092760751418967,0.09686143685400232,0.11151349535793763,0.11302867311887706,0.11739834071333684,0.11176561465646875,0.09635709305010519,0.04664034184907666,0.023705470500119966,0.01495983903276575,0.011824968130149861,0.013442996563893576,0.011997203906107546,0.01639778575792587,0.012204874980356193,0.005564287160296717,0.0036518675398291406,0.0012584574457268267,0.003205396075321768,0
53,4476,0.0011753349612988115,0.00023109370617415963,0.0006480062779308575,0.002124249502555551,0.013852777725357047,0.022976746215287187,0.025464341361286044,0.02720670118820283,0.030600766352733143,0.04514015954496146,0.03918470723882733,0.040320308392159755,0.03178651294294659,0.0242094890495039,0.022513960426252956,0.02594568404893799,0.021093164875927713,0.02941508974906216,0.031211683754355013,0.023383623249912267,0.010944664963770695,0.014558488147651646,0.0047605471586241845,0.004305022648351179,0
54,4477,0.0019115456316903454,0.0,0.0009966883952688165,0.0014594926255978426,0.006475459062759107,0.011420345565309608,0.01287983819090745,0.01694114143301512,0.02900613474135337,0.0487598402550976,0.047769342285744996,0.05082304649540752,0.04164086228855415,0.03842175173791538,0.04261268619401831,0.041102209205022416,0.03695174157840278,0.048783796305035376,0.05103139506549389,0.038736647483700065,0.020927245752785137,0.026170231803403245,0.01117648171636366,0.006876795473043207,0
55,4478,0.002611641154529844,0.0,0.002107016207741681,0.001812862258081121,0.006982512150213798,0.012707074808721732,0.013843296837443647,0.02515004478340872,0.04365959694360064,0.08474764771810334,0.10639694802826796,0.11286586567306936,0.0834070191053503,0.09124215253331691,0.10824315497209305,0.09232287284082674,0.09649963017985261,0.12006422915635799,0.08204305416638288,0.07399467870039095,0.0359943260033496,0.03407934202337867,0.019387761978676716,0.009523405561140806,0
56,4479,0.0019322292469904608,5.208357648633558e-05,0.0018151735255399748,0.0013402258150167579,0.004449705322843696,0.008307438992103346,0.009795456354127053,0.02249926160826677,0.04252068628294826,0.08732589806144124,0.12146737767590611,0.12806925114254106,0.0903542751676792,0.09983366965868971,0.11626536291241805,0.10676109787941881,0.11738899497945834,0.13382980644043643,0.08049298552234739,0.07224554592683836,0.035131857278141804,0.029697957992071675,0.018111680098410327,0.010137708071412703,0
57,4480,0.00014960168845480843,0.00014960168845480843,0.00029920337690961685,0.0004488050653644253,0.00014960168845480843,0.0,0.002774503151329205,0.009190016503798026,0.026958140134009434,0.0544015563366349,0.08455202468817254,0.08709980458494655,0.05786759538801423,0.05878830681440951,0.05891823455334141,0.07483111370069649,0.08955226084525954,0.07650936591277549,0.048520540253137234,0.033802870151574474,0.018711534399003013,0.01978269023380232,0.00919759222827173,0.009473932870511395,0
58,4481,0.00018716368980651118,0.00016136447475124076,0.0003132398056684551,0.0004605678516608575,0.00014960168845480843,1.8583713683650177e-05,0.0018833335715910838,0.00898459974105063,0.026203698220984468,0.04211687586680596,0.05034146618135874,0.05117472459079286,0.033255737885557184,0.04163125049085703,0.03758440735688242,0.0468958188646086,0.051945955531606545,0.053393888706359395,0.04236418512832258,0.041762031837956265,0.011824166924635117,0.008381795044840521,0.006206086457425859,0.0030272507135768144,0
59,4482,0.0008554924373607144,0.00036416295099220703,0.0005759716007407256,0.0006633663279018239,0.00014960168845480843,0.00040118214641852903,0.0018322394568840237,0.0100289431297386,0.028737492203770067,0.03943458944190216,0.043364444008212426,0.04372274084610481,0.029354852962030237,0.03774731326641248,0.03521220211481283,0.04462268466944168,0.04595437857725766,0.052328695207004686,0.04533385095544115,0.041463844265205,0.01381860514531722,0.00863501843208246,0.008351573698097598,0.0033490298691576373,0
60,4563,0.0013489968903338619,0.0007690852729140902,0.002141221261398252,0.00014306366317411788,0.00027030032553264024,0.00042919098952235357,0.0046220802705037424,0.020229552562886645,0.048857094637495074,0.07055294765912358,0.07722004517059995,0.06593134621097677,0.07659393522915586,0.06284872536320815,0.07737082571414845,0.07262939965282458,0.09616043294881131,0.08306386887316865,0.07057289544588218,0.07297283327571141,0.04261663816624835,0.046553819862543894,0.02385889608821712,0.011239551567504827,1
