,cellid,smsout0,smsout10,smsout20,smsout30,smsout40,smsout50,smsout60,smsout70,smsout80,smsout90,smsout100,smsout110,smsout120,smsout130,smsout140,smsout150,smsout160,smsout170,smsout180,smsout190,smsout200,smsout210,smsout220,smsout230,smsout240,smsout250,smsout260,smsout270,smsout280,smsout290,smsout300,smsout310,smsout320,smsout330,smsout340,smsout350,smsout360,smsout370,smsout380,smsout390,smsout400,smsout410,smsout420,smsout430,smsout440,smsout450,smsout460,smsout470,smsout480,smsout490,smsout500,smsout510,smsout520,smsout530,smsout540,smsout550,smsout560,smsout570,smsout580,smsout590,smsout600,smsout610,smsout620,smsout630,smsout640,smsout650,smsout660,smsout670,smsout680,smsout690,smsout700,smsout710,smsout720,smsout730,smsout740,smsout750,smsout760,smsout770,smsout780,smsout790,smsout800,smsout810,smsout820,smsout830,smsout840,smsout850,smsout860,smsout870,smsout880,smsout890,smsout900,smsout910,smsout920,smsout930,smsout940,smsout950,smsout960,smsout970,smsout980,smsout990,smsout1000,smsout1010,smsout1020,smsout1030,smsout1040,smsout1050,smsout1060,smsout1070,smsout1080,smsout1090,smsout1100,smsout1110,smsout1120,smsout1130,smsout1140,smsout1150,smsout1160,smsout1170,smsout1180,smsout1190,smsout1200,smsout1210,smsout1220,smsout1230,smsout1240,smsout1250,smsout1260,smsout1270,smsout1280,smsout1290,smsout1300,smsout1310,smsout1320,smsout1330,smsout1340,smsout1350,smsout1360,smsout1370,smsout1380,smsout1390,smsout1400,smsout1410,smsout1420,smsout1430,hw
99,4682,0.0,0.0,0.0,0.002041740548307142,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024422733831438387,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0,0.002041740548307142,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0004005328348366966,0.0004005328348366966,0.0,0.0,0.002041740548307142,0.0,0.0,0.004044404722490626,0.0008010656696733936,0.0004005328348366966,0.004884546766287678,0.0028428062179805353,0.005685612435961072,0.0020026641741834835,0.002442273383143839,0.0016021313393467871,0.003643871887653929,0.004845470392164019,0.006007992522550452,0.002803729843856877,0.005285079601124376,0.0008010656696733936,0.007248667401184197,0.005206926852877058,0.0028428062179805353,0.005246003227000717,0.0036047955135302704,0.003643871887653929,0.006086145270797767,0.00812788581910491,0.004044404722490626,0.0024031970090201806,0.0016021313393467871,0.0024031970090201806,0.004444937557327323,0.007727352984268212,0.002803729843856877,0.004444937557327323,0.009690940784328039,0.0024031970090201806,0.004044404722490626,0.005646536061837414,0.006887210940471161,0.004444937557327323,0.003643871887653929,0.005246003227000718,0.004044404722490626,0.004806394018040361,0.006047068896674109,0.017095913682006872,0.007326820149431516,0.0008010656696733936,0.0024031970090201806,0.0032433390528172324,0.0044840139314509826,0.006047068896674109,0.009192236566956127,0.011810834080882494,0.0056465360618374125,0.01173268133263518,0.006086145270797767,0.0020026641741834835,0.0032433390528172324,0.004884546766287678,0.006887210940471163,0.005685612435961072,0.006848134566347503,0.005285079601124376,0.009769093532575357,0.00812788581910491,0.0032433390528172324,0.006086145270797768,0.004005328348366967,0.004083481096614284,0.0028428062179805353,0.005246003227000718,0.002442273383143839,0.00812788581910491,0.005285079601124376,0.004044404722490626,0.0032433390528172324,0.0,0.0032433390528172324,0.011410301246045801,0.0004005328348366966,0.0028428062179805353,0.0008010656696733936,0.004444937557327323,0.0032042626786935743,0.0016021313393467871,0.002041740548307142,0.0012015985045100903,0.012650976124679547,0.005285079601124375,0.004884546766287678,0.0008010656696733936,0.0028428062179805353,0.0008010656696733932,0.002041740548307142,0.004484013931450981,0.0,0.0016021313393467871,0.005285079601124375,0.0044840139314509826,0.0004005328348366966,0.0,0.0008010656696733936,0.0004005328348366966,0.0004005328348366966,0.0,0
100,4763,0.0012960866727132394,0.003733003816766522,7.915568451137754e-05,0.00023746705353413285,7.915568451137754e-05,0.0034492967146112193,0.0008655171161261085,0.0007863614316147308,0.0,0.0009446728006374863,0.003177038527046843,0.005176315202873914,0.005255470887385291,0.002588157601436957,0.005255470887385291,0.00293957147351271,0.005534799986588748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005176315202873914,0.002588157601436957,0.002588157601436957,0.0003514138720757531,0.0,0.0,0.005962676634488646,0.005606884759461044,0.00293957147351271,0.002588157601436957,0.005176315202873914,0.002588157601436957,0.005176315202873914,0.012790870385103402,0.004077346777203195,0.008467300548462378,0.007764472804310872,0.0029047803394824673,0.015805219540175643,0.03091920341658346,0.032605218928534754,0.029856205794452507,0.022956503743073155,0.03709899901831886,0.019680707808422144,0.039359537086330824,0.08359674448425948,0.03839354376256025,0.05159227627894435,0.08273684918935481,0.06998317960503928,0.04350547989833383,0.04210311109749496,0.04040390709401592,0.036077329327808,0.04785750523661808,0.034555801252367256,0.07073221720229052,0.05314452168650863,0.049392542006521725,0.053407206457622126,0.05517874970471992,0.07347707375971615,0.07002051490269207,0.08533850311317799,0.06244509795996134,0.051409471710266885,0.04205176989776723,0.041048447557577694,0.04292472018449475,0.02186278905292667,0.03960075816851846,0.06145941590449279,0.039180267453137296,0.06159290899090149,0.06577766205472116,0.07048061908680563,0.05006771214743295,0.05740226956497646,0.02608051390710997,0.025530950863546877,0.043047432322547305,0.041779458404659235,0.04722727404927802,0.0279233130532436,0.04134054840667437,0.03989079008322625,0.04902365830155326,0.019012308939338553,0.02635950943664525,0.022074746478023995,0.022483133409746683,0.02470681347835721,0.04322690918840464,0.06205211125736062,0.015571405971668702,0.0361705047108093,0.04956922023801005,0.015721031682892628,0.027874078871470503,0.026132603539049976,0.018347826977048447,0.028720469229629477,0.01888697424070364,0.013606990777976741,0.015601235281032178,0.016585369129509215,0.024640721454596514,0.032669420958492706,0.020518156239609734,0.03436306100827659,0.012184833762074958,0.0032950010895779853,0.017108377124527965,0.05303250958758294,0.024632689966617466,0.005188724693804804,0.022755753856273375,0.016319322784226,0.027591068297193457,0.009930092337139741,0.018207488715991444,0.02380532555869133,0.012899785030873384,0.03373205632166135,0.0580694381287929,0.02276414760321475,0.03595267190901507,0.02344835401415421,0.016204196296174853,0.0343256775091854,0.01570286480201771,0.01252984201896039,0.08346588080245733,0.019470516587021713,0.018168681837971684,0.008559227982866971,1
101,4764,0.0030065833573517044,0.0033169881987914827,0.0,0.0,0.0,0.005176461229401805,0.0004183527426508016,0.0006168634952337802,0.0,0.0004183527426508016,0.002588230614700903,0.0,0.0,0.0,0.0,0.002588230614700903,0.0025016139509747236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019851075258297843,0.0,0.0,0.0,0.0,0.002588230614700903,0.0,0.0,0.0004183527426508016,0.002588230614700903,0.002588230614700903,0.0,0.00039702150516595687,0.00019851075258297843,0.0,0.001255058227952405,0.005991835477218563,0.005176461229401805,0.00019851075258297843,0.00039702150516595687,0.008998418834570268,0.01535182413312839,0.01703536237315544,0.01730186001511067,0.012247635159139146,0.02474005368172132,0.02171972991800696,0.03229249436687839,0.038901193339330724,0.043162834924634845,0.06625839970436001,0.032511956316967315,0.05144532490766928,0.0698733440520154,0.031763492259885645,0.046302643608328184,0.058311972027874845,0.045271373558089356,0.03283124370331608,0.03757814822200608,0.04360251890477049,0.04160127105361649,0.05097018924370725,0.036179690409016245,0.013181946261078284,0.05416407938558092,0.056038702571898004,0.04330888898353123,0.03734817896251441,0.04132469313150936,0.03629163148714499,0.030686643256396598,0.0492327845606495,0.04258013139944067,0.03261823246441265,0.03241289096066527,0.039041844471965306,0.01593885388594723,0.03633553868662954,0.03324851974732973,0.03220317624002129,0.031267025358438755,0.030851374078918862,0.020396684800682297,0.04642736642973975,0.04494088220367962,0.02405221393715392,0.03455969295978403,0.02325103301735953,0.052282030392970885,0.03010128525734344,0.01623410857168024,0.028558398149950957,0.02205996850186166,0.012375793439365956,0.018942735780168026,0.03226228058448456,0.026378393008477025,0.023724876967534784,0.03995774081470016,0.013007683224260708,0.012025953389427923,0.02993655443482118,0.022357544610746686,0.018019413631140246,0.012435803627148639,0.008469416727577532,0.00989045050256707,0.019460533919099764,0.019471737887160768,0.010430656577620807,0.00812588162546337,0.019273227134577787,0.011465872815505389,0.011388138696688194,0.011719874775612815,0.020188046778675486,0.007048382952587991,0.007863757200404749,0.01367841316252518,0.0064315194573542084,0.04141023309659839,0.009438102814705914,0.014692298162924918,0.014284072689697959,0.007257020974594814,0.018854874391926985,0.017961385985314136,0.014536449885311628,0.016123244192188656,0.022289937761353334,0.010671829805173474,0.006112232071005452,0.009140146665842,0.013557636528759404,0.0029284691985556133,0.006676638872552653,0.005495368575771669,0.001871921723186186,1
102,4765,0.0109694100666899,0.028641259860236225,0.019107233666557522,0.027417258679740448,0.023414079486287254,0.03151604724813267,0.016270703523280233,0.010215830357489904,0.01334636178461829,0.017741019199732668,0.0109694100666899,0.01334636178461829,0.008626792287782684,0.01334636178461829,0.009764051075392433,0.017484207321699165,0.013895760080134215,0.010088963157113657,0.01334636178461829,0.009764051075392433,0.011884190915287317,0.01660376041212292,0.010088963157113657,0.01334636178461829,0.011226221944723405,0.01347322898499454,0.01334636178461829,0.01334636178461829,0.011884190915287317,0.009764051075392433,0.014226808694194534,0.01334636178461829,0.010088963157113657,0.01660376041212292,0.010644497984968677,0.012764637824863562,0.01334636178461829,0.010342697557866157,0.018192798481830145,0.013021449702897066,0.03054116583505135,0.028390584514541812,0.019160711322920996,0.026145332184805976,0.01586646895346882,0.02421840503843976,0.019713168673495016,0.03766345367527809,0.04206010230664897,0.0417377463881448,0.029056063728923266,0.034707944085285415,0.04337679397647082,0.03347157593901866,0.05311309897798651,0.05192137371691874,0.043910451909875546,0.053144999043479045,0.05722702382746228,0.038597121187757204,0.04613886400953966,0.06133584602015744,0.04819998752515205,0.03969887252860888,0.0448095732195386,0.04636581277766944,0.036040706628725876,0.05590953652466207,0.029889283652015722,0.024064027303115153,0.037818120967492354,0.05579329172344516,0.0334439903629732,0.05295434387686448,0.03314052732495836,0.041854989132517326,0.030673271267244808,0.0442248954358883,0.04261924187398807,0.04236970051330587,0.03345516267139029,0.02503776120274048,0.034234775648216025,0.027574843493870623,0.024612171052542715,0.020336236030683123,0.036142749587585704,0.031476998954977235,0.042226889362556724,0.048758254166418026,0.05387373777574966,0.035546370449903636,0.044591580727631926,0.04736030813851779,0.06632847909333743,0.04480316297211724,0.025899976369502056,0.03012151903307646,0.027488323111469204,0.0541700359424887,0.07526301158986606,0.052305683888499675,0.05045109263291447,0.06325681721578129,0.04962355706904411,0.04599858155933623,0.02833402801720029,0.03290364884910637,0.026844257605607293,0.037987753707009436,0.03830131985094274,0.03497229220966403,0.03129129328452109,0.04576893455238105,0.025891485898510543,0.03660004022049281,0.03836611325502869,0.06020039887129424,0.033794420875085655,0.06566102726810799,0.039928758604574524,0.05068007119035884,0.045500653083174164,0.041484225346086,0.05143421721021642,0.050935092348088205,0.04819704154178297,0.05763023582353425,0.03361030721332485,0.04194632222615216,0.06039052095600236,0.038519577652128635,0.05080187242459167,0.05429979331588688,0.04128035188777218,0.0457149120998922,0.026817834695380474,0.029570320684597154,0.023690380745533098,0.03591456071498053,0.03965184458876779,0.0137953342122077,0.024931594211155716,0.016876860540702317,1
103,4766,0.011290098803745369,0.013947602374562556,0.013953991280487108,0.011296487709669917,0.0056578272137217805,0.0455450800823125,0.01660510594537975,0.011290098803745369,0.011290098803745369,0.010960056543507065,0.011290098803745369,0.011290098803745369,0.010667491401450733,0.011290098803745369,0.008302552972689873,0.011290098803745369,0.011290098803745369,0.011290098803745369,0.011290098803745369,0.008302552972689873,0.008632595232928182,0.011290098803745369,0.011290098803745369,0.011290098803745369,0.010960056543507065,0.011290098803745369,0.011290098803745369,0.011290098803745369,0.008632595232928182,0.008302552972689873,0.011290098803745369,0.011290098803745369,0.011290098803745369,0.011290098803745369,0.008302552972689873,0.008632595232928182,0.011290098803745369,0.011290098803745369,0.013947602374562556,0.008302552972689873,0.011315654427443561,0.011290098803745369,0.024577616657831314,0.04151276486344937,0.020967463424481185,0.013947602374562556,0.02192011308701413,0.051482694626241506,0.019262609516196936,0.024247574397593008,0.025996294329983783,0.013350550595966114,0.01660510594537975,0.019300086634378915,0.01741395402708668,0.019300086634378915,0.022250155347252436,0.0404410129264233,0.03230867347562294,0.02759071811258499,0.04384022617402824,0.05289498339246942,0.0283548438528201,0.011290098803745369,0.04506484733532363,0.03433632442085563,0.02005229088013022,0.028685742430423718,0.0186400021139023,0.014937729155277477,0.026357424802479518,0.013674203950279875,0.02383590698104355,0.04122658862731759,0.021334982802901466,0.04044101292642329,0.029606447563333915,0.04197240396714434,0.03666378573143452,0.04912825076644419,0.03870507080588162,0.023662444113480344,0.023998875279643204,0.0402675500588601,0.024285051515774987,0.03495254291722572,0.044299865277723234,0.06642452944455798,0.05086008722394688,0.0338058367438357,0.046042196304189466,0.02315232017547073,0.015859060701269422,0.01726519046585636,0.03499087635277301,0.029570971674014835,0.029437090358809707,0.04572493185580025,0.03131769037754271,0.04701936747851079,0.029899012705390242,0.03861733875766856,0.03462888956291196,0.037869240174956256,0.02760263960706879,0.03715451304738692,0.029313882421277585,0.02441464835923166,0.01000740688097412,0.011426084553126586,0.013636726832097898,0.025952428305877257,0.020967463424481185,0.02694894399251672,0.04040353580824132,0.02330770254690916,0.030688694069323518,0.02878978365018219,0.028330144546487215,0.048499254458225005,0.04820668931616868,0.02956258153922739,0.039476441769406574,0.0216667376978704,0.04721245687241476,0.045401278501486474,0.019722248619891913,0.025672640975670024,0.03760861956252267,0.03206989462329402,0.025971595023650904,0.04302995116680107,0.02753179103374382,0.0377021662133176,0.0261195022675159,0.038951486680945856,0.026449544527754207,0.024247574397593008,0.017979917593425685,0.026625290638202972,0.039614710761673354,0.005315007141634378,0.014096365935792873,0.01860252499572032,1
104,4767,0.013135111434073409,0.010292228793693613,0.005646359789321174,0.00556496686333747,0.005381976210213748,0.016724195269032776,0.006815825746255415,0.007615777817797503,0.006604932438737159,0.005798945317119895,0.004850228592831275,0.006464304322401383,0.00696281566967938,0.004850228592831275,0.004816146740407825,0.004338333907715609,0.004850228592831275,0.004525001287937783,0.004151666527493434,0.004967650656250136,0.003542202711225711,0.004338333907715607,0.004663561212609102,0.005072059437433312,0.005065219787402192,0.004850228592831275,0.004338333907715607,0.004711668668159956,0.004240764776563552,0.00445575597113447,0.004338333907715609,0.004525001287937783,0.005036895973053449,0.004525001287937783,0.004455755971134469,0.004054097396341379,0.005874017963062609,0.004151666527493434,0.007230151300219028,0.0053280414255234936,0.006668794939502159,0.011453685904865337,0.009342779260396427,0.01440145019355766,0.016355221593467965,0.008462827523881404,0.011805104714776919,0.025192641638589936,0.028678115029058954,0.02329578123187304,0.03718338710169863,0.019084503045481083,0.03597704883232208,0.031454347168502574,0.01907512945244103,0.01787116594991973,0.024197310833821,0.04377740857887441,0.02502102546836773,0.02325632009199106,0.023405791267878326,0.037218005274439726,0.03514142700568677,0.017601660682492033,0.04209001079526568,0.0268718297316978,0.027623661228377228,0.020309446876901352,0.013677473066714326,0.01193767353167994,0.031420887490632536,0.01524064608634985,0.031231309306429113,0.025722458421302104,0.02693065944892544,0.03855538696985075,0.02821991324769274,0.02959485963662348,0.03294933343261102,0.041777254924828366,0.033505879951514626,0.021098898370973302,0.029204821543116464,0.02881769397718628,0.018313200915993585,0.02494797822673633,0.0276937356771581,0.04711648123139475,0.029955550028907374,0.040123614872797884,0.04301590570433769,0.03167489386740681,0.018940665991619657,0.023902664373318457,0.03401778593334945,0.012954613794368852,0.032450373519020116,0.03782909349761173,0.024881229815039124,0.03468067638055822,0.027621641402702415,0.03927044419157594,0.02857367285039863,0.04991773363972343,0.030833984311427316,0.042442259953763516,0.03781814887991381,0.03171357190787565,0.02424789450788283,0.02568298567432117,0.020098312454742463,0.033573493460184525,0.03718050902385009,0.028796639490063124,0.04113438340632233,0.035033385724576184,0.030235676177635052,0.02976175293218859,0.03361922727014807,0.06014963727992251,0.054187777980384606,0.014516790946000264,0.037288037068349524,0.018341881666632514,0.042796595895362936,0.04085701364550257,0.031583130911773755,0.027666610999214237,0.046995762869760684,0.03128838049592977,0.023623636283085555,0.041834611937576684,0.04059666761565344,0.034899872073839794,0.03612288245128228,0.043428460424841255,0.02825886139637285,0.018249130043610826,0.01948707573112998,0.02208017589002854,0.02126308373022688,0.017333859865068295,0.01910567315989542,0.01948028204623956,1
105,4768,0.025628436620073334,0.01037706200996174,0.007259135385510163,0.005942777544901135,0.010162789539714228,0.007259135385510163,0.007259135385510161,0.009544012236286967,0.006078246781394139,0.006369419609096891,0.007259135385510163,0.00952286953545797,0.0058073083084081295,0.007259135385510163,0.006369419609096891,0.0058073083084081295,0.007259135385510163,0.0058073083084081295,0.0058073083084081295,0.007259135385510163,0.0058073083084081295,0.0058073083084081295,0.007259135385510163,0.006369419609096891,0.0058073083084081295,0.007259135385510163,0.0058073083084081295,0.0058073083084081295,0.007259135385510163,0.0058073083084081295,0.0058073083084081295,0.0058073083084081295,0.007259135385510163,0.0058073083084081295,0.0058073083084081295,0.007259135385510163,0.010162789539714228,0.0058073083084081295,0.010162789539714228,0.007821246686198925,0.008710962462612194,0.014575931303945834,0.008710962462612194,0.009216407760562458,0.014467544705992817,0.012738839218193783,0.010569197249193243,0.021315326974499983,0.03318155605569777,0.025437209726954083,0.03459695148477805,0.03200379616688121,0.07005281653890558,0.04678320077991436,0.01300977769117979,0.023001660876566264,0.03389846260148402,0.02950745806826843,0.021196055031311993,0.0335345126618125,0.01969250735899544,0.02750880863767039,0.0341433991501918,0.018776703474229186,0.027466523236012397,0.023230227763819528,0.02394895100183029,0.019685659075172196,0.01676671597377537,0.018775708944042183,0.033081696305189014,0.02125766644157447,0.019650135773262696,0.02816896299664339,0.03877368354774612,0.029043476009938642,0.028148814826001397,0.019093964410284926,0.031145566630965724,0.011402247022868016,0.0262693511545166,0.02261045593020526,0.027722172761805643,0.026420195522277118,0.02007677783745845,0.019785605009755697,0.01647554314607262,0.02253264722663776,0.02328780211267028,0.022184808396196506,0.03325845641315302,0.047428974537806826,0.022810433983447023,0.04547664757027852,0.05015973327730911,0.02053985154967597,0.01814758263113316,0.02007777236764546,0.015893197490667123,0.023887339591567813,0.03811847459629712,0.027816264942752897,0.03062483238582269,0.025979086672926106,0.04169362117932996,0.027890810235960288,0.049598616506807386,0.03066620944136843,0.01684148214611816,0.014229000819616842,0.025999321027642845,0.03656851827683609,0.0518362625484022,0.03424720977803752,0.03689521440644835,0.05093026329460916,0.02592051779388834,0.010803704074157493,0.040073478091176305,0.041793653297988224,0.035656665269406806,0.011094876901860246,0.026344890977910998,0.019884642598226948,0.0335821961956153,0.01817807434144392,0.0351935915571893,0.021659214927604257,0.02218480839619651,0.0178919331053399,0.02291791223528777,0.019745136300322222,0.01775737221495916,0.025265308842439323,0.022518352809632016,0.010028314833408235,0.015486789781188101,0.027491616814178364,0.01742885939312239,0.02752804846220012,0.01854614752660191,0.01767362357368067,0.012583135626984038,0.01814164269342217,1
106,4769,0.02256872243047721,0.009450997034857167,0.00832660593458305,0.008669990134011476,0.010575388135131288,0.008389260828330925,0.00803305087464254,0.00915744197491666,0.0063215496544874045,0.006615104714427913,0.00803305087464254,0.0063215496544874045,0.0063215496544874045,0.007739495814702032,0.0063215496544874045,0.006615104714427913,0.007739495814702032,0.0063215496544874045,0.0063215496544874045,0.008389260828330925,0.0063215496544874045,0.0063215496544874045,0.007739495814702032,0.0063215496544874045,0.0063215496544874045,0.007739495814702032,0.0063215496544874045,0.006971314668116297,0.007739495814702032,0.005671784640858511,0.006908659774368422,0.0063215496544874045,0.007739495814702032,0.0063215496544874045,0.006615104714427913,0.00708973080107314,0.009925623121502396,0.005671784640858511,0.009925623121502396,0.007676840920954158,0.01056256238087133,0.01080628830132392,0.008801232021228275,0.00767684092095416,0.009094787081168785,0.013817319548736844,0.014055113369468386,0.015478991629404065,0.02930224327786196,0.024280223650632343,0.02865247826423307,0.023861358803196085,0.058248276602035534,0.027053461077313726,0.01706614461688131,0.026986797193480502,0.041747436815786756,0.0326447945252612,0.019182723375394888,0.02011321769470433,0.018539852016304904,0.02167523149639572,0.014522845801574705,0.010331662214678695,0.0157098917955967,0.022256409516555695,0.020731911422826318,0.015597407762360908,0.01717766709529924,0.01877075218249754,0.0196075203225522,0.020319940229928966,0.01848312922227808,0.02592906997703961,0.03567362207183729,0.019376620156359565,0.018071158029380727,0.015172610815203595,0.02185630252310044,0.014391603914357906,0.022262341616276736,0.02462360785006077,0.018302058195573363,0.010512733241383413,0.01854578411602596,0.02072597932310527,0.015353681841908317,0.0190702393421591,0.02598579277106643,0.017065183062063453,0.036822190803079406,0.03702891333830404,0.016834282895870814,0.03769150410619288,0.0461932489677596,0.02348639099552669,0.012692928448462726,0.013817319548736844,0.016003446855537208,0.02007621430947637,0.03472436989854684,0.016284176161217762,0.02781571012417841,0.026460418857711648,0.02923958838411408,0.019175303920412487,0.037041739092563995,0.02912117225115725,0.019545826983622182,0.015578649908379899,0.025035579042958115,0.037035806992842944,0.0347870247922947,0.032900384645155906,0.03337501073180114,0.04003994458571696,0.02917789504518407,0.010038107154738192,0.027920774702431803,0.02462360785006077,0.03832844336556183,0.0122183023618175,0.023779420255023706,0.020251353236460046,0.020251353236460046,0.02220064827734672,0.03596717713177779,0.016578692775976123,0.02312424894211726,0.01098142722830759,0.022837587536715657,0.03206553961473695,0.020357905169974783,0.025273372863689667,0.01565413055638773,0.009913758922060293,0.017890087002676015,0.03012121511875347,0.011806331168920147,0.030470531417902947,0.021962854456615184,0.012936654368915317,0.013879974442484719,0.017471222155239753,1
107,4770,0.012735779986767032,0.007449179580094272,0.010994353565393257,0.013111265342390023,0.006149595732997934,0.011747208944246936,0.007013583165755059,0.005713999318658722,0.004842806489980299,0.007700781820517174,0.007013583165755059,0.004843798596412252,0.005965601559081623,0.005279395010751463,0.004842806489980299,0.005455191682314523,0.00527840290431951,0.004842806489980299,0.004842806489980299,0.008378823736942964,0.004842806489980299,0.005965601559081623,0.00527840290431951,0.004842806489980299,0.005965601559081623,0.00527840290431951,0.005965601559081623,0.007943227322603752,0.00527840290431951,0.00287311757791379,0.006072537406808509,0.004843798596412252,0.0052813792236153685,0.004842806489980299,0.005455191682314523,0.0033007771407973815,0.004171969969475805,0.0028651807264581707,0.00529476503857713,0.005649334700999107,0.008023069901476164,0.008255707791113079,0.0054725459230040956,0.005651318913863013,0.006087907434634175,0.013257948818398818,0.03274017250704094,0.01280239594684167,0.027022062316491076,0.017152146800744443,0.027291018797603553,0.02178173443606228,0.029101179717098385,0.016150665500763713,0.03213240661454787,0.07197034067516916,0.08108053792838445,0.05130628829942686,0.019631792872067545,0.022971490820868842,0.03503325505836826,0.019508868992850537,0.015457220686063375,0.011536885827459353,0.011540122797652841,0.029879061661044214,0.014673267898791533,0.008165898403627015,0.01684763889752661,0.02702925096241172,0.0148510487832185,0.017583514138458208,0.012784231635874766,0.015201682890361544,0.023263247662790042,0.012744936725103358,0.016815288731778864,0.015186279992086998,0.011128093913492548,0.01635619337154549,0.020736615696814842,0.02039284575327448,0.014432204726352618,0.008771078200039941,0.015779700833635238,0.022695895113215445,0.00793028419469424,0.019620993153185936,0.034084305318414956,0.008983226333527439,0.03171425586517361,0.024068783767376898,0.012486129088759157,0.02978790281435937,0.038176534163751996,0.02805609193882238,0.015681319841028437,0.017750121201236074,0.016645672479256267,0.024084670344133387,0.03318505998489899,0.03372687563195399,0.05967854011418867,0.04540045528681786,0.040866534942386575,0.02923687952859352,0.023323065200159757,0.02979084626320635,0.029389792414539876,0.02254921163720664,0.015237009375405152,0.03470911708972788,0.03618747392768312,0.026515279633133177,0.019868692708778786,0.0335651813903638,0.03631875450541739,0.013167114454031924,0.030000567496777687,0.022636451678613223,0.03476179781546105,0.0301854880362282,0.03768793063188423,0.029341489931137884,0.036077268239313884,0.037520949466338875,0.024998427924225585,0.03728011407434872,0.032468880550287696,0.022493895824496225,0.04249286025457665,0.08611860586919637,0.039619514896214104,0.03135084785674331,0.020304805672048818,0.02695201060006768,0.020699923002571792,0.036661191110207186,0.029727349068590907,0.03524864016204924,0.028141897186744768,0.011420793241396148,0.018502976580089748,0.012967851707023583,1
108,4771,0.0034267253554590388,0.0024084684700946156,0.005650151168706969,0.006581520908005142,0.0014783545809616341,0.004844368766895396,0.001957127438881207,0.0010270135497482257,0.0021740882984093266,0.0028872413280141883,0.001957127438881207,0.001497029743283996,0.0024084684700946156,0.001497029743283996,0.0021740882984093266,0.0010270135497482257,0.0010270135497482257,0.0010270135497482257,0.0010270135497482257,0.0020540270994964514,0.0010270135497482257,0.001957127438881207,0.0010270135497482257,0.0014783545809616341,0.001957127438881207,0.0010270135497482257,0.0024084684700946156,0.0029567091619232683,0.0019296956121750426,0.004690243437419145,0.004524169266088179,0.003791179240606198,0.009319510622322143,0.0014783545809616341,0.0014783545809616341,0.0009301138891329812,0.001832795951559798,0.0013814549203463897,0.0034586435581404717,0.003477318720462834,0.0013814549203463897,0.0037116988921481234,0.003928659751676242,0.0076141826672833915,0.010792245048099613,0.005485238830930758,0.021741214469769166,0.0075249831274696805,0.02269021960879125,0.006912800740305675,0.019263078859182544,0.02021535341130216,0.026370941443731047,0.009796933613466086,0.0189763299534315,0.034150090230586315,0.029544571230367668,0.017803675982752818,0.0125599374707693,0.011159807388100549,0.022197788316362942,0.012803074306838394,0.007920845804538182,0.008912926713361633,0.014546167980671524,0.015630965605464984,0.012444362647831697,0.007208854608488076,0.007925531487096373,0.011660269846585828,0.012707430496388342,0.01269418745602927,0.009944426639085128,0.007701163829960078,0.010109632300054695,0.00703286193921855,0.008792865514448757,0.008640034383476863,0.03022647777382225,0.006779806605210901,0.015811538667320213,0.006705758378716115,0.007794445624961453,0.008834702215068749,0.010491505497359025,0.012988116963685079,0.00391990308729244,0.02213582796951961,0.01605445941582257,0.0131524325469379,0.013712057001589905,0.012785654994681223,0.011376768247628672,0.016501624175237883,0.012646702545879253,0.02385857523671553,0.006912800740305675,0.01106717801589384,0.010067502276241341,0.01429018555218383,0.012434228062326401,0.021836459667053373,0.03768478357998695,0.031199858901267013,0.033142504230607765,0.020368316907223655,0.013172866297338407,0.016675199160787454,0.014424634844026722,0.01453574007197287,0.01078242056677149,0.014363829657891009,0.02151800864618763,0.015046536422546365,0.010100875635670893,0.015552741107172103,0.018408158249115295,0.011864203753321612,0.013724215444020835,0.008773028518571637,0.02500992027378517,0.016319595956634538,0.018245967026389066,0.01635413114961884,0.01982893816975129,0.019182022448245434,0.008989989378099758,0.016860535140827505,0.017631185595131375,0.015943370968860233,0.015768324045578732,0.03537724208222889,0.015594655043418717,0.015353293576411587,0.013085016624300325,0.014443404022959521,0.007921139127731538,0.01181223246719632,0.01603578425350021,0.015468868399349196,0.010563987769511446,0.0034354820198428415,0.009772610241613697,0.0030767703608361435,1
