hour,cellid,smsin,smsout,callin,callout,internet,h/w
0,4881,0.007067511698116784,0.0036831553129348846,0.008522386933987882,0.004684315878897381,0.03222167770309218,0
0,4882,0.00712541941153819,0.003517589402087374,0.008268990026604545,0.00459059810114897,0.03227665467965294,1
0,4973,0.01631532405988405,0.013070886927778087,0.01445583593033984,0.021027461556471977,0.1674267128063654,1
0,4974,0.0040625419334779315,0.0015865388745664299,0.001669076679816385,0.01154918310138898,0.03221878014412778,1
0,4975,0.004450049929686097,0.004560019210713337,0.003613574650309679,0.017084897714722866,0.015439344210364579,1
0,4976,0.004943136256612403,0.005356371925655344,0.004394050328569679,0.018682794165810274,0.019367563285313937,1
0,4977,0.00874094858635888,0.00890048964730575,0.00829337584024152,0.009300745887633629,0.10359138077996698,1
0,4978,0.0075605010626058336,0.010165743217016042,0.010171840070726822,0.006317119518199574,0.04792732809802626,1
0,4979,0.007075927978595052,0.0103091767692203,0.010336448883855697,0.005763011834790938,0.0432200114220201,1
0,4980,0.004250741330840493,0.005449328908730905,0.005517082762896108,0.0033554215994497055,0.030054988108986536,1
0,4981,0.002898400986301822,0.0010689701870906481,0.0018910247885791237,0.0017872433539182961,0.02038260750742939,1
0,4982,0.0019239383851341345,0.0008489315254110917,0.00225380699493155,0.001383354682997695,0.011537002996617118,1
0,5073,0.027802490146526717,0.019377336298319035,0.02389059129686184,0.02418022991485086,0.20789842082176013,1
0,5074,0.007331805417149848,0.012020965156107934,0.00809796051788781,0.0128959737377707,0.06714815711511658,1
0,5075,0.0015175892040691838,0.0015531633387515175,0.0016273019640547887,0.004888645935733874,0.015119278877032329,1
0,5076,0.001694669839729423,0.0017914031873134237,0.0018449240356573455,0.004694172485700205,0.014479210527696414,1
0,5077,0.0031487022404114314,0.003430885558833756,0.0035098597735204436,0.005287193051735058,0.039250068601641805,0
0,5078,0.004697591572959096,0.005310950633017678,0.005291665368019799,0.0039946266546887835,0.03659903006709683,0
0,5079,0.004467120168485508,0.005299241957598677,0.0046728393360239455,0.003620147695485071,0.03450038492428034,1
0,5080,0.003567245869762871,0.0030060757835876305,0.002474237269164727,0.0025729371827181336,0.028567415701223946,1
0,5081,0.002561272337198044,0.0011238850509218217,0.0013387171687872942,0.0015810494728185594,0.021265331125057615,0
0,5082,0.0032730131487337293,0.0014001319250979561,0.002663408392499588,0.0033854908372947536,0.01712298423703126,0
0,5173,0.020077423029872726,0.011901744442041484,0.0175261040988282,0.017350107120269503,0.11668672788946495,1
0,5174,0.013311933762523398,0.025379643905570206,0.016199704530280426,0.016170209288297935,0.10121858184049734,1
0,5175,0.006323000790813111,0.014514819340217507,0.008131294467722403,0.010200350882360643,0.05739704946320094,1
0,5176,0.0014345732595263923,0.0013566629692707535,0.0015576745255956217,0.004693995058431993,0.014866455208605084,0
0,5177,0.0017485158308313113,0.0015642938337723084,0.0018877207174173229,0.0037171756195548944,0.02239558956064234,0
0,5178,0.002503247004746121,0.002148743025142587,0.0023951347935355404,0.002902864082187128,0.02945860291563654,0
0,5179,0.003522485955533597,0.002788239232275695,0.002917633523026253,0.002983722882424565,0.03714914180108669,1
0,5180,0.005344785850630234,0.004811315921022753,0.005357702900859774,0.0035823782582745816,0.04396832506069196,1
0,5181,0.004683399400930712,0.0035521937812663653,0.004188144127634735,0.003245928529848374,0.03892479286250061,1
0,5182,0.007159580913692484,0.003574866318131439,0.006700559105781508,0.00887188418755642,0.026140983198322913,1
1,4273,0.0036235354252055203,0.0034820546256675916,0.0010712576775994472,0.0006100841115041386,0.026001207651328254,1
1,4274,0.001771560972838407,0.0018802747021683603,0.0029722498474180005,0.0011506131549962686,0.024475110054048593,0
1,4275,0.004206888086255432,0.0069957126894440325,0.0037968370998440787,0.0024877789985751617,0.030331440080076145,0
1,4276,0.03855352627300356,0.03628938105384537,0.014794918694958492,0.016713626314756536,0.052165482885724666,1
1,4277,0.054083046432816556,0.045321892438346514,0.019755415564266635,0.02256168201695913,0.06271512633036132,1
1,4278,0.05270683074966901,0.04397416353348772,0.019215303332415255,0.021969770401977094,0.061058046671163886,1
1,4279,0.08601031318279691,0.0783014338248917,0.05603379526822179,0.05377748140249677,0.14921353163338363,1
1,4280,0.016278590965397115,0.009299461443934077,0.004953839007985598,0.008844720637169871,0.03964069432525824,1
1,4281,0.005943518339310466,0.003274136141311921,0.0030406217010742202,0.003944069573579373,0.029965680827959865,1
1,4282,0.0030319605898933527,0.002251800012605382,0.0041766381130244334,0.0023097394334217133,0.02302952176561706,0
1,4373,0.0021361576942211876,0.0017419969728408493,0.0011799270357995765,0.0003179020652122301,0.020935968915627226,0
1,4374,0.001155935331286125,0.00026870760027855606,0.001156998508618913,0.0,0.015062927543434402,0
1,4375,0.0018355905006084369,0.0010103505829411536,0.0014954783780653969,0.0003443112030310448,0.01612035828759759,0
1,4376,0.03345888382095914,0.0332764645752513,0.014899909760340098,0.015491222375825776,0.05006765864817862,0
1,4377,0.047333336199874045,0.044447161556358306,0.019553758396649145,0.021273217917872445,0.061627410913065166,0
1,4378,0.05914367405519868,0.0524456727005724,0.026896498362665784,0.03156323504920707,0.08600864217604592,0
1,4379,0.2721933091411463,0.26026603703737056,0.2046652861498209,0.18405126871457136,0.48987497268180763,1
1,4380,0.1787278250402384,0.16942657234492628,0.13972207036171574,0.12359120781696593,0.3368738075273339,0
1,4381,0.02678814662298662,0.022663178458814364,0.02174242723846569,0.018590767933297083,0.06328773561847159,1
1,4382,0.004630893944528122,0.004117376328417007,0.007613450426475665,0.003552914848851908,0.025534549292193676,0
1,4473,0.0012441699679273412,0.0012264332115082734,0.0013755171682067427,0.0005894826946916827,0.026078649313451902,1
1,4474,0.000528779024943866,0.00012291945667255557,0.001156998508618913,0.0,0.006957858706050675,0
1,4475,0.00047207409777754225,0.0005035588414304158,0.0014768693483924555,9.34359091040095e-05,0.007923715901506404,0
1,4476,0.009627604016230487,0.011045870685258696,0.0061744524311658205,0.004744251065989334,0.026363446947074102,0
1,4477,0.033212236999682905,0.0337281732050309,0.015694508580265363,0.015754199357290645,0.05025622143414644,0
1,4478,0.06898565356915959,0.0630703643146557,0.03996461572320685,0.04626528475084038,0.12763036532183256,0
1,4479,0.1485146001536246,0.13779282841388135,0.11012147991964719,0.10684208184923807,0.28872290254490307,0
1,4480,0.2644843662302054,0.25475087249118633,0.21870755341002646,0.18885035669598096,0.512070613774271,0
1,4481,0.04464659446408176,0.042241349903264176,0.040239643622087616,0.033193150625790056,0.09510936248058047,0
1,4482,0.004472698245471669,0.00390804556031074,0.008217352780243263,0.004378079885660732,0.021825372114558973,0
1,4573,0.00018625872367042455,0.00013700229965864086,0.0011100504040550423,0.0015143825423923481,0.002948303737965883,1
1,4574,7.173347429191327e-06,2.084386688308209e-06,0.0011390486457398246,0.0,0.00012856275205817141,0
1,4575,0.00025245539292142354,7.335691817402401e-05,0.0005252795335159975,0.00043569417496586605,0.0005826320889090959,0
1,4576,0.0007360550603767003,0.0009682562788270319,0.0006570262283307408,0.0008102334717704305,0.007685100015918125,1
1,4577,0.003418938328174833,0.0019763892927333188,0.0009298747951868786,0.010786473439725785,0.027041809206087456,0
1,4578,0.024142069084292193,0.018787811455038068,0.011417418118539554,0.03146472836501075,0.06307787836341237,0
1,4579,0.029394270970706057,0.02401080975115385,0.02416137153535642,0.030832389035217175,0.08254077457104193,0
1,4580,0.052804663865061295,0.05053281884047,0.04676600530849305,0.040296284197422455,0.11519467834382714,0
1,4581,0.004433615551896714,0.0037028199140347437,0.008458160437341091,0.005183120591500887,0.020105821183742083,0
1,4582,0.00447855350632517,0.003653816267005589,0.00786785170794227,0.005147232381835147,0.01956460647961771,0
1,4673,0.00028771327687374305,0.00016390330538491665,0.00042122704144927336,0.0016489783537666433,0.00964381917625034,0
1,4674,0.00023405683378216572,9.335512637117193e-05,0.000530757596375699,0.0007601762095327537,0.0036777844115010467,0
1,4675,0.0004623741325093222,0.000134353800137788,0.0,0.0009083044456976477,0.0009715053475389514,0
1,4676,0.0007789671585383134,0.0001752398591425501,0.0,0.0009251916792371165,0.003745284764887175,1
1,4677,0.00562622066079885,0.0013805600473473054,0.0,0.021068838477916577,0.03400965371063349,1
1,4678,0.010430714715341008,0.005644390995256375,0.0022739143092881564,0.019115535961910745,0.05843717995116651,1
1,4679,0.012502934867381072,0.009307754883310036,0.008485515622062133,0.014006771982422556,0.06680747720774297,1
1,4680,0.004514021794642367,0.004401842379468342,0.008384287534668682,0.007024068268587139,0.025770023996628214,0
1,4681,0.0046726397177333295,0.003764253213199854,0.007403290972912156,0.005953627433848068,0.021873169044308794,0
1,4682,0.004689636097107744,0.0036391394234627167,0.006868090068160915,0.005520243280362188,0.019927251696252424,0
1,4773,0.00029083653386586524,0.00025161270199388524,0.0004559277164180684,0.001698299103033046,0.01166729463225699,0
1,4774,0.0005672511735446168,0.0003943879428830805,0.00038113704440554313,0.0015036297906558943,0.00870120431878455,0
1,4775,0.0017185494219386112,0.0014929057083589213,0.0007693389080121001,0.002293571997632656,0.004465802412928806,0
1,4776,0.0043523826399128615,0.004921910705043076,0.00299863387141571,0.0035168773948094263,0.04161219078433378,0
1,4777,0.009581837010615721,0.011242260943845487,0.007675830954450825,0.007188131855125687,0.0956560230202147,1
1,4778,0.013326518422519062,0.012677579314605456,0.007326824455107277,0.008605721106216092,0.08241594161093165,1
1,4779,0.010046849735599299,0.008861439768313948,0.00676429117167123,0.007734032970543728,0.057741185033943994,1
1,4780,0.004293744911301417,0.004135795176146381,0.00762592707730432,0.005989208342935175,0.027777699903842594,1
1,4781,0.005093487523663185,0.003954219880576006,0.00784547942637764,0.005957806438619894,0.02556790043667066,1
1,4782,0.004331680827724806,0.0033680584282308407,0.006631655443744843,0.0052999217214402365,0.030501755581461575,1
1,4873,0.0036894326171054283,0.0027704007207206244,0.003933751774035357,0.0032382591760710794,0.04361706493075131,0
1,4874,0.002811611156342907,0.0021627080301709414,0.001817073955632775,0.008315526621229906,0.03377098406892173,0
1,4875,0.0070737652366054836,0.007929122878222892,0.004414710439908805,0.02008741638153589,0.02142905645529139,0
1,4876,0.008262011970244645,0.009718238958615346,0.005607750271420849,0.016274618056193877,0.047621908583800845,1
1,4877,0.011291226993600167,0.013668612160015066,0.009119510192993414,0.0059448090958471745,0.10196735753251017,1
1,4878,0.00883434594466657,0.010245577513118866,0.0065152471558914665,0.0039073911120340995,0.061626169972792466,1
1,4879,0.007404493424767549,0.008546555775643176,0.005205695849623546,0.0033872207102905996,0.045565866240656935,1
1,4880,0.0038940331894188308,0.0041191915655125,0.004854131250322652,0.003643775118455418,0.034245324418988685,1
1,4881,0.004097171287028355,0.0028822051195146418,0.006195376790735317,0.005058916663925995,0.039823594078813376,0
1,4882,0.003797172653823569,0.002637580934572598,0.00571639137561541,0.004914564728022317,0.040439454583353046,1
1,4973,0.015037196365240228,0.011917964856888077,0.011434637998072612,0.005580691366235359,0.12920396447063778,1
1,4974,0.003574022540420602,0.0019948856552789193,0.002281636063378936,0.007273834788910494,0.027140767624201784,1
1,4975,0.006148415729740311,0.006837196570823896,0.0038838264217682245,0.018295853374671173,0.019516902489586332,1
1,4976,0.007045147037963496,0.008076297438529518,0.004512450683629939,0.020797827278027092,0.023471954489918668,1
1,4977,0.01009602047094786,0.012301654392162287,0.007597736727972263,0.008258308241492355,0.0862439702711993,1
1,4978,0.007909963090588576,0.009107543330257518,0.005519163467859155,0.003408233769025955,0.0495056353443753,1
1,4979,0.007456731097120413,0.008610215859402024,0.005110130438117163,0.0033458061803977287,0.045854449465592646,1
1,4980,0.0030952144451481516,0.003073258479404446,0.002854000944576677,0.002478982093162556,0.029270949916043697,1
1,4981,0.0017839424265112282,0.0014947599779538115,0.0027409314514721156,0.002111209980791643,0.021127163511794063,1
1,4982,0.0011969517930878629,0.0010380773792473567,0.0013289623246165053,0.001707321309871042,0.011744485173601677,1
1,5073,0.01966241455556326,0.012092473965134786,0.010496556383909597,0.015997834109253067,0.17232134615188888,1
1,5074,0.012341648265705569,0.00894740413727981,0.002555964289286341,0.007350400232273415,0.06527037956941463,1
1,5075,0.0003611864973631058,0.00031814711622663207,2.1540980174930665e-05,0.002141437172638298,0.012271455121182615,1
1,5076,0.0008588848279504213,0.001051574642160025,0.000512155529698228,0.00193043915052491,0.012473061920137259,1
1,5077,0.002758241872415597,0.0036189094051473332,0.00204835026976682,0.0032255666650563937,0.03250035146154177,0
1,5078,0.00427596504779305,0.005007888358523052,0.003960314558140205,0.0025216403180144493,0.036567003158706944,0
1,5079,0.004605790760025124,0.005227329687177065,0.004601416962194816,0.002711207081304664,0.034825431228165116,1
1,5080,0.002438685142030701,0.0021138158490719675,0.003507506072433631,0.002682582532485721,0.02759600677122076,1
1,5081,0.0017591362373695749,0.0015398861070519726,0.0025893645825192002,0.0019365917511219362,0.020920262669580365,0
1,5082,0.0020541410007949385,0.0018383254515165752,0.0018881954510325792,0.002896198823052718,0.01742865730453239,0
1,5173,0.012970181617666962,0.008551812641758416,0.00950962715882465,0.011627362668257486,0.0984159442076557,1
1,5174,0.023910018941945256,0.01878354787262893,0.00446292300222717,0.010610261110247217,0.10708777545336244,1
1,5175,0.012390976687189232,0.010128392502548015,0.0008193073136639449,0.006239110422987509,0.06098497726669384,1
1,5176,0.00015744369212042055,0.00016591948569968782,3.513729344063194e-05,0.0019514191636290665,0.011983751431368695,0
1,5177,0.0006705540841899666,0.0004337838579246269,0.0006817205679659682,0.0016612086391403428,0.02094284328401891,0
1,5178,0.0005241739458195159,0.0005076828447259719,0.001412526379431488,0.00196515279015086,0.025282118565650925,0
1,5179,0.001965584322287181,0.001572349303583059,0.0032581600080369686,0.0026346357247879356,0.0343263725519536,1
1,5180,0.004478476943878165,0.0034641816942435105,0.005105552769249586,0.00423667369749777,0.04442587146652227,1
1,5181,0.003796914256484733,0.003020604768157404,0.0044952832087953925,0.003742723096285116,0.03931484507195359,1
1,5182,0.004379883599104602,0.0037874856819128276,0.002864265222609986,0.006456520550421919,0.028967628715051187,1
2,4273,0.0013022249099814461,0.0010748297265452257,0.0007698151892862208,0.0012679627911522295,0.02339812736284797,1
2,4274,0.0015484546778076476,0.000986646332757554,0.0009158159347560071,0.002112846846947771,0.020139167730661618,0
2,4275,0.003704766863025326,0.005905558720144947,0.0025722441252710644,0.0033384769269005914,0.026416270571532,0
2,4276,0.03023355944879744,0.03222668455738934,0.01900210539969557,0.018006751720032257,0.053802613293441055,1
2,4277,0.040912637187067336,0.04020992303887252,0.025696481841746766,0.024219971942034423,0.0640880514155188,1
2,4278,0.03980954351266601,0.03905162101640761,0.0250551040508325,0.023560693856931072,0.062311003778557195,1
2,4279,0.09318106274372248,0.07616013045917248,0.05934222393398563,0.06324437229649939,0.13674235270440868,1
2,4280,0.014881981142227064,0.008329793978362757,0.011144694547028454,0.00964722732364014,0.03733218016561393,1
2,4281,0.005738838591995789,0.002827757263259803,0.005093322065136355,0.00559477182008695,0.02817583968077409,1
2,4282,0.0037473494735208615,0.0026530350709698053,0.00276461500812388,0.004471193436492438,0.020171503947508346,0
2,4373,0.0006324664184223045,0.0005843326775904602,0.00030239240157805023,0.0007233676601247675,0.016588311867157098,0
2,4374,0.00023118706625722502,0.00026870760027855606,0.0,0.00021028808838944977,0.008453576627377063,0
2,4375,0.000852095039411343,0.0008711988564576318,0.0003891938753769453,0.000626820732515138,0.009928547111318757,0
2,4376,0.028251288019589475,0.028704072670268775,0.017590203056351096,0.016240231560351405,0.04923786839100536,0
2,4377,0.03860858201696,0.03896278197940785,0.0243976845659351,0.02214917432323077,0.061089749667359236,0
2,4378,0.05013758803789742,0.0470341569405823,0.03385892009904656,0.02991979438747781,0.08982993234193525,0
2,4379,0.31498590043051294,0.2574381812949033,0.19792161827740923,0.22149144096451548,0.44346958250711405,1
2,4380,0.21287641193884882,0.16982481402820251,0.13575848738802349,0.15483649856281365,0.30209101387926945,0
2,4381,0.03234899226030865,0.023858831289680655,0.023883329319124194,0.027604580668819705,0.056864299560833866,1
2,4382,0.006782282557109951,0.005383116642801014,0.006332658785817631,0.00950498623100938,0.02200645313621034,0
2,4473,0.0003446729893414132,0.00037351182216535596,0.00023564597211692316,0.0004331014094139838,0.025249523693747663,1
2,4474,0.00010575580498877322,0.00012291945667255557,0.0,0.0002433349330744782,0.003893800094356043,0
2,4475,0.0002994963953784758,8.901046579917044e-05,0.0,0.00033342226850545284,0.004993311274037219,0
2,4476,0.00914683595413791,0.007863889598866566,0.005450577989197326,0.004983093330716982,0.02248426024117492,0
2,4477,0.028832920886829184,0.028487695068290537,0.018443963647977065,0.015772596653347615,0.04583764392430885,0
2,4478,0.061750093450241905,0.05642910208419094,0.04506529598256019,0.03878641122079312,0.13698567940352377,0
2,4479,0.16403382433795796,0.13423439361684406,0.1101707928252375,0.11621784637502747,0.2809089649215438,0
2,4480,0.32464774737807334,0.2575291582031369,0.2051291419914479,0.23951778486919506,0.45613934633620995,0
2,4481,0.056604751628051723,0.04436800026747976,0.038727585613831134,0.04580007155938049,0.08357463560226748,0
2,4482,0.007632833997722491,0.005609129866788309,0.007505990361154848,0.010817214764647054,0.01836523410355902,0
2,4573,0.00020210676872178243,3.718429140597989e-05,0.0002122261248376676,0.0009595984573847907,0.0028939936666543776,1
2,4574,1.6140031715680485e-05,2.084386688308209e-06,2.144452644838479e-05,0.00024289779346526886,5.615444900147846e-05,0
2,4575,0.000568024634073203,7.335691817402401e-05,0.00075470851007577,0.00011064194717507096,0.0004760667416154246,0
2,4576,0.0015215541131813515,0.00017267222423607544,0.0013558387653261812,0.0003903454215313418,0.005814638862250882,1
2,4577,0.004256438046788606,0.0018453557752671711,0.004670983296750331,0.009319274837089254,0.01660829330918407,0
2,4578,0.022514042999215424,0.01882947898455768,0.019669231800438943,0.026087398619987653,0.05367600529940227,0
2,4579,0.03482236181901939,0.02541812226582665,0.03405313522115136,0.03695615221432136,0.08697934013693953,0
2,4580,0.07057722084990478,0.05424164300771527,0.05481320891118823,0.06554211984151942,0.10559191760317314,0
2,4581,0.008902960612544366,0.005878805794015434,0.009793871844643517,0.013696235841605347,0.017282816395425504,0
2,4582,0.008357903861928187,0.005275709757323474,0.008037577987837925,0.011689694051826748,0.015527162314698915,0
2,4673,0.00019213146278361612,6.601128593082693e-06,0.0003644184586300767,0.0011646942045362896,0.00968147479855638,0
2,4674,0.0003739898534044708,4.266643217143772e-05,0.0005432583350250379,0.00046678711342249105,0.0036251118242668382,0
2,4675,0.0010403417981459748,0.000134353800137788,0.0013822548554243003,0.0,0.0008360020655473478,0
2,4676,0.0012162268126065254,0.00025701197715207423,0.0013822548554243003,0.00022116942585373935,0.0019781465315142632,1
2,4677,0.006056244042333219,0.00347190003605606,0.007984338819723569,0.01758906621876243,0.017962407886170626,1
2,4678,0.012907741963073944,0.00708940278766711,0.01016360464575158,0.01474294110039641,0.04292971644177463,1
2,4679,0.020414196768947977,0.01111793000676477,0.018069867392002923,0.020283719202908043,0.05559742939438075,1
2,4680,0.014431649769473488,0.008194984278565059,0.021657866005066927,0.02763027750969085,0.026866565357115325,0
2,4681,0.01054747225096726,0.006009230036844808,0.013000768563398905,0.01811898060913785,0.01927876340259665,0
2,4682,0.008740190577376258,0.004794309289139933,0.008021367740723423,0.012087223075731922,0.01490406265289873,0
2,4773,0.00016479851741169952,0.0,0.00042502812702771,0.0011919790598839421,0.011620880957332031,0
2,4774,0.0010075006899262506,0.00039510695259242936,0.0007765320996759134,0.000911375141446128,0.008842417312881561,0
2,4775,0.003863551207927637,0.002129778792405015,0.002252978727865778,0.0013859059728313662,0.0050717460122770555,0
2,4776,0.006532087243208583,0.0044469940563397915,0.0033609418729092146,0.0017324623047250203,0.03826206864887472,0
2,4777,0.007654717450394539,0.009190489972892756,0.006170198032761484,0.003717524218414172,0.08727895528058933,1
2,4778,0.015317552886521119,0.014184554719003982,0.009226698055390236,0.005327210784864405,0.07560357263494158,1
2,4779,0.014301538624272423,0.01108212738734369,0.010375573841238649,0.00924276193678462,0.05124921565345512,1
2,4780,0.01133203312615897,0.0073713013186119955,0.017057910956906206,0.021849298041682088,0.027388807938484406,1
2,4781,0.009411417068597812,0.0055330147962070865,0.01041711418155835,0.013954583635142086,0.021791348559461785,1
2,4782,0.006818456109774229,0.0040387996290609735,0.008028416574280032,0.008611156318574668,0.026718054624603794,1
2,4873,0.0005219131673519911,0.0005789422242207508,0.0032194372110211093,0.0013583432810591607,0.0394421381422378,0
2,4874,0.002282526120779085,0.0016441711838678665,0.0016207781470935034,0.003567112997445611,0.032057784720337004,0
