cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23,h/w
4578,0.001736213381514844,0.0030671654906126444,0.0006066041632949032,0.0011502208812912067,0.002865967363631559,0.0069050345229494945,0.028842267778536292,0.03026425016469257,0.048630443405836374,0.06523227630145857,0.06358403939508807,0.07693720737293425,0.05151427683015349,0.039252836923330925,0.0494433009120258,0.05750280582461528,0.04881561673762465,0.06200265524153312,0.05868105159755444,0.03356819497940048,0.016977791802294338,0.011264811693537583,0.008391881097786075,0.0027169959896115995,0
4579,0.0009238610796599466,0.0015197479778912243,0.00045679607455233494,0.0003705228400331503,0.0011865327878126004,0.002227995738703854,0.0067050380484476564,0.011952314958958883,0.034886575951782864,0.06137215491049268,0.06883310166792558,0.08046380040524907,0.06260520064393249,0.05733960548176681,0.05963527503420626,0.06409780748281552,0.06533677200437997,0.08505546223103552,0.0657360871527991,0.04491889514491222,0.022094434154304732,0.016787833039570408,0.0062754389877783655,0.0022602817212175152,0
4580,0.0014616630393816683,0.0009266395530131808,0.0004484061205646548,0.0003287647255936409,0.001411765971274666,0.0018306082115527094,0.0010359217538370117,0.00599022562896525,0.01778656344313722,0.03209484963086446,0.038323894822065815,0.040651711362556776,0.02833082186656919,0.027299290784457936,0.030333519170709,0.028714493138868685,0.035253871890503906,0.04548311102497238,0.04008966933470385,0.018166491244468785,0.013746731926246971,0.011485911416410003,0.003805149964318912,0.0015205554220106333,0
4581,0.00043269773567443175,0.0016152563222185275,0.0004484061205646548,0.0009987799499948365,0.0005478565128349423,0.0007909892921322582,0.0028096680535213223,0.009037858471479174,0.022543981344760107,0.03453641607985829,0.04542648318227496,0.03575791384358136,0.04103656154629948,0.026637517984474016,0.03548957832075303,0.02978121324962868,0.03990093016740151,0.04431374209659844,0.03472282857453725,0.01778108072422156,0.011760915223604075,0.005947095884141797,0.0016906946931754964,0.00141962454091057,0
4582,0.0008926422012164827,0.001985790056914942,0.0004484061205646548,0.0010910628357420453,0.001189494594969839,0.00059787482741954,0.002530015012864538,0.010426308332810042,0.02363000424068086,0.037886952080281304,0.0444853952545442,0.0360260150972779,0.040672248533044776,0.028318245215962327,0.03521406868786502,0.03264624277098806,0.03935276215774771,0.04666023665397551,0.040872872101342356,0.021645269991538794,0.01477761297037957,0.004977249213969056,0.002235775542954034,0.0025326279367073904,0
4673,0.001226767801828878,0.0009416245987895314,0.0006641021017254264,0.001795579083049963,0.0032821833047802897,0.004858780099929098,0.00892073189213119,0.013783031112433999,0.015613129955867402,0.01685000763506815,0.0136740694731127,0.015165828986614728,0.012739376545942873,0.009565537568761375,0.006648017674863368,0.00852469755959141,0.00798566813037681,0.008904569296038665,0.011612600501384926,0.009342661030505487,0.0061199920046288245,0.003885001754817932,0.0013332084730303645,0.000424149004585292,0
4674,0.0004171951584597954,0.0003981881301969965,0.0005849482459399569,0.001816129175449487,0.009102808060618715,0.01365884482966822,0.01671223460863526,0.01882104630524814,0.02122269376346518,0.021451703516048085,0.01983571924349825,0.015403515403500214,0.009138680513587126,0.0062082791231947215,0.004728980563775973,0.006491308885745295,0.005851011142621778,0.006395488543611599,0.007047032845811479,0.005399628538532133,0.0031584052345370026,0.002003352163813184,0.0016094868950472297,0.00048314960405487593,0
4675,0.0,0.0,0.0005529019421697201,0.0011058038843394403,0.0024880587397637407,0.004714745652320792,0.00608192136386692,0.008308608276423974,0.010273923361774335,0.015204803409667303,0.01939680540757472,0.016355844725641253,0.008308608276423974,0.004991196623405652,0.006373451478829953,0.008600138391387006,0.008861510218593695,0.009721021419604617,0.008338766564180315,0.006911274277121501,0.0033174116530183206,0.001397333999302472,0.0033475699407746642,0.0008293529132545801,0
4676,8.412855240497442e-05,0.0,0.0005529019421697201,0.0011058038843394403,0.0024880587397637407,0.004883002757130741,0.006250178468676869,0.008392736828828948,0.010778694676204181,0.01613021748612202,0.02091111935086426,0.017617773011715875,0.009234022352878695,0.006168996357075296,0.008056022526929444,0.010282709439486495,0.009955181399858362,0.011824235229728978,0.010610237479114626,0.007331917039146374,0.0035697973102332445,0.0017338482089223697,0.003852341255204511,0.0009134814656595547,1
4677,0.0017389760713462162,0.003301041982149635,0.0005529019421697201,0.0011058038843394403,0.0024880587397637407,0.006039518138471594,0.03101664639053198,0.03017643807073859,0.04313235816403604,0.05248927109629867,0.04671461720879395,0.05661245921464482,0.0327115098645274,0.0222321189924866,0.033222969780450785,0.03907330050522807,0.03096554048062769,0.04095906076487327,0.04635580003429103,0.019732457111539623,0.011010121353669196,0.006200058628145705,0.00782454606469388,0.0017430684890633878,1
4678,0.00114935938865095,0.0021928487094726597,0.0005566706434096967,0.0010601083818073957,0.002252161596536646,0.00517775430698508,0.022833518801442104,0.028113259485359175,0.04280474809850341,0.07504261711744843,0.0731738422893369,0.06771659391550107,0.05824426368795619,0.041749213318186054,0.04863235277318767,0.0473506545535446,0.050167860334803666,0.0620488552162985,0.06279102349930071,0.03739504262655875,0.03020652718052664,0.0157832867499185,0.009444013861143389,0.0033155220733219245,1
4679,0.0005891202057621542,0.0011322320131680085,0.00045780951413082813,0.00035864765823263395,0.0008734590614890797,0.0023014549480912558,0.006235189872332716,0.018034485548826563,0.03527100285798741,0.08112539729163484,0.08522547404177075,0.06596503414319403,0.07297772465232272,0.054970185994580395,0.05658627247363088,0.05071656530454005,0.06471653735658443,0.08182609065093302,0.076327706551067,0.04730120480562654,0.04256676516342159,0.024584765181741835,0.009082673244827762,0.00434562838871326,1
4680,0.0010089137712710292,0.0008968122411293097,0.0004484061205646548,0.00029893741370977,0.0017188901288322884,0.0023216064764828783,0.0013549014021560645,0.006301893289060419,0.017359101061228316,0.03338218219132674,0.03766488295271431,0.0357645703887566,0.027162769382810155,0.02576816812526605,0.02842123767194081,0.029500924651642106,0.033353617679842906,0.04881966769433521,0.044278388621148836,0.01848011636264106,0.015744081725522212,0.013513758394814732,0.004082705302259382,0.0016489972956347848,0
4681,0.001504378443132522,0.0018244907756817968,0.0004484061205646548,0.0007627766809860134,0.0022459802052790306,0.0011533998171600701,0.0012111828015506684,0.008957552024842512,0.019437952084179644,0.03547114880758496,0.036184920720958795,0.033608344624657886,0.029718913999886076,0.026988127410385587,0.02920898309436936,0.03167677029641979,0.03202184968904719,0.04656734539100993,0.047124697867042195,0.022477575263867865,0.0173185956418414,0.007704350502785941,0.0035700236481334907,0.0032005754307989384,0
4682,0.0018227891079813634,0.002420663935400904,0.0004484061205646548,0.0010608632608455667,0.0025847149551171604,0.00059787482741954,0.001509269381410222,0.011640331243578491,0.02311661146744072,0.041399006929777216,0.03923353346950197,0.035247820813860437,0.034969302622402075,0.030016416073939466,0.031959509263052965,0.03619549185927145,0.03507046243759035,0.049900495329403126,0.05246315752449512,0.027389229136545738,0.02018429162548097,0.004947049639072576,0.003630995903101356,0.004392921750237152,0
4773,0.0013911166142072569,0.0009969880765699054,0.0006646587177132702,0.0016925463836735342,0.0006646587177132703,0.0010896868447409804,0.005201237508582036,0.010725145916110434,0.012323442986021678,0.014170487316647004,0.012001687541025397,0.015175041517654218,0.013439471085138755,0.0104794064448194,0.007789871984575961,0.009482418368249495,0.009397285724515725,0.010394273801085633,0.01331378039210436,0.010395824346676845,0.007191570780657668,0.004204249432012129,0.0015456145611590488,0.00042502812702771006,0
4774,0.001010463067737309,0.0007534155326143192,0.0006362051711917445,0.0015058217805002786,0.001090181133633897,0.0018291560487358539,0.00512210682197811,0.009665542450053459,0.011346146854332427,0.014153198231970022,0.012834386426677257,0.01483732314143823,0.011926857179646566,0.00861777408025218,0.007244860969871519,0.0088716795164213,0.009041223560345682,0.009929309685121528,0.011827134058616701,0.00968529913936253,0.005886107122886297,0.0035074365254583887,0.0017995358438292457,0.0004963484169313636,0
4775,0.00016724758869828267,0.0001003485532189696,0.000557638157071148,0.0010483772786629834,0.0021916012882934295,0.0039759899165192555,0.005230882748811903,0.007650812214091203,0.011426586473071702,0.01787824980728064,0.020264554862825922,0.018530642215304375,0.011511422299025378,0.0073941801693660466,0.009887226154236086,0.011230850419019714,0.012783341594282646,0.013535142748740086,0.012203062898325031,0.010603898196582763,0.005722818981162841,0.0024148266799474947,0.0030615128944498395,0.001020429583174833,0
4776,0.0017646838498982986,0.0004631564462764382,0.000561928735611393,0.001082772919167838,0.002367776958649558,0.00392075687205194,0.005090140843186096,0.01200669686605955,0.02514188271010823,0.039658422488300565,0.04094325924972828,0.03996943043952808,0.03981290655457345,0.030275947975478973,0.031966491559549226,0.03334878963887993,0.033785391163858806,0.03800757711666674,0.03638338772881551,0.02797433053683192,0.015958920128191157,0.009285023768560777,0.008440726014005877,0.0024413259183826805,0
4777,0.004613272930249196,0.001326062293901039,0.0005716860258985353,0.0016227340717734325,0.0034257348568537556,0.00399068358808146,0.006860265314795372,0.021557091974517988,0.05601193139989399,0.08467241782650411,0.08300720345776696,0.08202156163660901,0.08986536337033198,0.06810417425789221,0.07005791558299976,0.07173800594498385,0.07167745628775164,0.08370220473411154,0.07940004580309196,0.0602966658134454,0.03461787015567066,0.022329674648112995,0.015150053262115453,0.0072214988988101095,1
4778,0.002247262040391877,0.0011085411561048298,0.000579113533800142,0.0011450008247620947,0.0017477036116406845,0.0021780421374921677,0.00423780800957566,0.017604656707098758,0.043348889844405575,0.08328746028501845,0.0827541004352833,0.07236246636568018,0.07841549700945205,0.061590319524740665,0.0649034251941986,0.0602553208878472,0.06975352307282784,0.08067416440834786,0.07715124505089853,0.05642679070824101,0.04161416430860582,0.0251906393218362,0.01032504414348133,0.006002407472899699,1
4779,0.0006449494620546497,0.00119572473064362,0.0005084866440997817,0.0005152272984363057,0.0005984354233032091,0.0012761159361214414,0.0023253439491417688,0.014279701301826639,0.030827584012313163,0.06584031957761896,0.06756373803814904,0.053530640504331456,0.05998843219443933,0.0481219008613782,0.04864403599950839,0.045136274339721436,0.05786351812233012,0.06623629875380799,0.06578963038131085,0.04373880032543077,0.03536031840139809,0.023215615079044804,0.007660860949506348,0.003790385924738199,1
4780,0.0008156502744683778,0.001107662896952431,0.0004484061205646548,0.00029893741370977,0.0013240729460503417,0.0016964846401767144,0.0009067273788725967,0.007636259814148639,0.01914498363752387,0.035221695622106926,0.03843386397815977,0.03507136241004078,0.030920862184085105,0.027901406108978507,0.028816229427438427,0.029453082945182528,0.03559799489653895,0.046556807397709565,0.04565881582679874,0.02250285928971348,0.01731056084687627,0.015478796191046232,0.00470263165101264,0.0019308668010243307,1
4781,0.0014619800594884655,0.0018589007618585918,0.0004396688801533879,0.0007839977945536444,0.001947543415560294,0.0007591707229045726,0.001530506203646905,0.009910223593565307,0.023158788350328294,0.038658657167141564,0.039359664653516986,0.035404587772439586,0.03482794706763626,0.027867023815106962,0.03085669342588967,0.033483956776825946,0.03262128590468639,0.044732554191049115,0.04501395011465729,0.024646933560672758,0.017728867255996972,0.007128609641818624,0.003953388009038637,0.004168851141145513,1
4782,0.0011414794070920922,0.0012769299502569265,0.0003142904426097566,0.0005506432752750136,0.0013514683694606498,0.0004021121424632066,0.0017157438588292937,0.008391942215699617,0.024000863960561888,0.036383133230209544,0.03863328231807645,0.0345011335337895,0.03634031118240486,0.026619686695554732,0.030427984786633295,0.03175581434734068,0.02932084722369114,0.036536705103195566,0.03508841908809129,0.02330763894202521,0.016014332290709987,0.0068972916880410285,0.004213698632971922,0.004334571793293,1
4873,0.0030119651243849495,0.002441923268630509,0.0008212776111007305,0.002257638758154308,0.0020715415614873745,0.004204423294660931,0.01003524459143625,0.021036228374990657,0.04172267711640912,0.06261005287076157,0.06707722994584728,0.059447897872146764,0.05160743665177421,0.05058313662609379,0.05106944337240449,0.048049855066087506,0.0619062553056224,0.05851987977604521,0.0704642212488294,0.047518317695073586,0.03767473275430677,0.019519375713777563,0.010822361811119065,0.004127819784591557,0
4874,0.0008166179945738339,0.0028928923733937822,0.0007326395549088795,0.0016832701570726764,0.001981806697395072,0.002803030709386762,0.033837845287594835,0.1834374115875365,0.4093604251395892,0.3004244526545617,0.1866456106124366,0.18380319439343612,0.2048626118117468,0.2894315556420786,0.3461469239606337,0.24649276445558227,0.34355404205523576,0.6562943925526143,0.9715891966503766,0.6081885092269103,0.24289006499062454,0.09459659452425924,0.04725356244657423,0.015884302738800614,0
4875,0.0009597196608497403,0.0005758317965098443,0.0005758317965098441,0.0007677757286797922,0.0007677757286797922,0.0009597196608497401,0.002751761507719383,0.01523116889049669,0.03967981199139916,0.04501090943393012,0.034122914152085515,0.03765948392804859,0.034240253667967686,0.033997212117106074,0.044157034360827616,0.03637241522237224,0.045809247158129195,0.06675214094925101,0.08344348229427201,0.05741322658072138,0.028017486105535575,0.011919929949891205,0.004808301381925914,0.002719488279049328,0
4876,0.002091162429632319,0.0007981234284228392,0.0005802902736718292,0.0008085665646533264,0.0010612459191618906,0.0014376629653792895,0.0016310930566032324,0.008871730801619905,0.026130821997852476,0.043934745105355485,0.040196369227574025,0.04356931652251219,0.043121766012141974,0.03469157761236882,0.040037081573402286,0.038837699945059145,0.04062366126503337,0.04563276836406806,0.04343108921326943,0.03305636082412418,0.020476971390770444,0.011401230138098496,0.006814237524815257,0.002762031375280232,1
4877,0.00489628397969392,0.0012178200641329666,0.0005802902736718292,0.0015152049361642906,0.0028942192978939464,0.0029836946083105086,0.003177124699534451,0.018833127094735926,0.05570455556342288,0.08642970376049372,0.08397237013632353,0.0836354659808358,0.093061502377658,0.07221915614144667,0.07515676243114913,0.07565811969212739,0.0758086787517509,0.08885735855822204,0.08365246632850845,0.06331530082524994,0.03693190874841835,0.023858333488495743,0.015186217892536909,0.007554313139965435,1
4878,0.0022507887276848886,0.0013261338925035884,0.0005802902736718292,0.0011969932936880866,0.0017923392910349735,0.0017345695220211733,0.0019279996132451167,0.014061307779785535,0.03910757479404787,0.06398083599283369,0.06261670445077544,0.05770049841874557,0.06058884181882201,0.04937440397138984,0.05180537116993544,0.05236740134852226,0.06028882878049192,0.065944016768468,0.06505989364221355,0.04836024044344193,0.03096265171779428,0.021895513489503783,0.007867163208504325,0.0052132138943866,1
