cellid,smsout0,smsout1,smsout2,smsout3,smsout4,smsout5,smsout6,smsout7,smsout8,smsout9,smsout10,smsout11,smsout12,smsout13,smsout14,smsout15,smsout16,smsout17,smsout18,smsout19,smsout20,smsout21,smsout22,smsout23,h/w
4573,0.0002868147240119374,3.7370096017478734e-05,0.00025562864910493277,0.0,0.0010130914642479758,0.0019120831634189073,0.0025711491310989928,0.001843507509344079,0.003225787436252172,0.0007988411237310951,0.001975676983534802,0.0015514292146726783,0.0027790086008324054,0.004635531719847164,0.0009868626268797235,0.0008596698949059272,0.0005641369614873529,0.0008024564303814168,0.001068849859520603,0.0006406739829972603,0.0008506558386974654,0.0005035650166063531,0.00036231770152182134,0.00042210001607905016,1
4574,2.580272186531629e-06,8.337546753232836e-06,0.0002214287958496197,0.0,0.000887799570086787,0.001662800355560456,0.0026675674836369777,0.0008104353591749088,0.002641193552281083,0.00025269459617424287,0.0013515010286691087,0.0011201461848761715,0.0008940527301517118,0.00023026222810107594,0.00045536391182908866,0.00026884703222262497,0.0001466448571242729,0.0002506102094859346,0.0005460583831583431,0.00013155826480789197,0.0005785846298837479,0.00012738949143127558,0.00024435704942101,0.00011279878461311807,0
4575,0.0002238821189045535,0.00029342767269609606,0.00010211329869529088,0.0,0.00048181011295518746,0.0008392066583887055,0.0015921441752136105,0.001604464154391926,0.004207486218316709,0.001202467071305651,0.0014196058920860092,0.001101233203251128,0.0007018808674772595,0.0005460661721219163,0.0006443681064347258,0.0010698687799960392,0.0014486494590365828,0.0011291101531316267,0.0030020936686594485,0.0007846258310878855,0.001135566264826515,0.0006379119947398374,0.0009090393986095549,0.00012441356752166945,0
4576,0.0027778165933854924,0.0005407734101999994,4.298382292470979e-06,0.00010285517697714917,0.0004410588860138591,0.00023676418947009086,0.0008133666764704025,0.0028395677876624026,0.00615680357389895,0.0028982146834243944,0.0022198242243139554,0.0028063965810569973,0.0017030025667316424,0.0023414623426234625,0.00217905626245073,0.003063560486985291,0.0033428593723509406,0.002486238946250366,0.005804191207362884,0.0021751654451567636,0.0026422739237474007,0.0034436497302785165,0.0026882085123821836,0.0014534477028338,1
4577,0.003754857460404846,0.0007747688374477595,0.0,0.0001506381787403874,0.0007831014979571975,0.00044425971646772745,0.0008224071794293274,0.004180874636644951,0.010919393122586583,0.004673611006214871,0.004240405976538099,0.005158292033057847,0.0036680835049281895,0.005931388946084422,0.003033804565483344,0.005858904761583946,0.004478708805774321,0.004970115040588348,0.008302521861458837,0.0055622058019149274,0.0044617082598402535,0.006481954021577876,0.0032855499464003175,0.002081206401309771,0
4578,0.0007552873389397948,0.0007993499167365615,0.00013597886257598173,6.72657353627795e-05,0.0005591672902572314,0.0008024240345001001,0.001453761271273127,0.0063568051322499975,0.015205768363693346,0.009055026132400147,0.00966331035289263,0.010116066627917948,0.007103686923019486,0.011126566663642899,0.00873387465342325,0.013050610120141758,0.011658112676005816,0.010568396501601157,0.012042972130827447,0.009481406540738873,0.006377125163516967,0.007841390708471844,0.0031978898308040425,0.0021764050618050053,0
4579,0.0021139082329312054,0.00040955181819468043,4.084073671867251e-05,0.0004031735450250287,0.00013183619923577613,0.00043601423486419236,0.0012107967620488748,0.004926795557807737,0.012555657332113161,0.014901940426961422,0.013455278939999,0.01632333084887501,0.011191791474924025,0.014684842777646622,0.01745404216906814,0.017815421767131787,0.01889841470154287,0.01439289459079694,0.012107643751434888,0.009735613342518917,0.006742523012946044,0.00782294987130618,0.004099101711714402,0.0014302013905036677,0
4580,0.0017902395084500402,0.0007192177857850562,0.0,0.00034023459392734233,0.000146307126320543,0.00011882850890917826,0.001016613199205176,0.0017997979896355895,0.022945537930783393,0.0070713996072726175,0.007972377545836379,0.008463788080914065,0.006898888744522769,0.006756554520472656,0.00628983670579172,0.006078010536479552,0.007131132247849396,0.006200703422964718,0.004068021987581897,0.003622728274355166,0.0028637530185080325,0.002341597823374321,0.0022836523952879943,0.0005694151597475899,0
4581,0.002001823887610154,0.00015432235814083985,0.0,4.6926335787339534e-05,7.264104983545351e-05,8.16813083053863e-05,0.0012035391426297782,0.0022006285048569822,0.023134000404981085,0.01110243732636783,0.008132278611189475,0.005614681434758273,0.007258227760538583,0.009167345334922554,0.00888474657481257,0.007592977712054759,0.005183805794266141,0.006768288494841977,0.004996249035252494,0.002413361533936446,0.0015571199881153673,0.002233761316833616,0.0034840331712153692,0.0015891684508725912,0
4582,0.001911444380307201,0.0002895508899893167,0.0,0.0,7.264104983545351e-05,0.00021690984015386314,0.0011967403987458063,0.0022400008462187043,0.020250742383115444,0.009965439364037612,0.008324156652643069,0.0065356390279778164,0.006874540765878705,0.007621188612775184,0.008512874925997777,0.006317959511816245,0.0059357867821187675,0.006345302951150116,0.006708008008313359,0.0026348149506042443,0.0019572551081472557,0.0033976598339571207,0.003927654399368972,0.0011807240858734398,0
4673,0.0018931023406529397,0.00028819983921133714,3.744799011379738e-05,0.0,0.00128278793152129,0.0028284505786039366,0.0008739496021473409,0.0036554773218651646,0.0030875642218368272,0.0014597687098333863,0.001594199631657712,0.0020803422912219274,0.0028624108280327137,0.0037785696807102493,0.0038412972757542263,0.004008166487900562,0.003399033431918104,0.0020691740312214746,0.002116926775216732,0.0017556490683601558,0.0008867319878367463,0.0012837425379846536,0.0005027533918962167,0.0006941406023758137,0
4674,0.000799951975477867,0.0002720431170852194,8.290274556199051e-05,0.0,0.0007797869680172735,0.0015768335194815829,0.0014109198844000118,0.00223201761717503,0.0036817693526379827,0.0011790974759311645,0.0014229454750553665,0.0014277978641450086,0.0014146732065289293,0.0016191183479509815,0.0017397101333456973,0.0019418054278345356,0.0020309532049992084,0.0013391858205586637,0.002460751884818053,0.0010256913306924491,0.0009726975209609003,0.000788292383750371,0.0007042995820470084,0.00028687258175136987,0
4675,0.00041038978951218517,0.000537415200551152,0.0,0.0,0.000134353800137788,0.000134353800137788,0.0006717690006889401,0.0022840146023423965,0.005537819362044593,0.0020153070020668203,0.0014778918015156681,0.0010821587902011254,0.000537415200551152,0.0008134511899255492,0.000806122800826728,0.0017539277908900654,0.0025600505917167935,0.0018809532019290322,0.005105444405235944,0.0013435380013778803,0.001612245601653456,0.001074830401102304,0.0014778918015156681,0.000134353800137788,0
4676,0.00041038978951218517,0.0005783012595559141,0.0,0.0,0.0001752398591425501,0.000134353800137788,0.0006717690006889401,0.0023657867203519204,0.006273768424130311,0.0022606233560953926,0.0016414360375347165,0.0012865890852249357,0.0006191873185606762,0.001263197838977932,0.000806122800826728,0.0019174720269091138,0.0026418227097263175,0.002248927732971891,0.005187216523245469,0.0017115125324207391,0.0018575619556820283,0.0013201467551308766,0.0014778918015156681,0.000134353800137788,1
4677,0.00016610017239622634,0.00098147643634011,0.0,0.0,0.000578415035926746,0.0005354263058480677,0.0006717690006889401,0.004375354591051151,0.014559125666333399,0.004679674416800568,0.004858426767512618,0.004261392869160795,0.003430900200680466,0.006657052683618967,0.0012071953065370077,0.0060933906569018955,0.00400602845759931,0.006278576829739933,0.009202146922496098,0.007345451652029901,0.004276613016387204,0.0049424153329668905,0.0014778918015156681,0.000134353800137788,1
4678,0.00459988953347585,0.001159879342127428,0.000522963242362867,0.0010663046791359143,0.00057294811506455,0.0015498243098345911,0.0021631071353590933,0.009079641323997611,0.020508768587482375,0.012875829338330423,0.009646830506505723,0.007245422939441098,0.00456557773031636,0.011847038936945126,0.006303573378879717,0.007808584493374029,0.013058023903722365,0.01184518680831433,0.014229712273159285,0.012843942464198196,0.009352489434404462,0.011146685136938707,0.010300760181358023,0.007716445683187979,1
4679,0.007841755978926588,0.0007125016812542072,0.0005120808768444536,0.0016444597820730997,0.00011359893087994917,0.002181189974836151,0.0034015192049521147,0.009824033186494162,0.02176907438819907,0.018639054516921303,0.012264278449962631,0.01049215000868936,0.006390184020205809,0.013959687856336158,0.009730476588768164,0.00718393144349895,0.02110765165128488,0.01487452606627664,0.013626936824634492,0.015256990521269801,0.01105106061665764,0.012174857726085725,0.013417716224150266,0.01099506344374009,1
4680,0.001818379200693959,0.0002929171541494348,0.0,0.0006403150956757298,7.264104983545351e-05,0.0006631812677495646,0.0016452470650622597,0.0020393611172752468,0.009844189004712478,0.006502037336276004,0.007200640234936841,0.008209102007411862,0.0066308487522957265,0.005078478000062338,0.004653733099085348,0.0037591743289860707,0.008866551162741149,0.006629159173489398,0.004524921683066706,0.004570654027215455,0.003153490179422279,0.002472148649214121,0.0021271036624954465,0.0008582382451820903,0
4681,0.0016707441462154313,0.0003707056818964909,0.0,0.00013499119418943043,7.264104983545351e-05,0.00029806463206103736,0.0012035391426297782,0.0020593005279809303,0.009756757008227729,0.006043337016213553,0.007826321948060194,0.007904099584312811,0.00620143422002577,0.003966304511700231,0.0057724836422671545,0.0033851761130166027,0.006410381239780254,0.00534561347300631,0.0068029835083692975,0.0029075614806128576,0.002686847858344244,0.004189381411325624,0.003378119470459442,0.000352914343695791,0
4682,0.0016707441462154313,0.0005155742805382143,0.0,0.0,7.264104983545351e-05,0.00044293323070276056,0.0012035391426297782,0.002214046531074946,0.01121861286723992,0.006507575025495602,0.008369579192960584,0.008467111638117787,0.006020348471717545,0.0037259543366782483,0.006681204851926665,0.0031448259379946203,0.007203866064154919,0.005279764109982931,0.009120881086636869,0.003072184888159167,0.002861348670342846,0.0053878398182685815,0.0042769632756666605,0.00021792314950636055,0
4773,0.002129669545311623,0.00036807197996829724,1.5017047113274804e-05,1.5017047113274804e-05,0.0013671685900802652,0.0029372216418828046,0.0006760757714834952,0.0042066251000337194,0.0032375625841483016,0.0018140029045467228,0.0016488153863007003,0.002475061628916944,0.003192511442808477,0.004308067330894855,0.004364458420416169,0.0048065987712936015,0.004060131727832757,0.0024450275346903937,0.0023248911577841954,0.002061938507608822,0.0009126714263641055,0.0013521515429669904,0.0006046676348489077,0.0006910928185967699,0
4774,0.0016969388984215477,0.000411613806300566,4.307634696597324e-05,5.74351292879644e-05,0.0010556303021483275,0.0022251738347685993,0.0006983133021117513,0.003489680609519824,0.003534383262054992,0.0017373989654885602,0.0016531702368154685,0.00201617066586058,0.0024448561085831217,0.0034243223601615968,0.0035638985098133086,0.003823229156443731,0.0035042173263161885,0.0022476333924786873,0.003070327871960667,0.001817346187286958,0.0011551512476078967,0.001508886604529799,0.0008978837646205056,0.0006284433557606508,0
4775,0.0006692414150702167,0.0007208380504462177,0.00024384449456607424,0.00032512599275476577,0.0004716362293557092,0.0003874773329927176,0.0009294960874238143,0.002458014552890674,0.0053142258087061234,0.002788488262271443,0.002571595500595112,0.002151451690177133,0.0014361152345067024,0.002156799406803136,0.0022435824997676145,0.0025311109880921455,0.003113673526636154,0.0029594799133104274,0.006140812444997454,0.002216630766877871,0.002344210845528075,0.0024151847703904957,0.0023440073056667757,0.000793884823936175,0
4776,0.0026137144087750638,0.0011512877423464026,0.00046474535681932763,0.0006616596349067341,0.0022117242726771903,0.0008810694837492065,0.0014211134521386387,0.004321206881866959,0.012239427540072283,0.011399044171598302,0.011556513811462004,0.007016101087615869,0.007307530639151091,0.00899371772289054,0.00935392182156602,0.008559531400952239,0.009504586167334904,0.010613165069711805,0.011943459212703997,0.011139983550822295,0.008687829145472954,0.00949812000108945,0.00967532736854656,0.0028326386760426964,0
4777,0.00556145808656085,0.0018758085714014208,0.0009743306545210038,0.0016586117451266897,0.004478829192752475,0.0017817796599487094,0.0030901955482318974,0.00870977074690885,0.024525045577797857,0.025804646654651733,0.027350722119648955,0.01667081075843626,0.016993524744439215,0.0207621999207121,0.020751016301836074,0.020141286376849084,0.0249132884850558,0.02427313230096327,0.023947146129404854,0.02591366764000994,0.02084209635367211,0.022150479135145874,0.022236607227959546,0.007795825239925337,1
4778,0.007179106824910416,0.0019003304749114409,0.0016838051724671252,0.0027067809231927902,0.0025319602401885854,0.002495937129365968,0.003749273966868243,0.011482721829303202,0.021906249236168147,0.021614610320330924,0.021695668515174595,0.01636687451686945,0.013287100608215545,0.020232857727799487,0.018037419755607926,0.014812002287974522,0.022199425606530016,0.02095588381149836,0.022959794179858915,0.021034104856830785,0.018106282888196275,0.021437199921520343,0.02053195305524354,0.01257102364088233,1
4779,0.006093290493536289,0.0010145487250693083,0.0010106060081501392,0.0018846820637167044,0.0007675733539074157,0.0018158032318063232,0.0027683503927529557,0.009917498691748976,0.016918060470801084,0.01552673649548645,0.015062013129277978,0.013254435667377036,0.010203091689064565,0.01439621317173858,0.01206365100380949,0.008691704576485014,0.01585640121342351,0.01525508684229142,0.01641627261831919,0.01477542659095568,0.012704290676297265,0.01568797804947532,0.013562829176906207,0.010090857895703733,1
4780,0.0021830822485108736,0.00018501922616025925,5.123618622176116e-05,0.0005898428445839563,7.264104983545351e-05,0.00035849800164806445,0.0013041873272649624,0.0036100885230471364,0.009635435489335969,0.007173038246668865,0.009162667354775144,0.009180684922037816,0.008017347020064739,0.00617075963909235,0.005703027556900021,0.004844162610725809,0.007410346509011066,0.008080532129489034,0.00637884933420101,0.005645999393259029,0.004959643743127722,0.005567738519458488,0.003711826706274624,0.002369738671593953,1
4781,0.002294937549539897,0.0004793612378348652,3.2183767766973843e-06,4.2293537464245245e-05,7.87351771531471e-05,0.0003595009025993333,0.001308415840545933,0.0023114980288108686,0.00956296051149012,0.0065745159712352385,0.008573245158970573,0.007813358646762109,0.006287092385386045,0.004531932783355088,0.0065253969586595165,0.0050869853318740365,0.0068477912626846325,0.0049440616464991125,0.00734920854603405,0.00317718666538183,0.00371664208182204,0.004363626569717266,0.004683461790677758,0.0011442686086978126,1
4782,0.0024995975599694143,0.0005268023274258076,4.9401729031355104e-05,0.0,0.0001661852329169132,0.0003545252030607493,0.0010885640225322647,0.0023669859088842867,0.008349912556094477,0.00586419954962956,0.00876894301672142,0.00719324042618738,0.006174204524362388,0.005175290470566342,0.006738534166675841,0.007030220337414859,0.006499579275805627,0.0039042170272269292,0.0060036050778481806,0.003211306844685541,0.0050576363629986675,0.0038774019490240975,0.005545643835561277,0.0025348771770402007,1
