hour,cellid,smsin,smsout,callin,callout,internet,h/w
96,4779,0.005458776353458555,0.006093290493536289,0.0006449494620546497,0.003397238668949993,0.049464182724431795,1
96,4780,0.0017452443931636735,0.0021830822485108736,0.0008156502744683778,0.0014232543467432377,0.021288319002152476,1
96,4781,0.0009760935261301812,0.002294937549539897,0.0014619800594884655,0.0009797194900640926,0.01732301336772217,1
96,4782,0.001152955444081477,0.0024995975599694143,0.0011414794070920922,0.0010818216706563206,0.019069528729488475,1
96,4873,0.0033432400630850237,0.002942363639165546,0.0030119651243849495,0.005113083459463449,0.04279918710292691,0
96,4874,0.008131991220804928,0.002634573627902027,0.0008166179945738339,0.00864582143496101,0.04783595662147255,0
96,4875,0.0013317378342850353,0.002223291331699792,0.0009597196608497403,0.002219349557545957,0.009585852507644642,0
96,4876,0.0021054891093318625,0.003538395302896828,0.002091162429632319,0.0018107873817916134,0.03395382627046465,1
96,4877,0.004432964106222487,0.006190011573183287,0.00489628397969392,0.002275645872047998,0.08718306581083969,1
96,4878,0.0036580173139619697,0.004312603736675908,0.0022507887276848886,0.0015899134390184033,0.0550667722851494,1
96,4879,0.0031858940960263465,0.003656249592845748,0.0009396343908699284,0.0011574903264137308,0.04315589927759579,1
96,4880,0.003004990082545115,0.0028987763292674883,0.00035182827395933226,0.0008793516195510125,0.03978420254719101,1
96,4881,0.0016511500877199009,0.0031018192153827832,0.0004376345372478343,0.0012997856145362345,0.02266248222133703,0
96,4882,0.0015763025235155585,0.003011584533268126,0.0004250198603076832,0.0013355048501744286,0.021617251183680776,1
96,4973,0.005714020789866697,0.006341395991625714,0.008482512361304288,0.00678028956208602,0.13170698132276337,1
96,4974,0.003939583906414592,0.00143306602048924,0.0012814806427925002,0.00812817387386891,0.029173934921993074,1
96,4975,0.001302731671057964,0.0019614705022617074,0.0008780623759816826,0.003252193382437337,0.009195416528423634,1
96,4976,0.0010489441762680765,0.0023061711455607103,0.0010843313091400712,0.0018294892419155402,0.010785044428561725,1
96,4977,0.003761764532206828,0.005469639817287246,0.003833443676965214,0.001881214021627878,0.07178179179241634,1
96,4978,0.003336917369164461,0.0037921945436916044,0.0013082050816830308,0.0012860031532769937,0.04557607292042689,1
96,4979,0.003176008939612781,0.003639451229553707,0.0009496134946272262,0.0011657740799149866,0.043124488691214435,1
96,4980,0.0019647568568803195,0.0016524138747812923,0.00021114945665999006,0.0009039813974676805,0.03263750717749806,1
96,4981,0.0007468753404342723,0.0008583008785675447,5.715235025730008e-05,0.0007937534681431652,0.019723199614331544,1
96,4982,0.00035328053312972193,0.000521521703169524,5.877937797572725e-05,0.0011318653070814054,0.007388059128667303,1
96,5073,0.03382939956701388,0.07355264315633538,0.009703614023816667,0.012520485509341673,0.23496878751734698,1
96,5074,0.005564623415541107,0.0019399827190811284,0.005050685531569262,0.0055556043120170585,0.04622602473999639,1
96,5075,0.0005032578849457377,0.0010464255630808893,0.0003824698653388767,0.0003082313043904992,0.012290718202480153,1
96,5076,0.0004055941292054926,0.001170862220512939,0.0003823453861670747,5.854040255271186e-05,0.011400915538331644,1
96,5077,0.0012502008402406222,0.0023210026536766913,0.0012044974912724885,0.00041604523436965165,0.028766546048529497,0
96,5078,0.0022508253337942064,0.0029355670461929896,0.0006661853138293438,0.000767531829523537,0.03540868643589254,0
96,5079,0.0019365522420920773,0.0028284756622255517,0.0006635863107987937,0.0008517418235399658,0.03273795533381774,1
96,5080,0.0018809323768602536,0.00192568402362176,0.0006446312776354807,0.0010189067511983823,0.027210776819041844,1
96,5081,0.0008172989745270819,0.0008054053616696735,0.00015317164276908165,0.0007635558608920015,0.020941144653190972,0
96,5082,0.0003798212914332638,0.0002901053182044821,0.0,0.0007050393681979699,0.010830823434735562,0
96,5173,0.019031514570522684,0.12984933453672942,0.006949910786161136,0.015777336702908193,0.12684740559707863,1
96,5174,0.009137539824451537,0.03582054190470393,0.009751736736864924,0.010077362450832133,0.06216484873743784,1
96,5175,0.004196427079686486,0.001957225892287761,0.005074646864557947,0.0029357263546654203,0.034914571895056375,1
96,5176,0.0003988706020247894,0.001054707960814661,0.00032383295782334557,3.079134964353847e-05,0.012253184040372393,0
96,5177,0.0006669053694256011,0.0012363487841176948,0.0006259495659674028,0.0006098044647456005,0.018645848391515823,0
96,5178,0.0017008933958993539,0.0021466891746980896,0.0003075965228589743,0.001399781693469404,0.028838731208629214,0
96,5179,0.0019528268196879804,0.0026269856036001036,0.0007157390262530627,0.0007756732606515361,0.033087848015426954,1
96,5180,0.00243434611633195,0.0031410798685255225,0.0015018977898633116,0.0014156847719700198,0.03271083240300603,1
96,5181,0.002145393113016268,0.0026716149195334486,0.0012034870532207252,0.0012183797513141577,0.029699311858702344,1
96,5182,0.0003869601520483115,0.00028029032976267847,8.652304824735266e-05,0.0003115076602064845,0.00625918828371155,1
97,4273,0.00039114390684525134,0.0002056901611838708,0.0001388041671075442,0.00026345289695620425,0.030605292704042185,1
97,4274,0.00045972104801476037,0.0002279840197145121,0.0002193343036682699,0.000539772829753741,0.022926195168106,0
97,4275,0.0005926065202251578,0.00040716259656728627,0.0003415686728752393,0.0007459138844629308,0.026439367219299,0
97,4276,0.001459529778250451,0.0002124637091597947,0.0009484215296592334,0.0012580146578075216,0.03023622200754714,1
97,4277,0.0019849962163333993,0.0001259915304198509,0.0012994629515213157,0.0014065400064458124,0.033166017388898045,1
97,4278,0.0019577439654633556,0.00014164174311629327,0.0012991038379678622,0.0014063873870058662,0.03239634488303897,1
97,4279,0.0014278226137056213,0.0010572892971482486,0.0006792786026688623,0.0012350529859356666,0.028235871082870113,1
97,4280,0.0015129788582865478,0.0006847265354931847,0.0007224735525903221,0.0014164070178437058,0.03691335795034314,1
97,4281,0.0012540328316000297,0.0005324387618260904,0.0008397941312526665,0.0010999242676251867,0.03227998692669551,1
97,4282,0.000983474068292167,0.0004642748408443177,0.0008662348349402632,0.000506646686137858,0.015523199595471255,0
97,4373,0.0004184057484164397,3.7069001703036814e-05,0.0002272982600395897,0.0004498932838569413,0.02576943603410288,0
97,4374,0.0005627131101769031,0.0,0.00023139970172378265,0.00048451645966678976,0.020192517724356148,0
97,4375,0.0005307599785156502,2.0785306831767767e-06,0.0004354489339591479,0.00047651106894914787,0.020760004618849345,0
97,4376,0.0008444966988061005,9.22812039995841e-05,0.001491110039908493,0.0008174948211419218,0.028740761306625742,0
97,4377,0.001263091894712364,0.0001259915304198509,0.0015605905426742215,0.0010317457628079298,0.03186841059682856,0
97,4378,0.001443143053495664,0.00020616884798364105,0.0009308265485949116,0.0015747415228769585,0.03282897353040603,0
97,4379,0.0012573997657442284,0.0026873269361553575,0.0005185611495266243,0.0007217074175070945,0.019282128936695984,1
97,4380,0.0013083322752044393,0.001994563792797075,0.0007799005614526886,0.0004456167598883735,0.023028944172402855,0
97,4381,0.001248243955976605,0.0004179663356331395,0.0008968122411293097,0.0003437307179726994,0.023603933387805684,1
97,4382,0.0009926167514164896,0.00015689635506771173,0.0008387456395611793,3.770557837535549e-06,0.01230674728953181,0
97,4473,0.0004810237500256541,0.00021239796844575801,0.00023825062673541993,0.0014846874359440592,0.028060117997078186,1
97,4474,0.0003276188921410357,0.0,0.00023139970172378265,0.0005376509522999609,0.009632939201589535,0
97,4475,0.0002509290404770303,0.0,0.0004846909095735002,0.000454585642895656,0.009972192266569022,0
97,4476,0.00017699007778195172,0.00020985091702450275,0.0018747694737007118,0.0001970484285350857,0.01993770272315579,0
97,4477,0.0005264451741650169,0.00022134544758139197,0.0021192591917587648,0.000405201945412617,0.026662397963973686,0
97,4478,0.0007627540204139456,0.00019291432897549534,0.001244144400550477,0.0018767330083736182,0.03145377942231874,0
97,4479,0.0009778163207147194,0.0012490288482830195,0.0006502015735340028,0.0018113958042291916,0.025175199522039244,0
97,4480,0.0011499076968423257,0.003098113245424218,0.0009156825734774012,0.0,0.010472762298750993,0
97,4481,0.002394276686288854,0.0006202739880671325,0.0015707597475916291,0.0,0.010489859808999472,0
97,4482,0.002003460963186654,0.00014528209967090702,0.0013824819360588343,0.0,0.011149648500672597,0
97,4573,0.00019208570071065935,3.7370096017478734e-05,0.00035741747231206257,0.0014043371449645715,0.003377091156450302,1
97,4574,0.00011769203782239507,8.337546753232836e-06,0.0002278097291479649,0.0005862090712209765,0.0007277661570257796,0
97,4575,0.00011590666189448326,0.00029342767269609606,0.00010505590670319948,0.0006614201575311053,0.000686068844295506,0
97,4576,0.00011338444037293095,0.0005407734101999994,0.000577371502103958,0.000539727035190407,0.0065770704356229465,1
97,4577,0.00011559353312733055,0.0007747688374477595,0.0024908627009740704,0.006726675473119087,0.013470143083372868,0
97,4578,0.000297534281739165,0.0007993499167365615,0.0030671654906126444,0.011933968212661567,0.015063226397068329,0
97,4579,0.0007148639610427922,0.00040955181819468043,0.0015197479778912243,0.0038140425658703668,0.019458453105835546,0
97,4580,0.0007710055874178493,0.0007192177857850562,0.0009266395530131808,2.0820572369563574e-05,0.010231278928731536,0
97,4581,0.002351838236671107,0.00015432235814083985,0.0016152563222185275,1.6300819268914784e-05,0.01029193643902526,0
97,4582,0.00188235642985036,0.0002895508899893167,0.001985790056914942,0.0002601363097025306,0.011805219024451995,0
97,4673,0.0002842916897583154,0.00028819983921133714,0.0009416245987895314,0.0018141053932317402,0.009356811021606692,0
97,4674,0.00017221455676525094,0.0002720431170852194,0.0003981881301969965,0.0010166880806270707,0.0036871742555382742,0
97,4675,0.00011559353312733055,0.000537415200551152,0.0,0.0007135865151120431,0.0006498069082784972,0
97,4676,0.00011559353312733055,0.0005783012595559141,0.0,0.0006679924984736432,0.0012045627917481416,1
97,4677,0.00011559353312733055,0.00098147643634011,0.003301041982149635,0.013269079739999768,0.009027068544092997,1
97,4678,0.00031673015213808526,0.001159879342127428,0.0021928487094726597,0.009705967633087668,0.028570643093091805,1
97,4679,0.0009041526586550599,0.0007125016812542072,0.0011322320131680085,0.00298826336493166,0.04104709574163596,1
97,4680,0.0007057334746186218,0.0002929171541494348,0.0008968122411293097,0.00026620614319988186,0.011302064649334684,0
97,4681,0.0006427383668296886,0.0003707056818964909,0.0018244907756817968,0.00040646947042852834,0.012545962380475421,0
97,4682,0.0006427383668296886,0.0005155742805382143,0.002420663935400904,0.0006676873163622236,0.014254059985083292,0
97,4773,0.0002779163668800206,0.00036807197996829724,0.0009969880765699054,0.0018527484622252242,0.010850398625698221,0
97,4774,0.00029176713946635227,0.000411613806300566,0.0007534155326143192,0.0015600517306281168,0.007922471449437059,0
97,4775,0.00032681306100158124,0.0007208380504462177,0.0001003485532189696,0.000855398727447302,0.0017774436630366894,0
97,4776,0.0009599438413892127,0.0011512877423464026,0.0004631564462764382,0.0008488688720543508,0.02261173090393047,0
97,4777,0.001446940252950359,0.0018758085714014208,0.001326062293901039,0.0026385723429778202,0.054918414490340184,1
97,4778,0.0008087845841462204,0.0019003304749114409,0.0011085411561048298,0.00274210317920442,0.04704067326237656,1
97,4779,0.0007709049372031826,0.0010145487250693083,0.00119572473064362,0.0017069138156266008,0.03648164960994265,1
97,4780,0.0007923452862165604,0.00018501922616025925,0.001107662896952431,0.0003881351943818912,0.015519058296607774,1
97,4781,0.0006619589424064327,0.0004793612378348652,0.0018589007618585918,0.000437907806446067,0.01488374301397243,1
97,4782,0.0004647226409064534,0.0005268023274258076,0.0012769299502569265,0.00041769620437251924,0.015687813645641382,1
97,4873,0.001438867652009378,0.0021018106971289253,0.002441923268630509,0.0013894947201463475,0.033266059864599545,0
97,4874,0.001247666692610938,0.0008735591407977856,0.0028928923733937822,0.0019306558136934209,0.029336149106160964,0
97,4875,0.0007333617343503435,0.0015858245756445784,0.0005758317965098443,0.0016991292644570684,0.007941357546703602,0
97,4876,0.0010855678055599633,0.0018098347609273807,0.0007981234284228392,0.0014925471957685523,0.02262382958020297,1
97,4877,0.0015289896340966703,0.002217775725586836,0.0012178200641329666,0.0016668088625244018,0.057081651636121625,1
97,4878,0.000815914966336651,0.0017653564112873137,0.0013261338925035884,0.001702941285413678,0.03682155819429955,1
97,4879,0.00056798602394735,0.0015382779885106841,0.0013792099787561661,0.0016155095969055794,0.027958773635257925,1
97,4880,0.0007732531315259199,0.0003697000745519766,0.0013516662175009143,0.0007951429040961138,0.02563194190761632,1
97,4881,0.00031802825472059736,0.0005126016618703548,0.00013392772909151792,0.0002345836320842597,0.0170763125197189,0
97,4882,0.0002292421281696073,0.0005328940164383376,0.0,0.00021597775124889806,0.01647362641066304,1
97,4973,0.0041353530101951,0.00545919122809756,0.004734980092899247,0.0007554107664678729,0.09997357116696746,1
97,4974,0.0016244471957172638,0.0005810100583438112,0.004616911026872786,0.002165356659203736,0.022729998369875243,1
97,4975,0.0007365849947066043,0.0013889307256853434,0.0011773243230794477,0.00182004565552929,0.008067001038565287,1
97,4976,0.0006865984484547896,0.0016000790545767105,0.0006575376694208777,0.0016483448927027224,0.008799734728306561,1
97,4977,0.0015001373561390624,0.002100377376173116,0.0011221520701768968,0.0013688486472724225,0.04603260767337481,1
97,4978,0.0006205797641274694,0.0016336766427731116,0.0013576593809076663,0.0016560583772896632,0.030086900729664644,1
97,4979,0.0005501956802843349,0.0015712972216478036,0.0013556538762160308,0.001642864386974839,0.02792304690361682,1
97,4980,0.00042639880767425347,0.00044252844921971544,0.0005654275080952554,0.0009708464473135488,0.020432392110986988,1
97,4981,7.622390000022999e-05,0.00017811877856601223,0.0,0.00021597775124889806,0.012657626492042948,1
97,4982,0.00019650681860562157,0.0005967408012355305,0.0,0.00021597775124889806,0.005824506942199628,1
97,5073,0.013443323632800404,0.06247548580543471,0.004036266924120409,0.0033190394375707897,0.17369740082139762,1
97,5074,0.0018234107944153273,0.00035209364531330913,0.0025468247401728987,0.0013083095928548016,0.03713172380304335,1
97,5075,0.00041631843924839823,2.803910178556671e-06,0.000660502904408721,0.0003361559063438666,0.011743828765197353,1
97,5076,0.00036844361617543547,0.00018397329487469035,0.0006530173029646404,0.0003545685988968749,0.010920336793952644,1
97,5077,0.00057242780590196,0.0006157223694407427,0.0008549006655104946,0.0004930909005195299,0.020793429547306293,0
97,5078,0.0003697471053886742,0.0008703327694886242,0.0008393657371031564,0.0007976163705056009,0.025038756434278827,0
97,5079,0.0003405445999893332,0.0009116438088816995,0.0006033538538776588,0.0008857628760265602,0.023304572755066085,1
97,5080,0.0005135354497933477,0.000441802124978112,0.0003884152042689526,0.00044182592282860885,0.018665480928839816,1
97,5081,0.0001610070968230472,0.00021207727119407305,0.00011487873207681114,0.0002170683840760287,0.013417870057198694,0
97,5082,9.640143274472475e-05,0.0002762512810727167,0.0,0.00021597775124889806,0.007097708628680382,0
97,5173,0.00623815761881753,0.12718253609121732,0.003784592423220926,0.004777777699157801,0.10193182208064532,1
97,5174,0.0024271541550013316,0.0349438476098177,0.0012278079010682283,0.0020691497797173898,0.053214364053170954,1
97,5175,0.0012924825060244079,1.773214525575879e-05,0.0005108342985016892,0.00018706825450458316,0.029813310176913965,1
97,5176,0.0003880590981387973,0.0,0.0006218093589059439,0.00028377979218255123,0.011762547273344911,0
97,5177,0.0010816780952284644,0.0007657448672821936,0.0005663581223642701,0.0005009174049212243,0.017249907048907092,0
97,5178,0.00042447684355493334,4.074791658071733e-05,0.00048371133330981546,0.00026701796696275193,0.022770151589334053,0
97,5179,0.0005989768401337316,0.00033478327241641425,0.0005912199219362083,0.00021126954301936676,0.025290993700903264,1
97,5180,0.0011021339844923899,0.001024794190901193,0.0011264233423974835,0.00020851443339058595,0.0242104686129192,1
97,5181,0.0008507800182971286,0.0008449775133522018,0.000902615289915544,9.939330732479546e-05,0.021752511560384255,1
97,5182,0.00010335024229644397,0.00017191608609450098,6.489228618551437e-05,0.0002057336268585869,0.0042925246349221945,1
98,4273,0.0005125182735062519,0.00034279791205754173,0.0004888090764746299,0.001715295918237438,0.027940134701742746,1
98,4274,0.001258852532623533,0.0009657707777622689,0.0016671537346823397,0.002301869793190573,0.015245691588662064,0
98,4275,0.001213963254593651,0.0009488149214280236,0.0018674696647307187,0.002066195592251049,0.018754372174642608,0
98,4276,0.0016391377214713633,0.000640516961787013,0.0012160596280345703,0.0013495884126645187,0.026244611096828685,1
98,4277,0.002090685158354861,0.000768000546299099,0.0010617752144391757,0.0013630795006262077,0.028195008239078886,1
98,4278,0.002024600768165429,0.0007658969689927369,0.0010291553558798234,0.0013350663154024956,0.027632356891853123,1
98,4279,0.0015869326209451981,0.0006453708079814059,0.0005266384521785089,0.0009277380251935953,0.02415749888505769,1
98,4280,0.0017969688079986215,0.0005680604513729243,0.0003278890664088088,0.0004511844507296672,0.029942204570517997,1
98,4281,0.0015895972041084822,0.0005217888290141123,0.00039967419728430254,0.00040331920914999227,0.025862583569703935,1
98,4282,0.0006368483704655093,0.000514274656998638,0.00043545337309303377,0.00041313285629908755,0.01244542421850512,0
98,4373,0.0011472735912898921,0.0008601224476982973,0.0014521380687968534,0.0023377458446614944,0.021286119237889152,0
98,4374,0.0016809735121456424,0.0012997486146790996,0.0021300740374056693,0.002395995673099761,0.01478876279981706,0
98,4375,0.0016461728341189315,0.0012699651165296213,0.0021935333025263526,0.002483618146639148,0.015552154210680557,0
98,4376,0.0017207472192797152,0.0005913384781740038,0.0014768470710044054,0.002253345610291692,0.024843583777754065,0
98,4377,0.0020366626586767957,0.0006640721246770432,0.0013953609419801863,0.002067289051960227,0.027758475694572536,0
98,4378,0.0022670445297762356,0.0006879774596358205,0.001027478617335252,0.0015359711985557765,0.028321520258215875,0
98,4379,0.0016221358116823993,0.0005163651551257164,0.0005441861352586121,0.0013628193990216902,0.017215608645931028,1
98,4380,0.0012771013840197753,0.0001557385665831829,0.0004700635300782987,0.00042122682147569066,0.019490612883853797,0
98,4381,0.001128374846069584,0.0,0.0004484061205646548,6.800282348078934e-05,0.020270232410519475,1
98,4382,0.0005764314764540112,1.95170331056174e-05,0.0004193728197805896,0.0001595625167436813,0.011422208301684531,0
98,4473,0.0008700508485519408,0.0006536461444376242,0.0010440611474499108,0.0029426318359468003,0.02186357590096249,1
98,4474,0.0009441542490359677,0.0007165960402550974,0.0012678491693005815,0.0028513219066304287,0.007534610556780331,0
98,4475,0.0008399336361452482,0.0005809600767615571,0.0011613346897947046,0.00287788591290316,0.007874503077102952,0
98,4476,0.0009086715069825907,0.00020711755953528458,0.001437113866511821,0.002570283078721279,0.016311749793991952,0
98,4477,0.0016268377473557733,0.00038716403344878547,0.0015965912662311004,0.002723690415172391,0.023046487867778808,0
98,4478,0.0026291817403159314,0.000502832371194611,0.0010004950441543682,0.0019985731908253746,0.027539601031636992,0
98,4479,0.002133612935004905,0.0003285111631416851,0.0004940897360367599,0.0008885256626241253,0.02160149689355061,0
98,4480,0.0003828779601533331,0.0,0.0004484061205646548,0.0,0.008486091511015365,0
98,4481,0.0006596374844963694,0.0,0.0004484061205646548,1.990656715226318e-06,0.010689410335237447,0
98,4482,0.0006560257773400262,0.0,0.0004484061205646548,5.446445836611839e-05,0.01118725306744909,0
98,4573,0.0003217377256490383,0.00025562864910493277,0.00054160394456855,0.002683215654631454,0.0035826042321112587,1
98,4574,0.00030640865916604085,0.0002214287958496197,0.0005135683435529218,0.003200218133232969,0.0013972448892806306,0
98,4575,0.000140647693566071,0.00010211329869529088,0.0005331974517289348,0.0022651512511812294,0.001137399976581686,0
98,4576,0.00018068451942165824,4.298382292470979e-06,0.0009080686807194899,0.0015888634592775808,0.0055172574396764595,1
98,4577,0.001118663748098991,0.0,0.0010894421574184816,0.0019059088257225108,0.012784432882701365,0
98,4578,0.0021937528303219273,0.00013597886257598173,0.0006066041632949032,0.0016072287991492952,0.016018814383461935,0
98,4579,0.0016339797254166922,4.084073671867251e-05,0.00045679607455233494,0.0001682960106134655,0.0174176179564927,0
98,4580,0.00042719759602719557,0.0,0.0004484061205646548,0.0,0.00973594042813296,0
98,4581,0.0006598376120893685,0.0,0.0004484061205646548,0.0,0.010798756805765763,0
98,4582,0.0005820780953452097,0.0,0.0004484061205646548,0.0,0.011927689643738769,0
98,4673,4.58355891541751e-05,3.744799011379738e-05,0.0006641021017254264,0.0006414808668737134,0.009329907616625398,0
98,4674,0.00011961081297657114,8.290274556199051e-05,0.0005849482459399569,0.0017684673541786288,0.003993865219968459,0
98,4675,0.0,0.0,0.0005529019421697201,0.0012760334217152818,0.0009164266753624613,0
98,4676,0.0,0.0,0.0005529019421697201,0.0012982283763689952,0.001577238830671891,1
98,4677,0.0017253471032354967,0.0,0.0005529019421697201,0.0015847207151894326,0.011294581388993401,1
98,4678,0.00222218000063666,0.000522963242362867,0.0005566706434096967,0.0011710565530030402,0.02666915262040523,1
98,4679,0.0026611696138899533,0.0005120808768444536,0.00045780951413082813,6.564856305675357e-05,0.03626253192179878,1
98,4680,0.000883068761167536,0.0,0.0004484061205646548,0.0,0.01085891447606129,0
98,4681,0.00037498763378246544,0.0,0.0004484061205646548,0.0,0.012061069002945152,0
98,4682,0.00037498763378246544,0.0,0.0004484061205646548,0.0,0.013553026564508349,0
98,4773,1.2920166985844616e-05,1.5017047113274804e-05,0.0006646587177132702,0.0002912253188384323,0.010810649906499875,0
98,4774,2.4707635784071547e-06,4.307634696597324e-05,0.0006362051711917445,0.0005000100499488935,0.007895066227171461,0
98,4775,1.3986378567450694e-05,0.00024384449456607424,0.000557638157071148,0.001079841601329652,0.001899135954789047,0
98,4776,0.00014034790596560923,0.00046474535681932763,0.000561928735611393,0.0011728564430033568,0.018935332932563824,0
98,4777,0.0004815297070633979,0.0009743306545210038,0.0005716860258985353,0.001376522774706249,0.04604200133212016,1
98,4778,0.0011160797788565937,0.0016838051724671252,0.000579113533800142,0.0010070212009950276,0.04062213778551582,1
